Intake Pressure,Maintenance Date
650.63,2023-05-22
531.1,2023-05-22
514.96,2023-05-22
549.61,2023-05-22
516.32,2023-05-22
642.93,2023-05-22
592.82,2023-05-22
531.53,2023-05-22
651.22,2023-05-22
555.17,2023-05-22
519.42,2023-05-22
595.41,2023-05-22
543.65,2023-05-22
640.56,2023-05-22
583.23,2023-05-22
645.17,2023-05-22
581.65,2023-05-22
598.7,2023-05-22
557.03,2023-05-22
563.6,2023-05-22
515.29,2023-05-22
538.44,2023-05-22
587.71,2023-05-22
661.7,2023-05-22
656.46,2023-05-22
504.64,2023-05-22
609.48,2023-05-22
641.67,2023-05-22
554.64,2023-05-22
568.53,2023-05-22
541.47,2023-05-22
605.61,2023-05-22
551.61,2023-05-22
637.05,2023-05-22
662.74,2023-05-22
501.54,2023-05-22
575.34,2023-05-22
663.55,2023-06-28
642.19,2023-06-28
632.88,2023-06-28
590.12,2023-06-28
569.27,2023-06-28
509.44,2023-06-28
532.63,2023-06-28
651.73,2023-06-28
-,2023-06-28
533.65,2023-06-28
593.0,2023-06-28
646.39,2023-06-28
586.29,2023-06-28
-,2023-06-28
503.95,2023-06-28
512.64,2023-06-28
607.23,2023-06-28
592.31,2023-06-28
524.22,2023-06-28
511.59,2023-06-28
582.63,2023-06-28
569.47,2023-06-28
571.2,2023-06-28
537.15,2023-06-28
630.68,2023-06-28
603.75,2023-06-28
-,2023-06-28
623.84,2023-06-28
637.52,2023-06-28
662.68,2023-06-28
615.19,2023-06-28
533.13,2023-06-28
533.35,2023-06-28
565.33,2023-06-28
552.24,2023-06-28
542.88,2023-06-28
660.81,2023-06-28
586.78,2023-06-28
589.67,2023-06-28
621.47,2023-06-28
548.05,2023-06-28
536.73,2023-06-28
664.73,2023-06-28
610.23,2023-06-28
510.44,2023-06-28
505.36,2023-06-28
601.04,2023-06-28
547.17,2023-06-28
661.12,2023-09-21
564.66,2023-09-21
645.3,2023-09-21
664.96,2023-09-21
648.16,2023-09-21
613.88,2023-09-21
540.64,2023-09-21
535.97,2023-09-21
578.96,2023-09-21
590.32,2023-09-21
557.47,2023-09-21
591.18,2023-09-21
-,2023-09-21
514.86,2023-09-21
611.78,2023-09-21
561.56,2023-09-21
554.37,2023-09-21
625.88,2023-09-21
565.8,2023-09-21
651.83,2023-09-21
521.57,2023-09-21
580.17,2023-09-21
525.22,2023-09-21
637.76,2023-09-21
589.17,2023-09-21
626.44,2023-09-21
623.74,2023-09-21
631.59,2023-09-21
610.36,2023-09-21
584.27,2023-09-21
630.34,2023-09-21
524.87,2023-09-21
659.24,2023-09-21
556.55,2023-09-21
581.84,2023-09-21
640.03,2023-09-21
653.13,2024-01-20
604.14,2024-01-20
581.28,2024-01-20
505.88,2024-01-20
552.29,2024-01-20
506.69,2024-01-20
513.05,2024-01-20
615.59,2024-01-20
609.19,2024-01-20
511.18,2024-01-20
648.69,2024-01-20
639.64,2024-01-20
581.43,2024-01-20
580.23,2024-01-20
547.86,2024-01-20
588.08,2024-01-20
633.79,2024-01-20
544.08,2024-01-20
659.92,2024-01-20
508.35,2024-01-20
541.82,2024-01-20
535.44,2024-01-20
567.42,2024-01-20
649.32,2024-01-20
607.75,2024-01-20
514.88,2024-01-20
534.41,2024-01-20
501.88,2024-01-20
530.14,2024-01-20
604.42,2024-01-20
649.82,2024-01-20
609.19,2024-01-20
512.76,2024-01-20
582.35,2024-01-20
543.81,2024-01-20
509.78,2024-01-20
528.28,2024-01-20
507.68,2024-01-20
600.24,2024-01-20
535.91,2024-01-20
523.97,2024-01-20
578.04,2024-01-20
639.71,2024-01-20
581.84,2024-01-20
528.41,2024-01-20
567.56,2024-01-20
631.1,2024-01-20
502.67,2024-01-20
596.94,2024-01-20
626.32,2024-01-20
572.41,2024-01-20
501.66,2024-01-20
564.64,2024-01-20
633.19,2024-01-20
583.21,2024-01-20
625.61,2024-01-20
524.09,2024-01-20
558.49,2024-01-20
593.66,2024-01-20
562.14,2024-01-20
554.61,2024-01-20
501.73,2024-01-20
622.27,2024-01-20
548.53,2024-01-20
602.89,2024-01-20
578.53,2024-01-20
574.62,2024-01-20
551.35,2024-01-20
552.5,2024-01-20
622.6,2024-01-20
625.13,2024-01-20
523.67,2024-01-20
530.6,2024-01-20
644.16,2024-01-20
543.8,2024-01-20
625.84,2024-01-20
515.76,2024-01-20
554.03,2024-01-20
560.59,2024-01-20
627.51,2024-01-20
578.69,2024-01-20
520.86,2024-01-20
637.87,2024-01-20
578.16,2024-01-20
505.11,2024-01-20
655.02,2024-01-20
640.98,2024-01-20
583.29,2024-01-20
538.44,2024-01-20
637.86,2024-01-20
616.01,2024-01-20
662.0,2024-08-19
608.45,2024-08-19
568.08,2024-08-19
593.83,2024-08-19
637.05,2024-08-19
507.9,2024-08-19
578.28,2024-08-19
548.97,2024-08-19
614.79,2024-08-19
615.29,2024-08-19
655.56,2024-08-19
579.01,2024-08-19
654.16,2024-08-19
596.56,2024-08-19
640.1,2024-08-19
593.84,2024-08-19
516.78,2024-08-19
-,2024-08-19
523.7,2024-08-19
535.29,2024-08-19
578.84,2024-08-19
655.55,2024-08-19
618.22,2024-08-19
550.77,2024-08-19
620.45,2024-08-19
534.68,2024-08-19
644.86,2024-08-19
569.01,2024-08-19
648.16,2024-08-19
524.46,2024-08-19
627.99,2024-08-19
550.95,2024-08-19
509.44,2024-08-19
503.26,2024-08-19
615.86,2024-08-19
583.14,2024-08-19
500.16,2024-08-19
506.43,2024-08-19
605.57,2024-08-19
526.6,2024-08-19
592.29,2024-08-19
631.15,2024-08-19
621.33,2024-08-19
542.85,2024-08-19
627.14,2024-08-19
586.0,2024-08-19
533.2,2024-08-19
562.96,2024-08-19
653.82,2025-05-06
512.53,2025-05-06
613.02,2025-05-06
639.02,2025-05-06
623.76,2025-05-06
635.37,2025-05-06
524.96,2025-05-06
575.03,2025-05-06
633.21,2025-05-06
634.21,2025-05-06
534.66,2025-05-06
519.94,2025-05-06
664.96,2025-05-06
523.35,2025-05-06
577.62,2025-05-06
657.69,2025-05-06
514.6,2025-05-06
613.35,2025-05-06
511.43,2025-05-06
652.28,2025-05-06
609.88,2025-05-06
618.97,2025-05-06
607.49,2025-05-06
560.0,2025-05-06
646.55,2025-05-06
522.72,2025-05-06
561.09,2025-05-06
598.91,2025-05-06
511.51,2025-05-06
630.45,2025-05-06
536.64,2025-05-06
529.15,2025-05-06
640.6,2025-05-06
601.79,2025-05-06
506.78,2025-05-06
534.98,2025-05-06
551.09,2025-05-06
531.73,2025-05-06
635.82,2025-05-06
551.81,2025-05-06
