Intake Pressure,Maintenance Date
572.46,2023-03-06
657.32,2023-03-06
646.89,2023-03-06
572.23,2023-03-06
616.79,2023-03-06
634.93,2023-03-06
641.87,2023-03-06
661.63,2023-03-06
651.84,2023-03-06
531.21,2023-03-06
616.87,2023-03-06
511.45,2023-03-06
544.95,2023-03-06
658.73,2023-03-06
634.75,2023-03-06
624.02,2023-03-06
634.61,2023-03-06
588.45,2023-03-06
641.06,2023-03-06
656.67,2023-03-06
611.38,2023-03-26
543.66,2023-03-26
569.56,2023-03-26
584.04,2023-03-26
584.71,2023-03-26
661.51,2023-03-26
514.8,2023-03-26
599.4,2023-03-26
504.68,2023-03-26
646.97,2023-03-26
500.98,2023-03-26
501.99,2023-03-26
601.13,2023-03-26
599.89,2023-03-26
598.89,2023-03-26
542.17,2023-03-26
651.81,2023-03-26
589.01,2023-03-26
554.14,2023-03-26
506.17,2023-03-26
618.53,2023-03-26
572.69,2023-03-26
567.7,2023-03-26
534.24,2023-03-26
579.24,2023-03-26
532.03,2023-03-26
661.82,2023-03-26
596.56,2023-03-26
658.79,2023-03-26
540.06,2023-03-26
587.98,2023-03-26
653.74,2023-03-26
556.65,2023-03-26
598.95,2023-03-26
537.0,2023-03-26
526.28,2023-03-26
559.41,2023-03-26
609.85,2023-03-26
597.58,2023-03-26
600.75,2023-03-26
649.2,2023-03-26
608.68,2023-03-26
578.17,2023-03-26
557.0,2023-03-26
622.53,2023-03-26
548.7,2023-03-26
515.15,2023-03-26
640.57,2023-03-26
589.78,2023-03-26
614.22,2023-03-26
574.35,2023-03-26
553.49,2023-03-26
579.47,2023-03-26
575.55,2023-03-26
558.12,2023-03-26
599.31,2023-03-26
578.44,2023-03-26
562.18,2023-03-26
629.97,2023-03-26
585.87,2023-03-26
651.6,2023-03-26
-,2023-03-26
637.0,2023-03-26
617.9,2023-03-26
542.94,2023-03-26
645.88,2023-03-26
600.35,2023-03-26
580.62,2023-03-26
631.42,2023-03-26
585.53,2023-03-26
662.0,2023-06-24
628.89,2023-06-24
521.48,2023-06-24
515.7,2023-06-24
604.87,2023-06-24
506.86,2023-06-24
653.62,2023-06-24
525.5,2023-06-24
525.95,2023-06-24
618.89,2023-06-24
517.45,2023-06-24
520.07,2023-06-24
657.52,2023-06-24
554.59,2023-06-24
533.07,2023-06-24
634.19,2023-06-24
554.99,2023-06-24
649.42,2023-06-24
594.99,2023-06-24
607.77,2023-06-24
518.9,2023-06-24
542.79,2023-06-24
506.32,2023-06-24
625.61,2023-06-24
558.28,2023-06-24
626.22,2023-06-24
-,2023-06-24
588.02,2023-06-24
601.28,2023-06-24
567.16,2023-06-24
562.66,2023-06-24
598.01,2023-06-24
656.37,2023-06-24
569.7,2023-06-24
630.74,2023-06-24
574.59,2023-06-24
613.57,2023-06-24
576.39,2023-06-24
572.52,2023-06-24
654.09,2023-06-24
624.71,2023-06-24
524.96,2023-06-24
656.19,2023-06-24
570.88,2023-06-24
505.42,2023-06-24
555.98,2023-06-24
573.54,2023-06-24
544.83,2023-06-24
566.52,2023-06-24
542.25,2023-06-24
530.12,2023-06-24
601.35,2023-06-24
590.28,2023-06-24
511.95,2023-06-24
644.46,2023-06-24
607.41,2023-06-24
-,2023-06-24
639.63,2023-06-24
537.65,2023-06-24
526.84,2023-06-24
545.03,2023-06-24
548.75,2023-06-24
559.3,2023-06-24
582.88,2023-06-24
609.4,2023-06-24
574.07,2023-06-24
619.94,2023-06-24
569.7,2023-06-24
638.3,2023-06-24
602.67,2023-06-24
657.85,2023-06-24
527.38,2023-06-24
635.58,2023-12-03
571.09,2023-12-03
579.83,2023-12-03
589.17,2023-12-03
657.16,2023-12-03
514.41,2023-12-03
-,2023-12-03
554.0,2023-12-03
510.92,2023-12-03
527.93,2023-12-03
600.89,2023-12-03
613.54,2023-12-03
638.42,2023-12-03
549.55,2023-12-03
530.93,2023-12-03
594.89,2023-12-03
552.92,2023-12-03
618.76,2023-12-03
586.19,2023-12-03
646.65,2023-12-03
650.84,2023-12-03
527.55,2023-12-03
533.07,2023-12-03
591.93,2023-12-03
553.33,2023-12-03
568.55,2023-12-03
566.31,2023-12-03
551.72,2023-12-03
629.88,2023-12-03
578.42,2023-12-03
539.89,2023-12-03
653.98,2023-12-03
513.85,2023-12-03
569.98,2023-12-03
648.73,2023-12-03
662.48,2023-12-03
648.59,2023-12-03
609.31,2023-12-03
566.0,2023-12-03
591.68,2023-12-03
533.91,2023-12-03
507.79,2023-12-03
612.92,2023-12-03
577.54,2023-12-03
524.85,2023-12-03
581.4,2023-12-03
529.63,2023-12-03
585.59,2023-12-03
662.64,2023-12-03
618.69,2023-12-03
592.34,2023-12-03
640.72,2023-12-03
532.88,2023-12-03
510.52,2023-12-03
604.5,2023-12-03
610.21,2023-12-03
551.69,2023-12-03
632.78,2023-12-03
576.44,2023-12-03
635.81,2023-12-03
584.41,2023-12-03
550.6,2023-12-03
622.86,2023-12-03
613.15,2023-12-03
535.67,2023-12-03
532.35,2023-12-03
523.12,2023-12-03
603.84,2023-12-03
515.06,2023-12-03
620.03,2024-07-21
570.14,2024-07-21
615.3,2024-07-21
618.2,2024-07-21
504.12,2024-07-21
565.01,2024-07-21
585.0,2024-07-21
603.91,2024-07-21
583.2,2024-07-21
533.53,2024-07-21
584.2,2024-07-21
583.76,2024-07-21
595.75,2024-07-21
558.3,2024-07-21
609.97,2024-07-21
526.78,2024-07-21
598.69,2024-07-21
596.35,2024-07-21
539.75,2024-07-21
644.95,2024-07-21
522.21,2024-07-21
625.27,2024-07-21
559.67,2024-07-21
609.04,2024-07-21
520.63,2024-07-21
621.82,2024-07-21
527.11,2024-07-21
588.86,2024-07-21
547.11,2024-07-21
