Intake Pressure,Maintenance Date
658.09,2023-11-01
586.85,2023-11-01
626.24,2023-11-01
575.96,2023-11-01
584.16,2023-11-01
551.08,2023-11-01
566.55,2023-11-01
588.33,2023-11-01
575.61,2023-11-01
689.6,2023-11-01
553.27,2023-11-01
626.01,2023-11-01
544.75,2023-11-01
648.44,2023-11-01
588.25,2023-11-01
629.62,2023-11-01
565.06,2023-11-01
569.06,2023-11-01
621.55,2023-11-01
628.96,2023-11-01
588.07,2023-11-01
588.43,2023-11-01
531.48,2023-11-01
536.11,2023-11-01
659.21,2023-11-01
655.58,2023-11-01
533.22,2023-11-01
598.5,2023-11-01
564.21,2023-11-01
617.66,2023-11-01
675.91,2023-11-01
556.63,2023-11-01
537.19,2023-11-01
607.87,2023-11-01
576.9,2023-11-01
688.03,2023-12-06
640.92,2023-12-06
674.05,2023-12-06
614.63,2023-12-06
580.44,2023-12-06
634.08,2023-12-06
578.33,2023-12-06
630.71,2023-12-06
661.98,2023-12-06
667.99,2023-12-06
589.07,2023-12-06
573.76,2023-12-06
684.48,2023-12-06
683.72,2023-12-06
658.22,2024-01-24
549.27,2024-01-24
607.93,2024-01-24
617.07,2024-01-24
593.98,2024-01-24
684.7,2024-01-24
642.26,2024-01-24
640.84,2024-01-24
601.36,2024-01-24
537.62,2024-01-24
683.85,2024-01-24
631.84,2024-01-24
646.72,2024-01-24
531.48,2024-01-24
554.7,2024-01-24
541.63,2024-01-24
583.05,2024-01-24
529.21,2024-01-24
627.62,2024-01-24
623.94,2024-01-24
548.63,2024-01-24
686.42,2024-01-24
584.75,2024-01-24
595.8,2024-01-24
580.48,2024-01-24
525.64,2024-01-24
632.82,2024-01-24
530.97,2024-01-24
579.17,2024-01-24
670.33,2024-01-24
607.97,2024-01-24
584.16,2024-01-24
685.81,2024-01-24
677.69,2024-04-15
608.47,2024-04-15
546.76,2024-04-15
634.19,2024-04-15
639.78,2024-04-15
556.27,2024-04-15
625.57,2024-04-15
651.16,2024-04-15
638.23,2024-04-15
619.85,2024-04-15
556.77,2024-04-15
626.04,2024-04-15
587.58,2024-04-15
673.29,2024-04-15
563.66,2024-04-15
536.86,2024-04-15
578.62,2024-04-15
-,2024-04-15
530.77,2024-04-15
680.92,2024-04-15
670.98,2024-04-15
603.61,2024-04-15
547.64,2024-04-15
-,2024-04-15
542.75,2024-04-15
640.96,2024-04-15
657.06,2024-04-15
640.59,2024-04-15
545.17,2024-04-15
563.85,2024-04-15
549.65,2024-04-15
588.58,2024-04-15
665.79,2024-04-15
530.21,2024-04-15
603.45,2024-04-15
559.16,2024-04-15
639.57,2024-04-15
679.9,2024-08-12
623.54,2024-08-12
665.34,2024-08-12
630.31,2024-08-12
531.56,2024-08-12
