Intake Pressure,Maintenance Date
619.91,2024-02-24
615.69,2024-02-24
551.75,2024-02-24
637.53,2024-02-24
508.42,2024-02-24
611.77,2024-02-24
523.99,2024-02-24
647.06,2024-02-24
597.69,2024-02-24
596.11,2024-02-24
510.39,2024-02-24
593.24,2024-02-24
651.65,2024-02-24
584.42,2024-02-24
661.64,2024-02-24
635.45,2024-02-24
542.55,2024-02-24
587.13,2024-02-24
595.83,2024-02-24
585.35,2024-02-24
547.86,2024-02-24
626.33,2024-02-24
652.79,2024-02-24
613.56,2024-02-24
629.33,2024-02-24
638.22,2024-02-24
504.14,2024-02-24
663.25,2024-02-24
634.51,2024-02-24
-,2024-02-24
646.21,2024-02-24
587.77,2024-02-24
538.38,2024-02-24
569.61,2024-02-24
517.21,2024-02-24
638.66,2024-02-24
625.51,2024-02-24
608.53,2024-02-24
613.1,2024-02-24
646.87,2024-02-24
513.44,2024-02-24
631.05,2024-02-24
556.49,2024-02-24
540.64,2024-02-24
613.56,2024-04-08
608.78,2024-04-08
586.67,2024-04-08
584.75,2024-04-08
614.8,2024-04-08
541.61,2024-04-08
548.14,2024-04-08
581.08,2024-04-08
600.18,2024-04-08
598.06,2024-04-08
531.7,2024-04-08
524.19,2024-04-08
575.09,2024-04-08
519.61,2024-04-08
596.56,2024-04-08
523.06,2024-04-08
505.35,2024-04-08
600.52,2024-04-08
575.28,2024-04-08
577.81,2024-04-08
513.95,2024-04-08
610.55,2024-04-08
592.94,2024-04-08
547.8,2024-04-08
523.11,2024-04-08
614.12,2024-04-08
512.18,2024-04-08
655.14,2024-04-08
614.56,2024-04-08
642.38,2024-04-08
535.2,2024-04-08
632.42,2024-04-08
511.51,2024-04-08
660.17,2024-04-08
647.69,2024-04-08
554.75,2024-04-08
646.92,2024-04-08
565.51,2024-04-08
600.45,2024-04-08
664.4,2024-04-08
572.55,2024-04-08
528.3,2024-04-08
521.31,2024-04-08
596.49,2024-04-08
519.58,2024-04-08
569.97,2024-04-08
500.21,2024-04-08
553.35,2024-04-08
608.33,2024-04-08
520.76,2024-04-08
610.96,2024-04-08
663.06,2024-04-08
545.97,2024-04-08
616.61,2024-04-08
614.19,2024-04-08
594.3,2024-04-08
582.32,2024-04-08
618.02,2024-04-08
556.26,2024-04-08
591.62,2024-04-08
584.25,2024-04-08
507.16,2024-04-08
657.32,2024-04-08
604.18,2024-04-08
562.02,2024-04-08
572.53,2024-04-08
557.25,2024-04-08
558.6,2024-04-08
530.54,2024-04-08
516.61,2024-04-08
517.01,2024-04-08
606.13,2024-04-08
502.61,2024-04-08
653.23,2024-08-03
549.11,2024-08-03
508.7,2024-08-03
622.19,2024-08-03
570.62,2024-08-03
584.89,2024-08-03
628.52,2024-08-03
645.54,2024-08-03
562.32,2024-08-03
611.43,2024-08-03
630.06,2024-08-03
512.58,2024-08-03
621.31,2024-08-03
589.2,2024-08-03
567.53,2024-08-03
528.82,2024-08-03
611.44,2024-08-03
635.48,2024-08-03
573.49,2024-08-03
629.17,2024-08-03
518.49,2024-08-03
529.51,2024-08-03
595.14,2024-08-03
647.48,2024-08-03
598.98,2024-08-03
661.68,2024-08-03
590.57,2024-08-03
563.89,2024-08-03
600.38,2024-08-03
541.42,2024-08-03
557.21,2024-08-03
573.11,2024-08-03
596.39,2024-08-03
634.78,2024-08-03
587.37,2024-08-03
578.06,2024-08-03
520.57,2024-08-03
500.99,2024-08-03
579.31,2024-08-03
602.71,2024-08-03
555.7,2024-08-03
525.28,2024-08-03
612.21,2024-08-03
550.53,2024-08-03
651.87,2024-08-03
503.13,2024-08-03
648.59,2024-08-03
585.21,2024-08-03
554.92,2024-08-03
579.92,2024-08-03
540.0,2024-08-03
591.2,2024-08-03
501.41,2024-08-03
610.14,2024-08-03
546.93,2024-08-03
646.79,2024-08-03
555.24,2024-08-03
550.0,2024-08-03
605.12,2024-08-03
543.59,2024-08-03
572.33,2024-08-03
599.35,2024-08-03
570.47,2024-08-03
610.24,2024-08-03
623.37,2024-08-03
644.46,2024-08-03
506.07,2024-08-03
515.48,2024-08-03
563.7,2024-08-03
645.58,2024-08-03
586.94,2024-08-03
568.24,2024-08-03
644.68,2024-08-03
647.98,2024-08-03
-,2024-08-03
657.42,2025-02-11
560.96,2025-02-11
561.83,2025-02-11
596.67,2025-02-11
501.87,2025-02-11
607.15,2025-02-11
566.26,2025-02-11
504.47,2025-02-11
508.21,2025-02-11
611.61,2025-02-11
594.47,2025-02-11
534.54,2025-02-11
633.08,2025-02-11
572.1,2025-02-11
506.1,2025-02-11
583.85,2025-02-11
614.47,2025-02-11
523.66,2025-02-11
524.65,2025-02-11
602.09,2025-02-11
534.14,2025-02-11
557.92,2025-02-11
510.31,2025-02-11
508.15,2025-02-11
528.77,2025-02-11
585.8,2025-02-11
571.98,2025-02-11
632.75,2025-02-11
538.5,2025-02-11
581.83,2025-02-11
518.35,2025-02-11
634.15,2025-02-11
531.53,2025-02-11
565.11,2025-02-11
577.36,2025-02-11
516.22,2025-02-11
566.03,2025-02-11
543.96,2025-02-11
625.57,2025-02-11
623.63,2025-02-11
541.77,2025-02-11
621.87,2025-02-11
647.03,2025-02-11
626.6,2025-02-11
552.52,2025-02-11
599.12,2025-02-11
507.73,2025-02-11
584.12,2025-02-11
543.64,2025-02-11
643.73,2025-02-11
553.39,2025-02-11
650.52,2025-02-11
636.81,2025-02-11
618.7,2025-02-11
529.53,2025-02-11
540.51,2025-02-11
506.58,2025-02-11
600.07,2025-02-11
644.89,2025-02-11
616.43,2025-02-11
521.52,2025-02-11
502.54,2025-02-11
627.51,2025-02-11
651.13,2025-02-11
505.3,2025-02-11
639.78,2025-02-11
627.45,2025-02-11
529.85,2025-02-11
579.3,2025-02-11
565.72,2025-02-11
507.28,2025-02-11
573.38,2025-02-11
581.71,2025-02-11
630.62,2025-02-11
664.77,2025-02-11
659.73,2025-11-05
576.38,2025-11-05
590.1,2025-11-05
566.52,2025-11-05
516.91,2025-11-05
660.53,2025-11-05
625.44,2025-11-05
519.47,2025-11-05
559.52,2025-11-05
524.25,2025-11-05
635.12,2025-11-05
644.04,2025-11-05
565.33,2025-11-05
568.14,2025-11-05
634.23,2025-11-05
634.01,2025-11-05
502.71,2025-11-05
518.2,2025-11-05
551.37,2025-11-05
641.89,2025-11-05
537.0,2025-11-05
596.88,2025-11-05
646.93,2025-11-05
509.06,2025-11-05
622.37,2025-11-05
592.1,2025-11-05
622.41,2025-11-05
664.75,2025-11-05
645.03,2025-11-05
660.76,2025-11-05
541.31,2025-11-05
577.42,2025-11-05
548.31,2025-11-05
