Intake Pressure,Maintenance Date
530.88,2023-09-16
570.52,2023-09-16
620.75,2023-09-16
560.96,2023-09-16
569.88,2023-09-16
571.35,2023-09-16
505.44,2023-09-16
608.8,2023-09-16
587.6,2023-09-16
611.08,2023-09-16
550.8,2023-09-16
592.32,2023-09-16
480.95,2023-09-16
601.81,2023-09-16
506.4,2023-09-16
565.53,2023-09-16
574.62,2023-09-16
576.64,2023-09-16
561.17,2023-09-16
609.35,2023-09-16
601.95,2023-09-16
626.94,2023-09-16
559.66,2023-09-16
614.47,2023-09-16
490.55,2023-09-16
575.27,2023-09-16
543.13,2023-09-16
489.09,2023-09-16
625.2,2023-09-16
547.65,2023-09-16
568.73,2023-09-16
632.15,2023-09-16
629.42,2023-09-16
592.37,2023-09-16
507.14,2023-09-16
511.81,2023-09-16
480.16,2023-09-16
612.04,2023-09-16
512.14,2023-09-16
552.46,2023-09-16
506.02,2023-09-16
572.89,2023-09-16
598.83,2023-09-16
595.12,2023-09-16
476.14,2023-09-16
543.39,2023-09-16
577.56,2023-09-16
620.21,2023-09-16
588.79,2023-09-16
633.41,2023-09-16
593.04,2023-09-16
594.42,2023-09-16
588.42,2023-09-16
547.14,2023-09-16
533.91,2023-09-16
634.73,2023-09-16
534.12,2023-09-16
481.22,2023-09-16
608.64,2023-09-16
608.82,2023-09-16
538.88,2023-09-16
521.25,2023-09-16
626.98,2023-09-16
485.4,2023-09-16
492.48,2023-09-16
555.38,2023-09-16
491.01,2023-09-16
510.08,2023-09-16
490.6,2023-09-16
589.95,2023-09-16
486.51,2023-09-16
523.14,2023-09-16
562.28,2023-09-16
519.48,2023-09-16
543.47,2023-09-16
491.04,2023-09-16
478.69,2023-09-16
549.94,2023-09-16
476.68,2023-09-16
601.91,2023-09-16
612.11,2023-09-16
621.05,2023-09-16
524.16,2023-09-16
613.34,2023-09-16
618.09,2023-09-16
511.13,2023-09-16
476.15,2023-09-16
506.31,2023-09-16
523.31,2023-09-16
542.66,2023-09-16
584.05,2023-09-16
516.97,2023-09-16
556.68,2023-09-16
500.61,2023-09-16
569.77,2023-09-16
530.06,2023-09-16
525.56,2023-09-16
525.13,2023-09-16
478.57,2023-09-16
597.95,2023-09-16
504.75,2023-09-16
596.93,2023-09-16
552.88,2023-09-16
590.85,2023-09-16
576.39,2023-09-16
621.96,2023-09-16
538.36,2023-09-16
477.36,2023-09-16
521.81,2023-09-16
595.59,2023-09-16
494.4,2023-09-16
618.65,2023-09-16
552.75,2023-09-16
590.74,2023-09-16
478.42,2023-09-16
555.2,2023-09-16
507.44,2023-09-16
555.37,2023-09-16
590.74,2023-09-16
495.17,2023-09-16
557.64,2023-09-16
570.78,2023-09-16
612.34,2023-09-16
635.21,2023-09-16
533.14,2023-09-16
584.41,2023-09-16
633.24,2023-09-16
590.08,2023-09-16
541.22,2023-09-16
613.58,2023-09-16
638.88,2023-09-16
581.42,2023-09-16
614.14,2024-01-26
604.92,2024-01-26
479.37,2024-01-26
523.94,2024-01-26
603.44,2024-01-26
481.45,2024-01-26
557.05,2024-01-26
509.61,2024-01-26
584.86,2024-01-26
636.65,2024-01-26
637.65,2024-01-26
625.14,2024-01-26
568.96,2024-01-26
591.26,2024-01-26
586.6,2024-01-26
617.03,2024-01-26
612.67,2024-01-26
499.16,2024-01-26
556.23,2024-01-26
539.26,2024-01-26
639.13,2024-01-26
625.42,2024-01-26
552.67,2024-01-26
491.36,2024-01-26
483.95,2024-01-26
492.93,2024-01-26
601.96,2024-01-26
481.31,2024-01-26
517.03,2024-01-26
500.98,2024-01-26
496.95,2024-01-26
513.64,2024-01-26
561.99,2024-01-26
593.15,2024-01-26
577.27,2024-01-26
604.32,2024-01-26
624.29,2024-01-26
525.88,2024-01-26
568.05,2024-01-26
523.06,2024-01-26
514.56,2024-01-26
510.92,2024-01-26
490.83,2024-01-26
538.57,2024-01-26
565.97,2024-01-26
630.04,2024-01-26
581.65,2024-01-26
606.92,2024-01-26
593.51,2024-01-26
563.02,2024-01-26
596.75,2024-01-26
634.15,2024-01-26
557.96,2024-01-26
582.82,2024-01-26
617.77,2024-01-26
549.21,2024-01-26
592.65,2024-01-26
521.63,2024-01-26
624.1,2024-01-26
-,2024-01-26
545.46,2024-01-26
582.74,2024-01-26
634.17,2024-01-26
499.44,2024-01-26
637.46,2024-01-26
559.7,2024-01-26
593.79,2024-01-26
589.91,2024-01-26
481.05,2024-01-26
475.18,2024-01-26
612.73,2024-01-26
583.82,2024-01-26
495.77,2024-01-26
581.83,2024-01-26
510.17,2024-01-26
483.94,2024-01-26
581.87,2024-01-26
475.02,2024-01-26
544.08,2024-01-26
578.48,2024-01-26
476.11,2024-01-26
543.82,2024-01-26
587.3,2024-01-26
538.61,2024-01-26
560.71,2024-01-26
592.26,2024-01-26
482.34,2024-01-26
601.61,2024-01-26
537.01,2024-01-26
603.24,2024-01-26
597.32,2024-01-26
546.29,2024-01-26
495.08,2024-01-26
516.54,2024-01-26
627.07,2024-01-26
560.3,2024-01-26
612.49,2024-01-26
532.56,2024-01-26
530.67,2024-01-26
585.97,2024-01-26
477.6,2024-01-26
632.63,2024-01-26
505.19,2024-01-26
638.87,2024-01-26
513.8,2024-01-26
504.68,2024-01-26
575.6,2024-01-26
490.72,2024-01-26
625.01,2024-01-26
486.07,2024-01-26
556.3,2024-01-26
580.8,2024-01-26
607.68,2024-01-26
527.95,2024-01-26
600.2,2024-01-26
491.0,2024-01-26
488.42,2024-01-26
519.93,2024-01-26
639.21,2024-01-26
510.23,2024-01-26
520.8,2024-01-26
603.66,2024-01-26
627.21,2024-01-26
599.3,2024-01-26
633.19,2024-01-26
617.16,2024-01-26
589.65,2024-01-26
583.38,2024-01-26
592.95,2024-01-26
570.44,2024-01-26
592.01,2024-01-26
540.76,2024-01-26
587.66,2024-01-26
612.63,2024-01-26
520.12,2024-01-26
609.91,2024-01-26
635.57,2024-01-26
630.81,2024-10-21
525.53,2024-10-21
475.01,2024-10-21
586.18,2024-10-21
514.57,2024-10-21
625.51,2024-10-21
557.64,2024-10-21
492.16,2024-10-21
627.83,2024-10-21
558.66,2024-10-21
627.54,2024-10-21
565.21,2024-10-21
591.38,2024-10-21
588.75,2024-10-21
500.09,2024-10-21
637.54,2024-10-21
503.87,2024-10-21
631.54,2024-10-21
487.4,2024-10-21
489.98,2024-10-21
607.68,2024-10-21
627.26,2024-10-21
515.79,2024-10-21
487.19,2024-10-21
485.16,2024-10-21
500.29,2024-10-21
610.0,2024-10-21
504.15,2024-10-21
504.01,2024-10-21
543.38,2024-10-21
586.77,2024-10-21
