Intake Pressure,Maintenance Date
614.56,2024-08-21
614.61,2024-08-21
596.35,2024-08-21
558.15,2024-08-21
514.21,2024-08-21
625.27,2024-08-21
528.14,2024-08-21
524.93,2024-08-21
579.44,2024-08-21
590.26,2024-08-21
615.34,2024-08-21
626.3,2024-08-21
564.75,2024-08-21
535.73,2024-08-21
492.79,2024-08-21
541.2,2024-08-21
632.99,2024-08-21
578.72,2024-08-21
589.49,2024-08-21
635.22,2024-08-21
486.65,2024-08-21
528.7,2024-08-21
555.52,2024-08-21
564.98,2024-08-21
615.84,2024-08-21
516.28,2024-08-21
521.25,2024-08-21
548.52,2024-08-21
513.52,2024-08-21
623.56,2024-08-21
499.57,2024-08-21
491.49,2024-08-21
603.34,2024-08-21
594.51,2024-08-21
511.55,2024-08-21
545.03,2024-08-21
617.67,2024-08-21
611.66,2024-08-21
535.86,2024-08-21
483.45,2024-08-21
506.65,2024-08-21
596.98,2024-08-21
598.05,2024-08-21
619.42,2024-08-21
558.45,2024-08-21
574.78,2024-08-21
565.38,2024-08-21
532.81,2024-08-21
515.76,2024-08-21
624.61,2024-08-21
505.05,2024-08-21
628.14,2024-08-21
492.14,2024-08-21
558.67,2024-08-21
576.36,2024-08-21
557.75,2024-08-21
633.2,2024-08-21
539.65,2024-08-21
638.63,2024-08-21
518.1,2024-08-21
603.39,2024-08-21
632.64,2024-08-21
503.58,2024-08-21
533.67,2024-08-21
621.86,2024-08-21
601.82,2024-08-21
518.81,2024-08-21
584.83,2024-08-21
530.91,2024-08-21
587.51,2024-08-21
521.98,2024-08-21
502.16,2024-08-21
626.99,2024-08-21
586.6,2024-08-21
621.52,2024-08-21
587.56,2024-08-21
599.5,2024-08-21
522.9,2024-08-21
609.85,2024-08-21
579.03,2024-08-21
583.44,2024-08-21
586.08,2024-08-21
541.98,2024-08-21
628.9,2024-08-21
492.18,2024-08-21
534.02,2024-08-21
589.54,2024-08-21
588.58,2024-08-21
526.89,2024-08-21
581.86,2024-08-21
482.85,2024-08-21
580.49,2024-08-21
480.43,2024-08-21
602.05,2024-08-21
512.82,2024-08-21
537.46,2024-08-21
512.43,2024-08-21
492.95,2024-08-21
528.24,2024-08-21
613.38,2024-08-21
577.23,2024-08-21
488.72,2024-08-21
575.01,2024-08-21
566.81,2024-08-21
614.85,2024-08-21
520.29,2024-08-21
632.98,2024-08-21
512.53,2024-08-21
579.13,2024-08-21
525.13,2024-08-21
494.53,2024-08-21
479.34,2024-08-21
477.97,2024-08-21
569.21,2024-08-21
479.44,2024-08-21
475.02,2024-08-21
604.87,2024-08-21
539.73,2024-08-21
595.23,2024-08-21
540.11,2024-08-21
585.34,2024-08-21
508.55,2024-08-21
543.84,2024-08-21
527.38,2024-08-21
577.07,2024-08-21
475.36,2024-08-21
622.59,2024-08-21
626.7,2024-08-21
606.33,2024-08-21
528.34,2024-08-21
539.64,2024-08-21
539.09,2024-08-21
595.04,2024-08-21
594.15,2024-08-21
500.35,2024-08-21
620.79,2025-01-03
581.52,2025-01-03
634.79,2025-01-03
635.06,2025-01-03
552.34,2025-01-03
566.94,2025-01-03
511.03,2025-01-03
617.49,2025-01-03
544.35,2025-01-03
569.7,2025-01-03
532.65,2025-01-03
516.27,2025-01-03
557.63,2025-01-03
584.44,2025-01-03
630.66,2025-01-03
562.75,2025-01-03
614.83,2025-01-03
584.75,2025-01-03
585.4,2025-01-03
536.4,2025-01-03
504.7,2025-01-03
559.38,2025-01-03
515.03,2025-01-03
476.24,2025-01-03
510.57,2025-01-03
550.53,2025-01-03
545.3,2025-01-03
607.72,2025-01-03
539.46,2025-01-03
530.97,2025-01-03
547.65,2025-01-03
629.92,2025-01-03
485.82,2025-01-03
539.01,2025-01-03
558.63,2025-01-03
475.9,2025-01-03
504.26,2025-01-03
519.11,2025-01-03
486.34,2025-01-03
562.6,2025-01-03
483.16,2025-01-03
502.06,2025-01-03
609.06,2025-01-03
548.34,2025-01-03
627.0,2025-01-03
634.78,2025-01-03
538.04,2025-01-03
602.77,2025-01-03
523.04,2025-01-03
621.03,2025-01-03
575.69,2025-01-03
563.82,2025-01-03
536.25,2025-01-03
553.12,2025-01-03
604.97,2025-01-03
-,2025-01-03
587.93,2025-01-03
538.13,2025-01-03
520.39,2025-01-03
600.63,2025-01-03
493.75,2025-01-03
592.5,2025-01-03
551.88,2025-01-03
554.12,2025-01-03
518.23,2025-01-03
608.9,2025-01-03
478.18,2025-01-03
613.76,2025-01-03
487.69,2025-01-03
489.08,2025-01-03
559.48,2025-01-03
571.42,2025-01-03
524.62,2025-01-03
522.77,2025-01-03
584.76,2025-01-03
554.18,2025-01-03
620.27,2025-01-03
579.3,2025-01-03
532.24,2025-01-03
-,2025-01-03
614.86,2025-01-03
576.3,2025-01-03
607.06,2025-01-03
626.42,2025-01-03
625.54,2025-01-03
481.23,2025-01-03
516.32,2025-01-03
546.39,2025-01-03
617.53,2025-01-03
633.96,2025-01-03
555.27,2025-01-03
542.84,2025-01-03
522.26,2025-01-03
622.94,2025-01-03
575.82,2025-01-03
564.25,2025-01-03
553.08,2025-01-03
614.47,2025-01-03
635.89,2025-01-03
509.34,2025-01-03
499.96,2025-01-03
589.6,2025-01-03
475.34,2025-01-03
501.36,2025-01-03
592.16,2025-01-03
538.08,2025-01-03
511.3,2025-01-03
617.97,2025-01-03
527.7,2025-01-03
497.93,2025-01-03
559.27,2025-01-03
550.55,2025-01-03
532.48,2025-01-03
593.2,2025-01-03
562.86,2025-01-03
631.4,2025-01-03
541.06,2025-01-03
488.95,2025-01-03
543.47,2025-01-03
601.32,2025-01-03
601.74,2025-01-03
587.87,2025-01-03
533.07,2025-01-03
600.21,2025-01-03
538.56,2025-01-03
532.11,2025-01-03
507.08,2025-01-03
534.88,2025-01-03
502.04,2025-01-03
585.58,2025-01-03
533.95,2025-01-03
587.57,2025-01-03
588.03,2025-01-03
614.63,2025-01-03
483.57,2025-01-03
497.6,2025-01-03
549.15,2025-01-03
510.49,2025-01-03
601.71,2025-01-03
563.99,2025-01-03
537.16,2025-01-03
534.97,2025-01-03
628.22,2025-01-03
476.78,2025-01-03
584.67,2025-01-03
486.19,2025-01-03
599.42,2025-01-03
599.65,2025-01-03
570.87,2025-01-03
623.59,2025-01-03
590.41,2025-01-03
626.47,2025-01-03
578.36,2025-01-03
631.58,2025-01-03
515.6,2025-01-03
494.27,2025-01-03
601.39,2025-01-03
602.77,2025-01-03
566.56,2025-01-03
487.23,2025-01-03
634.47,2025-10-25
591.06,2025-10-25
596.64,2025-10-25
548.12,2025-10-25
600.11,2025-10-25
