Intake Pressure,Maintenance Date
626.64,2024-11-21
598.2,2024-11-21
591.64,2024-11-21
530.36,2024-11-21
645.06,2024-11-21
553.07,2024-11-21
645.42,2024-11-21
583.95,2024-11-21
546.61,2024-11-21
590.19,2024-11-21
527.22,2024-11-21
650.46,2024-11-21
651.93,2024-11-21
542.78,2024-11-21
673.26,2024-11-21
584.85,2024-11-21
620.22,2024-11-21
646.23,2024-11-21
540.93,2024-11-21
602.3,2024-11-21
661.19,2024-11-21
541.34,2024-11-21
576.24,2024-11-21
657.8,2024-11-21
592.44,2024-11-21
688.87,2024-11-21
653.88,2024-11-21
650.96,2024-11-21
605.97,2024-11-21
559.76,2024-11-21
592.24,2024-11-21
640.58,2024-11-21
533.57,2024-11-21
557.56,2024-11-21
685.56,2024-12-25
627.28,2024-12-25
637.12,2024-12-25
570.5,2024-12-25
642.1,2024-12-25
553.37,2024-12-25
645.98,2024-12-25
623.84,2024-12-25
572.09,2024-12-25
582.03,2024-12-25
668.49,2024-12-25
652.01,2024-12-25
558.91,2024-12-25
616.54,2024-12-25
611.42,2024-12-25
686.67,2024-12-25
538.29,2024-12-25
657.73,2024-12-25
580.62,2024-12-25
566.28,2024-12-25
657.9,2024-12-25
545.08,2024-12-25
655.11,2024-12-25
555.22,2024-12-25
546.64,2024-12-25
664.94,2024-12-25
667.22,2024-12-25
650.2,2024-12-25
538.77,2024-12-25
539.96,2024-12-25
545.41,2024-12-25
623.09,2025-02-28
539.97,2025-02-28
555.02,2025-02-28
649.68,2025-02-28
573.87,2025-02-28
546.45,2025-02-28
668.28,2025-02-28
587.55,2025-02-28
682.23,2025-02-28
677.1,2025-02-28
583.62,2025-02-28
683.32,2025-02-28
679.05,2025-02-28
562.18,2025-02-28
601.68,2025-02-28
555.32,2025-02-28
632.27,2025-02-28
646.48,2025-02-28
549.58,2025-02-28
618.6,2025-02-28
547.43,2025-02-28
649.38,2025-02-28
688.33,2025-02-28
600.99,2025-02-28
667.06,2025-02-28
570.94,2025-02-28
592.31,2025-02-28
611.66,2025-02-28
632.95,2025-02-28
588.92,2025-02-28
687.08,2025-02-28
609.46,2025-02-28
532.89,2025-02-28
681.85,2025-06-06
656.29,2025-06-06
657.19,2025-06-06
582.84,2025-06-06
650.07,2025-06-06
579.97,2025-06-06
618.63,2025-06-06
652.08,2025-06-06
614.05,2025-06-06
624.78,2025-06-06
581.96,2025-06-06
568.12,2025-06-06
614.43,2025-06-06
607.61,2025-06-06
531.26,2025-06-06
607.42,2025-06-06
586.55,2025-06-06
561.56,2025-06-06
578.87,2025-06-06
655.36,2025-06-06
670.81,2025-06-06
621.16,2025-06-06
574.09,2025-06-06
638.82,2025-06-06
678.02,2025-06-06
679.47,2025-10-07
553.33,2025-10-07
640.86,2025-10-07
547.68,2025-10-07
563.39,2025-10-07
-,2025-10-07
665.88,2025-10-07
566.06,2025-10-07
678.03,2025-10-07
582.97,2025-10-07
571.77,2025-10-07
688.43,2025-10-07
654.35,2025-10-07
666.78,2025-10-07
660.69,2025-10-07
663.93,2025-10-07
682.17,2026-02-23
661.03,2026-02-23
683.34,2026-02-23
646.1,2026-02-23
548.77,2026-02-23
621.8,2026-02-23
627.9,2026-02-23
533.02,2026-02-23
527.29,2026-02-23
534.28,2026-02-23
580.49,2026-02-23
567.5,2026-02-23
654.57,2026-02-23
635.95,2026-02-23
587.96,2026-02-23
629.11,2026-02-23
590.1,2026-02-23
561.2,2026-02-23
561.3,2026-02-23
605.17,2026-02-23
670.89,2026-02-23
677.98,2026-02-23
604.41,2026-02-23
663.27,2026-02-23
569.1,2026-02-23
603.81,2026-02-23
542.0,2026-02-23
624.42,2026-02-23
655.37,2026-08-09
664.04,2026-08-09
558.33,2026-08-09
660.86,2026-08-09
548.99,2026-08-09
594.31,2026-08-09
570.26,2026-08-09
611.49,2026-08-09
615.2,2026-08-09
683.81,2026-08-09
536.53,2026-08-09
599.17,2026-08-09
537.59,2026-08-09
565.86,2026-08-09
687.67,2026-08-09
635.3,2026-08-09
578.11,2026-08-09
557.64,2026-08-09
554.91,2026-08-09
633.83,2026-08-09
684.49,2026-08-09
658.66,2026-08-09
532.82,2026-08-09
652.99,2026-08-09
541.1,2026-08-09
563.87,2026-08-09
607.02,2026-08-09
540.28,2026-08-09
619.45,2026-08-09
686.97,2026-08-09
548.09,2026-08-09
549.27,2026-08-09
626.95,2026-08-09
534.95,2026-08-09
627.53,2027-02-26
525.51,2027-02-26
599.65,2027-02-26
660.02,2027-02-26
610.73,2027-02-26
602.26,2027-02-26
622.47,2027-02-26
580.62,2027-02-26
525.73,2027-02-26
679.72,2027-02-26
610.41,2027-02-26
677.18,2027-02-26
597.59,2027-02-26
648.02,2027-02-26
633.07,2027-02-26
670.01,2027-02-26
621.14,2027-02-26
623.33,2027-02-26
636.12,2027-02-26
600.02,2027-02-26
643.31,2027-02-26
614.26,2027-02-26
564.35,2027-02-26
664.32,2027-02-26
668.93,2027-02-26
560.96,2027-02-26
677.58,2027-10-11
688.92,2027-10-11
642.11,2027-10-11
562.56,2027-10-11
559.62,2027-10-11
626.73,2027-10-11
534.75,2027-10-11
681.14,2027-10-11
675.79,2027-10-11
574.74,2027-10-11
-,2027-10-11
555.74,2027-10-11
600.23,2027-10-11
660.91,2027-10-11
551.94,2027-10-11
621.2,2027-10-11
536.98,2027-10-11
610.61,2027-10-11
649.18,2027-10-11
599.48,2027-10-11
600.81,2027-10-11
665.66,2028-06-15
544.39,2028-06-15
541.07,2028-06-15
620.25,2028-06-15
560.0,2028-06-15
531.23,2028-06-15
595.6,2028-06-15
543.24,2028-06-15
620.59,2028-06-15
679.33,2028-06-15
591.93,2028-06-15
600.27,2028-06-15
659.46,2028-06-15
538.85,2028-06-15
645.08,2028-06-15
538.65,2028-06-15
660.47,2028-06-15
656.01,2028-06-15
552.5,2028-06-15
608.85,2028-06-15
686.29,2028-06-15
576.93,2028-06-15
