Intake Pressure,Maintenance Date
632.47,2023-11-04
585.39,2023-11-04
557.74,2023-11-04
519.31,2023-11-04
610.43,2023-11-04
592.18,2023-11-04
599.65,2023-11-04
510.36,2023-11-04
599.66,2023-11-04
644.24,2023-11-04
577.28,2023-11-04
648.43,2023-11-04
627.57,2023-11-04
585.07,2023-11-04
507.95,2023-11-04
627.53,2023-11-04
538.93,2023-11-04
614.08,2023-11-04
641.65,2023-11-04
637.82,2023-11-04
557.25,2023-11-04
599.1,2023-11-04
506.86,2023-11-04
627.18,2023-11-04
603.47,2023-11-04
558.64,2023-11-04
545.14,2023-11-04
618.72,2023-11-04
629.19,2023-11-04
542.12,2023-11-04
570.68,2023-11-04
624.98,2023-11-04
586.71,2023-11-04
637.16,2023-11-04
589.13,2023-11-04
639.23,2023-11-04
602.86,2023-11-04
662.45,2023-11-04
518.19,2023-11-04
574.07,2023-11-04
548.49,2023-11-04
507.28,2023-11-04
654.45,2023-11-04
552.51,2023-11-04
651.08,2023-11-04
573.49,2023-11-04
500.73,2023-11-04
539.27,2023-11-04
618.71,2023-11-04
549.26,2023-11-04
551.63,2023-11-04
500.22,2023-11-04
580.15,2023-11-04
623.53,2023-11-04
531.91,2023-11-04
559.55,2023-11-04
522.76,2023-11-04
597.77,2023-11-04
655.2,2023-11-04
580.04,2023-11-04
647.93,2024-01-03
622.29,2024-01-03
547.73,2024-01-03
515.4,2024-01-03
626.48,2024-01-03
576.75,2024-01-03
527.93,2024-01-03
566.19,2024-01-03
576.54,2024-01-03
627.81,2024-01-03
601.45,2024-01-03
562.9,2024-01-03
552.41,2024-01-03
661.98,2024-01-03
562.2,2024-01-03
619.43,2024-01-03
641.47,2024-01-03
583.81,2024-01-03
652.29,2024-01-03
604.72,2024-01-03
578.99,2024-01-03
544.25,2024-01-03
529.48,2024-01-03
503.63,2024-01-03
576.06,2024-01-03
549.91,2024-01-03
664.41,2024-01-03
652.48,2024-01-03
561.25,2024-01-03
640.21,2024-01-03
638.14,2024-01-03
