Intake Pressure,Maintenance Date
493.96,2024-12-08
549.36,2024-12-08
558.15,2024-12-08
523.17,2024-12-08
633.9,2024-12-08
518.36,2024-12-08
491.37,2024-12-08
476.66,2024-12-08
603.67,2024-12-08
626.38,2024-12-08
510.04,2024-12-08
587.92,2024-12-08
633.56,2024-12-08
609.06,2024-12-08
552.67,2024-12-08
620.92,2024-12-08
604.44,2024-12-08
502.41,2024-12-08
561.59,2024-12-08
558.0,2024-12-08
563.7,2024-12-08
475.88,2024-12-08
553.19,2024-12-08
587.47,2024-12-08
518.13,2024-12-08
494.46,2024-12-08
629.59,2024-12-08
581.1,2024-12-08
510.05,2024-12-08
591.2,2024-12-08
557.36,2024-12-08
518.7,2024-12-08
637.23,2024-12-08
573.8,2024-12-08
550.23,2024-12-08
603.56,2024-12-08
523.08,2024-12-08
605.19,2024-12-08
510.92,2024-12-08
624.31,2024-12-08
623.93,2024-12-08
622.04,2024-12-08
623.07,2024-12-08
581.03,2024-12-08
591.47,2024-12-08
613.51,2024-12-08
505.87,2024-12-08
588.45,2024-12-08
615.44,2024-12-08
603.16,2024-12-08
539.16,2024-12-08
593.37,2024-12-08
479.7,2024-12-08
617.31,2024-12-08
530.37,2024-12-08
544.26,2024-12-08
548.68,2024-12-08
483.51,2024-12-08
604.98,2024-12-08
492.27,2024-12-08
545.39,2024-12-08
523.74,2024-12-08
553.13,2024-12-08
521.11,2024-12-08
519.28,2024-12-08
567.48,2024-12-08
603.06,2024-12-08
487.23,2024-12-08
488.12,2024-12-08
544.99,2024-12-08
544.26,2024-12-08
528.29,2024-12-08
615.19,2024-12-08
509.13,2024-12-08
543.43,2024-12-08
482.83,2024-12-08
505.07,2024-12-08
612.02,2024-12-08
505.67,2024-12-08
553.76,2024-12-08
635.71,2024-12-08
478.27,2024-12-08
597.43,2024-12-08
624.84,2024-12-08
557.9,2024-12-08
562.76,2024-12-08
547.86,2024-12-08
594.96,2024-12-08
494.18,2024-12-08
556.19,2024-12-08
583.99,2024-12-08
631.14,2024-12-08
564.87,2024-12-08
638.19,2024-12-08
516.87,2024-12-08
622.96,2024-12-08
476.06,2024-12-08
494.53,2024-12-08
614.07,2024-12-08
503.48,2024-12-08
569.71,2024-12-08
584.52,2024-12-08
551.72,2024-12-08
541.49,2024-12-08
571.64,2024-12-08
523.48,2024-12-08
604.0,2024-12-08
627.23,2024-12-08
591.85,2024-12-08
582.47,2024-12-08
582.42,2024-12-08
496.54,2024-12-08
528.48,2024-12-08
498.26,2024-12-08
622.73,2024-12-08
475.6,2024-12-08
574.57,2024-12-08
507.31,2024-12-08
549.13,2024-12-08
482.87,2024-12-08
619.51,2024-12-08
506.28,2024-12-08
491.35,2024-12-08
532.43,2024-12-08
533.43,2024-12-08
568.55,2024-12-08
612.84,2024-12-08
513.46,2024-12-08
603.81,2024-12-08
619.03,2024-12-08
615.43,2024-12-08
570.93,2024-12-08
614.49,2024-12-08
478.93,2024-12-08
639.14,2024-12-08
538.61,2024-12-08
560.52,2024-12-08
506.03,2024-12-08
580.34,2024-12-08
538.04,2024-12-08
527.76,2024-12-08
600.65,2024-12-08
488.86,2024-12-08
576.72,2024-12-08
608.12,2024-12-08
636.16,2024-12-08
477.31,2024-12-08
527.39,2024-12-08
485.8,2024-12-08
560.89,2024-12-08
519.02,2024-12-08
531.17,2024-12-08
532.34,2024-12-08
614.48,2024-12-08
510.98,2024-12-08
531.14,2024-12-08
480.32,2024-12-08
595.32,2024-12-08
487.1,2024-12-08
627.46,2024-12-08
622.2,2024-12-08
577.98,2024-12-08
611.69,2025-05-19
579.04,2025-05-19
