Intake Pressure,Maintenance Date
567.58,2023-05-26
558.72,2023-05-26
583.88,2023-05-26
626.3,2023-05-26
576.36,2023-05-26
560.63,2023-05-26
505.4,2023-05-26
590.02,2023-05-26
541.44,2023-05-26
551.59,2023-05-26
493.29,2023-05-26
513.36,2023-05-26
621.07,2023-05-26
-,2023-05-26
504.83,2023-05-26
511.85,2023-05-26
586.31,2023-05-26
480.6,2023-05-26
500.6,2023-05-26
559.36,2023-05-26
574.0,2023-05-26
560.36,2023-05-26
545.87,2023-05-26
527.64,2023-05-26
514.49,2023-05-26
-,2023-05-26
499.73,2023-05-26
591.59,2023-05-26
639.96,2023-05-26
606.89,2023-05-26
514.01,2023-05-26
518.44,2023-05-26
582.38,2023-05-26
592.43,2023-05-26
612.91,2023-05-26
536.96,2023-05-26
639.35,2023-05-26
569.27,2023-05-26
628.67,2023-05-26
500.68,2023-05-26
613.66,2023-05-26
557.39,2023-05-26
614.46,2023-05-26
623.06,2023-05-26
636.86,2023-05-26
504.85,2023-05-26
477.09,2023-05-26
628.92,2023-05-26
528.58,2023-05-26
531.79,2023-05-26
595.54,2023-05-26
568.9,2023-05-26
627.07,2023-05-26
523.49,2023-05-26
488.9,2023-05-26
509.89,2023-05-26
551.21,2023-05-26
571.08,2023-05-26
627.07,2023-05-26
488.29,2023-05-26
523.76,2023-05-26
490.37,2023-05-26
617.42,2023-05-26
485.3,2023-05-26
633.39,2023-05-26
575.49,2023-05-26
536.66,2023-05-26
521.59,2023-05-26
514.56,2023-05-26
540.41,2023-05-26
518.58,2023-05-26
559.38,2023-05-26
573.04,2023-05-26
550.54,2023-05-26
506.03,2023-05-26
525.91,2023-05-26
516.41,2023-05-26
621.62,2023-05-26
633.91,2023-05-26
635.05,2023-05-26
601.24,2023-05-26
551.51,2023-05-26
524.64,2023-05-26
614.14,2023-05-26
590.6,2023-05-26
614.33,2023-05-26
476.76,2023-05-26
490.1,2023-05-26
486.08,2023-05-26
628.95,2023-05-26
602.0,2023-05-26
601.67,2023-05-26
496.33,2023-05-26
617.13,2023-05-26
475.4,2023-05-26
632.61,2023-05-26
557.15,2023-05-26
619.16,2023-05-26
577.03,2023-05-26
614.07,2023-05-26
508.84,2023-05-26
627.88,2023-09-04
500.18,2023-09-04
543.84,2023-09-04
557.82,2023-09-04
604.76,2023-09-04
525.49,2023-09-04
612.84,2023-09-04
480.0,2023-09-04
563.12,2023-09-04
607.6,2023-09-04
580.68,2023-09-04
577.94,2023-09-04
561.99,2023-09-04
591.28,2023-09-04
634.34,2023-09-04
479.9,2023-09-04
516.35,2023-09-04
530.62,2023-09-04
592.39,2023-09-04
613.34,2023-09-04
532.38,2023-09-04
480.08,2023-09-04
509.49,2023-09-04
629.24,2023-09-04
612.43,2023-09-04
517.09,2023-09-04
593.94,2023-09-04
639.04,2023-09-04
593.45,2023-09-04
592.32,2023-09-04
486.15,2023-09-04
516.77,2023-09-04
590.63,2023-09-04
589.84,2023-09-04
517.06,2023-09-04
595.5,2023-09-04
629.36,2023-09-04
610.5,2023-09-04
571.89,2023-09-04
505.93,2023-09-04
494.35,2023-09-04
566.35,2023-09-04
625.77,2023-09-04
597.31,2023-09-04
613.44,2023-09-04
572.42,2023-09-04
632.25,2023-09-04
632.25,2023-09-04
601.18,2023-09-04
502.24,2023-09-04
