Intake Pressure,Maintenance Date
668.25,2023-03-14
598.9,2023-03-14
556.28,2023-03-14
596.75,2023-03-14
552.88,2023-03-14
677.74,2023-03-14
708.85,2023-03-14
557.76,2023-03-14
624.15,2023-03-14
698.6,2023-03-14
565.81,2023-03-14
587.5,2023-03-14
554.2,2023-03-14
697.91,2023-03-14
589.54,2023-03-14
709.54,2023-03-14
600.93,2023-03-14
659.05,2023-03-14
575.11,2023-03-14
691.98,2023-03-14
555.37,2023-03-14
603.76,2023-03-14
566.1,2023-03-14
640.6,2023-03-14
642.67,2023-03-14
699.51,2023-04-08
696.83,2023-04-08
579.18,2023-04-08
637.96,2023-04-08
659.24,2023-04-08
573.73,2023-04-08
635.18,2023-04-08
566.04,2023-04-08
674.01,2023-04-08
597.25,2023-04-08
594.0,2023-04-08
646.22,2023-04-08
688.79,2023-04-08
689.09,2023-04-08
612.8,2023-04-08
606.55,2023-04-08
592.46,2023-04-08
697.7,2023-04-08
570.79,2023-04-08
600.39,2023-04-08
656.97,2023-04-08
615.42,2023-04-08
662.92,2023-04-08
689.03,2023-04-08
570.34,2023-04-08
705.82,2023-05-28
578.47,2023-05-28
667.09,2023-05-28
711.87,2023-05-28
664.27,2023-05-28
699.76,2023-05-28
572.46,2023-05-28
683.83,2023-05-28
590.17,2023-05-28
595.29,2023-05-28
675.92,2023-05-28
657.28,2023-05-28
657.58,2023-05-28
604.98,2023-05-28
643.06,2023-07-31
699.69,2023-07-31
691.09,2023-07-31
553.08,2023-07-31
593.19,2023-07-31
602.94,2023-07-31
713.46,2023-07-31
632.24,2023-07-31
705.8,2023-07-31
670.49,2023-07-31
649.63,2023-07-31
707.71,2023-07-31
707.44,2023-07-31
645.3,2023-07-31
576.54,2023-07-31
590.21,2023-07-31
619.98,2023-07-31
626.38,2023-10-20
685.02,2023-10-20
650.46,2023-10-20
672.98,2023-10-20
587.91,2023-10-20
600.18,2023-10-20
685.61,2023-10-20
677.71,2023-10-20
624.75,2023-10-20
642.08,2023-10-20
593.04,2023-10-20
555.47,2023-10-20
661.4,2023-10-20
642.81,2023-10-20
707.52,2024-01-23
586.35,2024-01-23
552.91,2024-01-23
657.98,2024-01-23
702.59,2024-01-23
-,2024-01-23
620.5,2024-01-23
599.93,2024-01-23
703.95,2024-01-23
622.71,2024-01-23
627.69,2024-01-23
654.27,2024-01-23
591.34,2024-01-23
617.16,2024-01-23
596.39,2024-01-23
681.67,2024-01-23
574.91,2024-01-23
646.91,2024-01-23
708.84,2024-01-23
598.79,2024-01-23
568.37,2024-01-23
615.54,2024-01-23
598.51,2024-01-23
565.57,2024-01-23
660.51,2024-01-23
705.4,2024-05-22
671.39,2024-05-22
682.09,2024-05-22
-,2024-05-22
646.53,2024-05-22
677.81,2024-05-22
620.08,2024-05-22
713.83,2024-05-22
568.12,2024-05-22
612.19,2024-05-22
697.03,2024-05-22
560.46,2024-05-22
633.8,2024-05-22
614.12,2024-05-22
586.83,2024-05-22
634.28,2024-05-22
573.32,2024-05-22
686.03,2024-10-06
694.47,2024-10-06
631.78,2024-10-06
705.63,2024-10-06
699.24,2024-10-06
616.07,2024-10-06
617.83,2024-10-06
633.87,2024-10-06
677.55,2024-10-06
574.21,2024-10-06
665.12,2024-10-06
691.29,2024-10-06
668.41,2025-03-04
642.78,2025-03-04
637.9,2025-03-04
621.25,2025-03-04
574.62,2025-03-04
-,2025-03-04
612.12,2025-03-04
580.7,2025-03-04
569.34,2025-03-04
-,2025-03-04
688.46,2025-03-04
679.32,2025-03-04
553.26,2025-03-04
614.62,2025-03-04
654.57,2025-03-04
709.68,2025-08-15
633.21,2025-08-15
596.03,2025-08-15
618.77,2025-08-15
703.79,2025-08-15
667.77,2025-08-15
553.17,2025-08-15
608.62,2025-08-15
571.68,2025-08-15
621.01,2025-08-15
623.53,2025-08-15
562.18,2025-08-15
638.6,2025-08-15
655.72,2025-08-15
684.98,2025-08-15
569.52,2025-08-15
564.14,2025-08-15
626.23,2025-08-15
676.55,2025-08-15
689.2,2025-08-15
638.11,2025-08-15
672.95,2026-02-16
590.41,2026-02-16
630.68,2026-02-16
562.3,2026-02-16
660.04,2026-02-16
651.24,2026-02-16
607.04,2026-02-16
650.22,2026-02-16
688.47,2026-02-16
685.43,2026-02-16
573.21,2026-02-16
687.56,2026-02-16
655.41,2026-02-16
640.38,2026-02-16
646.56,2026-02-16
640.81,2026-09-04
595.56,2026-09-04
560.94,2026-09-04
608.21,2026-09-04
655.87,2026-09-04
589.55,2026-09-04
615.35,2026-09-04
572.12,2026-09-04
687.02,2026-09-04
663.83,2026-09-04
551.64,2026-09-04
676.15,2026-09-04
674.93,2026-09-04
556.61,2026-09-04
610.88,2026-09-04
618.98,2026-09-04
640.35,2026-09-04
606.18,2026-09-04
602.2,2026-09-04
559.97,2026-09-04
634.93,2026-09-04
662.88,2026-09-04
570.3,2026-09-04
621.06,2026-09-04
678.97,2026-09-04
693.68,2027-04-17
702.63,2027-04-17
553.08,2027-04-17
592.93,2027-04-17
663.73,2027-04-17
687.24,2027-04-17
696.71,2027-04-17
648.81,2027-04-17
577.79,2027-04-17
690.35,2027-04-17
670.66,2027-04-17
580.81,2027-04-17
677.33,2027-04-17
667.43,2027-04-17
652.72,2027-12-12
576.07,2027-12-12
559.45,2027-12-12
645.52,2027-12-12
679.1,2027-12-12
690.62,2027-12-12
637.56,2027-12-12
