Intake Pressure,Maintenance Date
616.44,2024-09-10
514.36,2024-09-10
629.74,2024-09-10
589.45,2024-09-10
-,2024-09-10
622.14,2024-09-10
615.51,2024-09-10
643.54,2024-09-10
511.22,2024-09-10
580.37,2024-09-10
661.45,2024-09-10
-,2024-09-10
647.29,2024-09-10
516.99,2024-09-10
543.34,2024-09-10
649.08,2024-09-10
568.63,2024-09-10
575.28,2024-09-10
525.87,2024-09-10
644.33,2024-09-10
587.25,2024-09-10
648.89,2024-09-10
593.09,2024-09-10
518.08,2024-09-10
566.53,2024-09-10
508.17,2024-09-10
617.23,2024-09-10
561.99,2024-09-10
596.73,2024-09-10
659.2,2024-09-10
519.17,2024-09-10
510.7,2024-09-10
604.45,2024-09-10
536.72,2024-09-10
507.87,2024-09-10
508.77,2024-09-10
505.76,2024-09-10
651.04,2024-09-10
618.41,2024-09-10
663.38,2024-09-10
613.26,2024-09-10
533.88,2024-09-10
583.19,2024-09-10
518.23,2024-09-10
564.45,2024-09-10
555.69,2024-09-10
648.85,2024-09-10
568.47,2024-09-10
615.23,2024-09-10
503.52,2024-09-10
662.11,2024-10-30
606.07,2024-10-30
564.97,2024-10-30
544.69,2024-10-30
576.2,2024-10-30
541.29,2024-10-30
584.64,2024-10-30
646.77,2024-10-30
554.01,2024-10-30
656.49,2024-10-30
511.04,2024-10-30
547.42,2024-10-30
512.98,2024-10-30
585.57,2024-10-30
501.38,2024-10-30
627.94,2024-10-30
551.33,2024-10-30
631.83,2024-10-30
557.26,2024-10-30
593.54,2024-10-30
511.43,2024-10-30
600.7,2024-10-30
514.19,2024-10-30
642.55,2024-10-30
560.91,2024-10-30
593.54,2024-10-30
593.46,2024-10-30
548.98,2024-10-30
612.92,2024-10-30
526.96,2024-10-30
649.33,2024-10-30
534.1,2024-10-30
570.82,2024-10-30
624.68,2024-10-30
637.02,2024-10-30
607.11,2024-10-30
512.88,2024-10-30
577.08,2024-10-30
532.47,2024-10-30
529.09,2024-10-30
625.14,2024-10-30
603.37,2024-10-30
585.64,2024-10-30
