Intake Pressure,Maintenance Date
586.44,2023-04-25
625.08,2023-04-25
639.01,2023-04-25
577.85,2023-04-25
628.21,2023-04-25
655.68,2023-04-25
596.61,2023-04-25
624.41,2023-04-25
526.82,2023-04-25
548.57,2023-04-25
574.67,2023-04-25
586.19,2023-04-25
581.64,2023-04-25
598.55,2023-04-25
525.83,2023-04-25
637.45,2023-04-25
621.65,2023-04-25
600.73,2023-04-25
642.9,2023-04-25
524.07,2023-04-25
556.76,2023-04-25
550.02,2023-04-25
649.17,2023-04-25
625.08,2023-04-25
562.84,2023-04-25
585.89,2023-04-25
622.34,2023-04-25
611.54,2023-04-25
628.71,2023-04-25
645.85,2023-04-25
540.88,2023-04-25
660.4,2023-04-25
563.0,2023-04-25
603.98,2023-04-25
576.7,2023-04-25
502.98,2023-04-25
532.01,2023-04-25
614.23,2023-04-25
600.81,2023-04-25
534.31,2023-04-25
554.77,2023-04-25
555.26,2023-04-25
518.03,2023-04-25
571.42,2023-04-25
641.83,2023-04-25
595.46,2023-04-25
626.97,2023-04-25
635.03,2023-04-25
553.95,2023-04-25
600.64,2023-04-25
570.71,2023-04-25
604.41,2023-04-25
509.18,2023-04-25
645.5,2023-04-25
637.73,2023-06-18
646.43,2023-06-18
623.3,2023-06-18
519.06,2023-06-18
574.43,2023-06-18
579.93,2023-06-18
605.09,2023-06-18
503.78,2023-06-18
583.09,2023-06-18
575.57,2023-06-18
606.89,2023-06-18
648.54,2023-06-18
626.02,2023-06-18
564.49,2023-06-18
657.11,2023-06-18
558.2,2023-06-18
607.91,2023-06-18
547.89,2023-06-18
664.53,2023-06-18
515.11,2023-06-18
570.04,2023-06-18
557.41,2023-06-18
548.29,2023-06-18
572.52,2023-06-18
660.51,2023-06-18
515.41,2023-06-18
596.44,2023-06-18
634.29,2023-06-18
587.22,2023-06-18
582.35,2023-06-18
628.51,2023-06-18
510.37,2023-06-18
648.58,2023-06-18
503.07,2023-06-18
628.22,2023-06-18
556.9,2023-06-18
556.63,2023-06-18
527.36,2023-06-18
634.34,2023-06-18
619.91,2023-06-18
629.3,2023-06-18
533.65,2023-06-18
549.91,2023-06-18
664.53,2023-06-18
625.01,2023-06-18
640.91,2023-09-25
545.25,2023-09-25
655.93,2023-09-25
602.73,2023-09-25
635.07,2023-09-25
566.0,2023-09-25
508.74,2023-09-25
553.43,2023-09-25
535.61,2023-09-25
