Intake Pressure,Maintenance Date
517.93,2023-10-27
-,2023-10-27
569.58,2023-10-27
600.57,2023-10-27
637.86,2023-10-27
638.8,2023-10-27
600.41,2023-10-27
535.68,2023-10-27
546.2,2023-10-27
622.07,2023-10-27
508.94,2023-10-27
600.84,2023-10-27
613.47,2023-10-27
581.02,2023-10-27
509.71,2023-10-27
598.42,2023-10-27
615.55,2023-10-27
528.58,2023-10-27
640.4,2023-10-27
500.07,2023-10-27
616.73,2023-10-27
658.35,2023-10-27
552.81,2023-10-27
624.41,2023-10-27
523.37,2023-10-27
577.26,2023-10-27
626.0,2023-10-27
621.63,2023-10-27
583.49,2023-10-27
638.53,2023-10-27
644.4,2023-10-27
525.63,2023-10-27
568.78,2023-10-27
518.72,2023-10-27
577.35,2023-10-27
519.98,2023-10-27
589.52,2023-10-27
512.68,2023-10-27
504.82,2023-10-27
634.14,2023-10-27
654.0,2023-10-27
522.33,2023-10-27
565.74,2023-10-27
520.48,2023-10-27
621.8,2023-10-27
567.53,2023-10-27
652.9,2023-12-12
529.42,2023-12-12
-,2023-12-12
543.38,2023-12-12
606.35,2023-12-12
610.01,2023-12-12
524.42,2023-12-12
661.22,2023-12-12
616.12,2023-12-12
537.43,2023-12-12
518.0,2023-12-12
540.26,2023-12-12
511.76,2023-12-12
658.51,2023-12-12
515.98,2023-12-12
540.37,2023-12-12
573.75,2023-12-12
591.22,2023-12-12
556.65,2023-12-12
592.87,2023-12-12
524.47,2023-12-12
583.24,2023-12-12
506.69,2023-12-12
538.54,2023-12-12
617.3,2023-12-12
635.0,2023-12-12
543.28,2023-12-12
628.88,2023-12-12
543.51,2023-12-12
500.2,2023-12-12
645.21,2023-12-12
566.76,2023-12-12
520.5,2023-12-12
512.09,2023-12-12
541.5,2023-12-12
519.95,2023-12-12
654.78,2023-12-12
561.67,2023-12-12
610.09,2023-12-12
504.16,2023-12-12
647.67,2023-12-12
530.0,2023-12-12
644.83,2023-12-12
536.31,2023-12-12
633.23,2023-12-12
522.23,2023-12-12
-,2023-12-12
658.75,2023-12-12
632.26,2023-12-12
588.47,2023-12-12
596.69,2023-12-12
537.09,2023-12-12
540.68,2023-12-12
593.29,2023-12-12
659.18,2023-12-12
509.36,2023-12-12
563.56,2023-12-12
619.82,2023-12-12
598.14,2023-12-12
553.29,2023-12-12
548.85,2023-12-12
554.84,2023-12-12
543.58,2023-12-12
602.79,2023-12-12
556.53,2023-12-12
627.99,2023-12-12
522.83,2023-12-12
566.27,2023-12-12
586.52,2023-12-12
634.47,2024-04-05
631.17,2024-04-05
561.73,2024-04-05
662.78,2024-04-05
613.45,2024-04-05
628.24,2024-04-05
515.76,2024-04-05
564.19,2024-04-05
652.89,2024-04-05
607.67,2024-04-05
635.26,2024-04-05
628.57,2024-04-05
544.96,2024-04-05
664.76,2024-04-05
515.52,2024-04-05
614.78,2024-04-05
558.55,2024-04-05
567.5,2024-04-05
522.8,2024-04-05
612.56,2024-04-05
625.25,2024-04-05
620.66,2024-04-05
533.27,2024-04-05
527.4,2024-04-05
519.44,2024-04-05
663.8,2024-04-05
533.38,2024-04-05
636.72,2024-04-05
615.28,2024-04-05
558.23,2024-04-05
568.94,2024-04-05
540.88,2024-04-05
544.05,2024-04-05
636.77,2024-04-05
548.01,2024-04-05
590.62,2024-04-05
561.8,2024-04-05
507.47,2024-04-05
611.12,2024-04-05
612.12,2024-04-05
583.12,2024-04-05
596.37,2024-04-05
646.93,2024-04-05
593.13,2024-04-05
532.6,2024-04-05
568.03,2024-04-05
596.5,2024-04-05
632.75,2024-09-14
642.57,2024-09-14
567.53,2024-09-14
634.71,2024-09-14
551.6,2024-09-14
-,2024-09-14
528.17,2024-09-14
613.55,2024-09-14
554.45,2024-09-14
519.13,2024-09-14
613.11,2024-09-14
577.49,2024-09-14
600.17,2024-09-14
660.22,2024-09-14
582.66,2024-09-14
567.23,2024-09-14
575.48,2024-09-14
592.14,2024-09-14
556.23,2024-09-14
535.98,2024-09-14
595.84,2024-09-14
582.02,2024-09-14
652.67,2024-09-14
598.95,2024-09-14
600.75,2024-09-14
647.1,2024-09-14
532.38,2024-09-14
520.5,2024-09-14
558.44,2024-09-14
649.28,2024-09-14
517.35,2024-09-14
551.17,2024-09-14
638.17,2024-09-14
557.35,2024-09-14
654.24,2024-09-14
603.75,2024-09-14
572.79,2024-09-14
607.06,2024-09-14
589.37,2024-09-14
516.75,2024-09-14
638.2,2024-09-14
618.71,2024-09-14
-,2024-09-14
518.2,2024-09-14
631.28,2024-09-14
507.92,2024-09-14
557.77,2024-09-14
635.4,2024-09-14
595.72,2024-09-14
618.82,2024-09-14
512.61,2024-09-14
649.69,2024-09-14
597.47,2024-09-14
582.1,2024-09-14
659.18,2024-09-14
512.28,2024-09-14
660.73,2025-04-20
523.25,2025-04-20
642.89,2025-04-20
500.18,2025-04-20
660.54,2025-04-20
546.45,2025-04-20
563.57,2025-04-20
549.87,2025-04-20
510.49,2025-04-20
568.83,2025-04-20
585.77,2025-04-20
645.09,2025-04-20
587.18,2025-04-20
579.56,2025-04-20
603.24,2025-04-20
556.77,2025-04-20
537.96,2025-04-20
586.81,2025-04-20
647.32,2025-04-20
519.24,2025-04-20
