Intake Pressure,Maintenance Date
552.02,2024-11-23
566.54,2024-11-23
514.69,2024-11-23
-,2024-11-23
597.79,2024-11-23
639.37,2024-11-23
636.43,2024-11-23
569.77,2024-11-23
506.56,2024-11-23
523.52,2024-11-23
495.34,2024-11-23
568.19,2024-11-23
623.48,2024-11-23
575.17,2024-11-23
478.89,2024-11-23
555.4,2024-11-23
588.76,2024-11-23
504.81,2024-11-23
559.65,2024-11-23
548.89,2024-11-23
531.72,2024-11-23
625.11,2024-11-23
584.15,2024-11-23
625.23,2024-11-23
627.63,2024-11-23
616.71,2024-11-23
617.26,2024-11-23
478.42,2024-11-23
635.09,2024-11-23
545.43,2024-11-23
635.39,2024-11-23
595.26,2024-11-23
626.16,2024-11-23
631.3,2024-11-23
581.3,2024-11-23
507.9,2024-11-23
593.77,2024-11-23
561.64,2024-11-23
560.96,2024-11-23
541.81,2024-11-23
491.36,2024-11-23
513.89,2024-11-23
612.92,2024-11-23
619.66,2024-11-23
571.77,2024-11-23
624.4,2024-11-23
495.29,2024-11-23
499.75,2024-11-23
502.07,2024-11-23
517.18,2024-11-23
493.29,2024-11-23
483.92,2024-11-23
509.35,2024-11-23
487.29,2024-11-23
505.0,2024-11-23
601.53,2024-11-23
620.43,2024-11-23
547.9,2024-11-23
538.69,2024-11-23
588.06,2024-11-23
524.78,2024-11-23
537.97,2024-11-23
493.72,2024-11-23
564.37,2024-11-23
583.31,2024-11-23
575.6,2024-11-23
573.34,2024-11-23
579.87,2024-11-23
535.56,2024-11-23
515.38,2024-11-23
519.6,2024-11-23
481.26,2024-11-23
498.88,2024-11-23
537.95,2024-11-23
545.06,2024-11-23
515.28,2024-11-23
502.57,2024-11-23
615.46,2024-11-23
534.96,2024-11-23
516.55,2024-11-23
573.62,2024-11-23
480.38,2024-11-23
564.61,2024-11-23
518.75,2024-11-23
594.42,2024-11-23
485.86,2024-11-23
533.81,2024-11-23
618.77,2024-11-23
605.19,2024-11-23
573.99,2024-11-23
546.57,2024-11-23
524.24,2024-11-23
635.59,2024-11-23
579.21,2024-11-23
569.24,2024-11-23
572.94,2024-11-23
594.13,2024-11-23
519.03,2024-11-23
526.33,2024-11-23
575.38,2024-11-23
503.6,2024-11-23
507.82,2024-11-23
496.04,2024-11-23
518.08,2024-11-23
625.06,2024-11-23
480.87,2024-11-23
597.5,2024-11-23
490.38,2024-11-23
484.4,2024-11-23
563.41,2024-11-23
547.23,2024-11-23
603.52,2024-11-23
614.3,2024-11-23
501.84,2024-11-23
512.43,2024-11-23
636.86,2024-11-23
559.82,2024-11-23
582.99,2024-11-23
596.67,2024-11-23
603.58,2024-11-23
584.27,2024-11-23
618.37,2024-11-23
588.53,2024-11-23
586.45,2024-11-23
639.03,2024-11-23
621.11,2024-11-23
530.47,2024-11-23
480.82,2024-11-23
578.26,2024-11-23
504.85,2024-11-23
590.7,2024-11-23
506.84,2024-11-23
605.17,2024-11-23
509.56,2024-11-23
548.91,2024-11-23
569.83,2024-11-23
549.82,2024-11-23
639.45,2024-11-23
514.54,2024-11-23
603.55,2024-11-23
491.1,2024-11-23
-,2024-11-23
626.93,2024-11-23
480.85,2024-11-23
561.03,2024-11-23
566.11,2024-11-23
531.67,2024-11-23
616.74,2024-11-23
534.99,2024-11-23
605.3,2024-11-23
620.36,2024-11-23
629.68,2024-11-23
501.05,2024-11-23
611.47,2024-11-23
536.45,2024-11-23
501.05,2024-11-23
572.94,2024-11-23
544.83,2024-11-23
553.09,2024-11-23
541.31,2024-11-23
607.39,2024-11-23
541.72,2024-11-23
546.83,2024-11-23
597.88,2024-11-23
565.34,2024-11-23
608.33,2024-11-23
639.97,2024-11-23
501.3,2024-11-23
482.98,2024-11-23
529.04,2024-11-23
600.38,2024-11-23
511.98,2024-11-23
609.42,2024-11-23
490.64,2024-11-23
596.65,2024-11-23
497.16,2024-11-23
628.78,2024-11-23
559.89,2024-11-23
484.54,2024-11-23
623.68,2024-11-23
529.73,2024-11-23
614.35,2025-05-23
545.81,2025-05-23
618.7,2025-05-23
526.93,2025-05-23
555.42,2025-05-23
633.11,2025-05-23
539.16,2025-05-23
501.47,2025-05-23
586.03,2025-05-23
568.17,2025-05-23
637.96,2025-05-23
624.57,2025-05-23
631.02,2025-05-23
540.57,2025-05-23
570.92,2025-05-23
550.45,2025-05-23
621.81,2025-05-23
614.22,2025-05-23
618.38,2025-05-23
611.8,2025-05-23
539.76,2025-05-23
480.49,2025-05-23
593.65,2025-05-23
579.6,2025-05-23
612.17,2025-05-23
614.15,2025-05-23
492.1,2025-05-23
623.39,2025-05-23
556.45,2025-05-23
567.22,2025-05-23
482.17,2025-05-23
542.5,2025-05-23
523.35,2025-05-23
594.54,2025-05-23
607.62,2025-05-23
616.69,2025-05-23
513.11,2025-05-23
512.31,2025-05-23
496.04,2025-05-23
592.27,2025-05-23
580.21,2025-05-23
621.79,2025-05-23
633.2,2025-05-23
513.32,2025-05-23
486.34,2025-05-23
536.09,2025-05-23
589.1,2025-05-23
618.65,2025-05-23
620.01,2025-05-23
497.69,2025-05-23
476.22,2025-05-23
598.95,2025-05-23
635.62,2025-05-23
610.74,2025-05-23
521.11,2025-05-23
535.09,2025-05-23
628.96,2025-05-23
595.81,2025-05-23
598.27,2025-05-23
479.35,2025-05-23
569.16,2025-05-23
600.24,2025-05-23
531.12,2025-05-23
621.07,2025-05-23
530.99,2025-05-23
556.12,2025-05-23
611.63,2025-05-23
485.7,2025-05-23
519.17,2025-05-23
519.34,2025-05-23
607.45,2025-05-23
518.05,2025-05-23
588.42,2025-05-23
503.67,2025-05-23
618.37,2025-05-23
557.27,2025-05-23
613.69,2025-05-23
504.62,2025-05-23
559.64,2025-05-23
484.22,2025-05-23
493.77,2025-05-23
542.58,2025-05-23
-,2025-05-23
584.04,2025-05-23
611.29,2025-05-23
622.72,2025-05-23
634.3,2026-02-14
587.42,2026-02-14
639.82,2026-02-14
552.25,2026-02-14
563.76,2026-02-14
572.91,2026-02-14
621.12,2026-02-14
558.48,2026-02-14
633.91,2026-02-14
638.31,2026-02-14
539.66,2026-02-14
509.58,2026-02-14
595.98,2026-02-14
485.01,2026-02-14
518.48,2026-02-14
582.76,2026-02-14
528.09,2026-02-14
555.22,2026-02-14
609.41,2026-02-14
569.58,2026-02-14
520.72,2026-02-14
599.21,2026-02-14
626.27,2026-02-14
585.01,2026-02-14
567.26,2026-02-14
533.07,2026-02-14
632.65,2026-02-14
585.16,2026-02-14
496.71,2026-02-14
488.56,2026-02-14
609.61,2026-02-14
505.84,2026-02-14
556.16,2026-02-14
