Intake Pressure,Maintenance Date
663.32,2024-07-13
640.74,2024-07-13
526.44,2024-07-13
639.55,2024-07-13
549.54,2024-07-13
552.69,2024-07-13
519.55,2024-07-13
556.77,2024-07-13
593.73,2024-07-13
500.6,2024-07-13
504.77,2024-07-13
658.34,2024-07-13
638.34,2024-07-13
581.42,2024-07-13
558.68,2024-07-13
539.44,2024-07-13
584.48,2024-07-13
584.58,2024-07-13
541.27,2024-07-13
562.47,2024-07-13
657.89,2024-07-13
523.89,2024-07-13
608.03,2024-07-13
562.25,2024-07-13
577.38,2024-07-13
611.79,2024-07-13
550.3,2024-07-13
517.4,2024-07-13
630.29,2024-07-13
540.88,2024-07-13
565.9,2024-07-13
511.04,2024-07-13
625.47,2024-07-13
568.81,2024-07-13
535.23,2024-07-13
508.22,2024-07-13
622.84,2024-07-13
532.97,2024-07-13
507.67,2024-07-13
565.03,2024-07-13
570.63,2024-07-13
517.51,2024-07-13
622.2,2024-07-13
523.63,2024-07-13
634.41,2024-07-13
569.59,2024-07-13
549.55,2024-07-13
619.22,2024-07-13
580.12,2024-07-13
512.29,2024-07-13
535.33,2024-07-13
505.01,2024-07-13
570.38,2024-07-13
547.39,2024-07-13
575.46,2024-07-13
570.65,2024-07-13
614.8,2024-07-13
540.89,2024-07-13
517.97,2024-07-13
536.35,2024-07-13
563.78,2024-07-13
544.79,2024-07-13
618.26,2024-09-13
557.39,2024-09-13
514.54,2024-09-13
621.52,2024-09-13
500.87,2024-09-13
601.77,2024-09-13
533.49,2024-09-13
663.76,2024-09-13
556.15,2024-09-13
550.27,2024-09-13
654.92,2024-09-13
639.28,2024-09-13
542.71,2024-09-13
637.55,2024-09-13
605.89,2024-09-13
584.18,2024-09-13
569.06,2024-09-13
589.42,2024-09-13
564.45,2024-09-13
660.17,2024-09-13
545.31,2024-09-13
611.75,2024-09-13
595.05,2024-09-13
552.12,2024-09-13
601.03,2024-09-13
579.24,2024-09-13
642.11,2024-09-13
501.84,2024-09-13
628.55,2024-09-13
553.5,2024-09-13
620.74,2024-09-13
532.0,2024-09-13
613.45,2024-09-13
577.74,2024-09-13
648.01,2024-09-13
541.08,2024-09-13
537.4,2024-09-13
570.41,2024-09-13
640.84,2024-09-13
649.24,2024-09-13
511.33,2024-09-13
663.14,2024-09-13
576.64,2024-09-13
645.09,2024-09-13
534.95,2024-09-13
554.0,2024-09-13
558.9,2024-09-13
501.19,2024-09-13
556.99,2024-09-13
552.17,2024-09-13
622.66,2024-09-13
649.44,2025-01-04
547.61,2025-01-04
631.46,2025-01-04
550.43,2025-01-04
582.28,2025-01-04
591.97,2025-01-04
570.62,2025-01-04
638.98,2025-01-04
626.88,2025-01-04
559.87,2025-01-04
581.31,2025-01-04
-,2025-01-04
612.44,2025-01-04
511.36,2025-01-04
573.6,2025-01-04
586.0,2025-01-04
551.96,2025-01-04
561.24,2025-01-04
565.61,2025-01-04
663.17,2025-01-04
527.46,2025-01-04
541.69,2025-01-04
632.48,2025-01-04
549.88,2025-01-04
558.02,2025-01-04
517.12,2025-01-04
658.56,2025-01-04
588.07,2025-01-04
640.71,2025-01-04
595.8,2025-01-04
624.96,2025-01-04
504.29,2025-01-04
613.43,2025-01-04
533.73,2025-01-04
660.6,2025-01-04
592.03,2025-01-04
623.56,2025-01-04
559.92,2025-01-04
635.84,2025-01-04
638.21,2025-01-04
551.38,2025-01-04
593.81,2025-01-04
508.7,2025-01-04
545.57,2025-01-04
577.67,2025-01-04
546.01,2025-01-04
-,2025-01-04
550.34,2025-01-04
574.67,2025-01-04
566.02,2025-01-04
556.64,2025-01-04
663.07,2025-06-17
546.49,2025-06-17
662.34,2025-06-17
541.65,2025-06-17
626.75,2025-06-17
598.33,2025-06-17
635.62,2025-06-17
620.08,2025-06-17
563.59,2025-06-17
507.3,2025-06-17
555.36,2025-06-17
613.53,2025-06-17
620.81,2025-06-17
610.42,2025-06-17
590.04,2025-06-17
577.15,2025-06-17
602.66,2025-06-17
593.1,2025-06-17
587.79,2025-06-17
586.06,2025-06-17
655.74,2025-06-17
543.47,2025-06-17
582.49,2025-06-17
618.22,2025-06-17
511.24,2025-06-17
537.88,2025-06-17
576.73,2025-06-17
603.06,2025-06-17
586.74,2025-06-17
655.42,2025-06-17
585.18,2025-06-17
583.51,2025-06-17
656.14,2025-06-17
608.46,2025-06-17
641.52,2025-06-17
576.41,2025-06-17
595.26,2025-06-17
553.49,2025-06-17
524.96,2025-06-17
500.86,2025-06-17
508.83,2025-06-17
514.02,2025-06-17
584.07,2025-06-17
546.5,2025-06-17
610.61,2025-06-17
548.5,2025-06-17
534.83,2025-06-17
511.61,2025-06-17
567.46,2025-06-17
650.58,2025-06-17
564.39,2025-06-17
525.79,2025-06-17
563.72,2025-06-17
535.93,2025-06-17
638.94,2025-06-17
582.11,2025-06-17
647.55,2025-06-17
544.25,2025-06-17
543.26,2025-06-17
562.47,2025-06-17
629.73,2025-06-17
568.76,2025-06-17
-,2025-06-17
622.2,2025-06-17
608.45,2025-06-17
556.58,2025-06-17
513.37,2025-06-17
564.38,2025-06-17
524.23,2025-06-17
540.2,2025-06-17
638.7,2025-06-17
562.5,2025-06-17
592.11,2025-06-17
521.96,2025-06-17
537.37,2025-06-17
546.86,2025-06-17
643.36,2026-02-12
656.61,2026-02-12
505.68,2026-02-12
645.11,2026-02-12
559.59,2026-02-12
517.23,2026-02-12
545.58,2026-02-12
623.74,2026-02-12
542.73,2026-02-12
605.77,2026-02-12
627.42,2026-02-12
515.81,2026-02-12
531.47,2026-02-12
600.12,2026-02-12
613.76,2026-02-12
562.48,2026-02-12
625.01,2026-02-12
531.08,2026-02-12
515.04,2026-02-12
556.56,2026-02-12
578.38,2026-02-12
631.94,2026-02-12
606.19,2026-02-12
627.79,2026-02-12
660.28,2026-02-12
517.75,2026-02-12
583.0,2026-02-12
523.07,2026-02-12
655.26,2026-02-12
624.18,2026-02-12
626.69,2026-02-12
512.35,2026-02-12
505.81,2026-02-12
551.71,2026-02-12
607.24,2026-02-12
578.63,2026-02-12
540.87,2026-02-12
520.57,2026-02-12
539.99,2026-02-12
579.8,2026-02-12
575.35,2026-02-12
650.76,2026-02-12
546.27,2026-02-12
516.04,2026-02-12
651.67,2026-02-12
661.35,2026-11-24
504.63,2026-11-24
644.57,2026-11-24
658.92,2026-11-24
664.56,2026-11-24
540.5,2026-11-24
594.9,2026-11-24
655.24,2026-11-24
502.06,2026-11-24
514.9,2026-11-24
661.03,2026-11-24
540.0,2026-11-24
645.55,2026-11-24
553.26,2026-11-24
593.12,2026-11-24
