Intake Pressure,Maintenance Date
515.71,2023-09-10
506.68,2023-09-10
642.05,2023-09-10
559.96,2023-09-10
543.93,2023-09-10
644.98,2023-09-10
621.37,2023-09-10
638.05,2023-09-10
617.86,2023-09-10
653.22,2023-09-10
526.16,2023-09-10
562.62,2023-09-10
653.02,2023-09-10
517.61,2023-09-10
535.25,2023-09-10
611.05,2023-09-10
548.2,2023-09-10
629.85,2023-09-10
642.31,2023-09-10
646.29,2023-09-10
638.5,2023-09-10
632.85,2023-09-10
631.93,2023-09-10
501.98,2023-09-10
629.97,2023-10-04
515.06,2023-10-04
524.68,2023-10-04
584.86,2023-10-04
598.3,2023-10-04
648.73,2023-10-04
599.48,2023-10-04
608.29,2023-10-04
623.4,2023-10-04
514.23,2023-10-04
583.43,2023-10-04
530.04,2023-10-04
597.36,2023-10-04
514.44,2023-10-04
570.35,2023-10-04
585.23,2023-10-04
650.36,2023-10-04
534.39,2023-10-04
588.95,2023-10-04
575.78,2023-10-04
535.28,2023-10-04
620.59,2023-10-04
628.18,2023-10-04
534.39,2023-10-04
655.6,2023-10-04
623.21,2023-10-04
516.17,2023-10-04
578.36,2023-10-04
643.1,2023-10-04
574.2,2023-10-04
611.25,2023-10-04
636.93,2023-10-04
513.52,2023-10-04
518.44,2023-10-04
593.28,2023-10-04
531.7,2023-10-04
560.03,2023-10-04
606.07,2023-10-04
505.7,2023-10-04
544.16,2023-10-04
655.62,2023-10-04
616.12,2023-10-04
620.42,2023-10-04
512.21,2023-10-04
599.87,2023-10-04
604.81,2023-10-04
608.23,2023-10-04
522.19,2023-10-04
588.27,2023-10-04
603.39,2023-10-04
524.79,2023-10-04
573.31,2023-10-04
579.8,2023-10-04
539.61,2023-10-04
611.47,2023-10-04
526.7,2023-10-04
587.87,2023-10-04
567.98,2023-10-04
630.17,2023-10-04
659.25,2023-10-04
660.28,2023-12-27
589.61,2023-12-27
648.5,2023-12-27
627.4,2023-12-27
637.85,2023-12-27
557.19,2023-12-27
574.33,2023-12-27
630.58,2023-12-27
594.04,2023-12-27
645.47,2023-12-27
524.59,2023-12-27
646.06,2023-12-27
582.12,2023-12-27
657.12,2023-12-27
546.78,2023-12-27
568.93,2023-12-27
608.8,2023-12-27
508.77,2023-12-27
608.19,2023-12-27
554.8,2023-12-27
584.66,2023-12-27
534.53,2023-12-27
513.51,2023-12-27
654.94,2023-12-27
574.8,2023-12-27
644.67,2023-12-27
503.94,2023-12-27
616.29,2023-12-27
504.47,2023-12-27
618.77,2023-12-27
544.25,2023-12-27
586.93,2023-12-27
587.64,2023-12-27
524.12,2023-12-27
587.44,2023-12-27
529.63,2023-12-27
539.56,2023-12-27
599.6,2023-12-27
616.01,2023-12-27
-,2023-12-27
529.74,2023-12-27
527.27,2023-12-27
523.71,2023-12-27
611.04,2023-12-27
642.39,2023-12-27
-,2023-12-27
569.01,2023-12-27
660.49,2023-12-27
567.72,2023-12-27
511.56,2023-12-27
625.35,2023-12-27
653.56,2023-12-27
504.15,2023-12-27
555.25,2023-12-27
505.59,2023-12-27
637.67,2024-05-14
506.53,2024-05-14
634.21,2024-05-14
635.55,2024-05-14
649.58,2024-05-14
631.84,2024-05-14
600.48,2024-05-14
551.56,2024-05-14
505.38,2024-05-14
658.72,2024-05-14
570.88,2024-05-14
538.43,2024-05-14
508.85,2024-05-14
538.48,2024-05-14
647.45,2024-05-14
502.49,2024-05-14
524.14,2024-05-14
647.25,2024-05-14
602.04,2024-05-14
623.35,2024-05-14
585.4,2024-05-14
664.08,2024-05-14
581.27,2024-05-14
585.36,2024-05-14
572.22,2024-05-14
-,2024-05-14
609.53,2024-05-14
518.41,2024-05-14
525.46,2024-05-14
524.16,2024-05-14
554.17,2024-05-14
628.75,2024-05-14
596.66,2024-05-14
582.4,2024-05-14
