Intake Pressure,Maintenance Date
523.03,2023-09-29
555.37,2023-09-29
591.57,2023-09-29
531.96,2023-09-29
605.09,2023-09-29
511.67,2023-09-29
638.3,2023-09-29
516.73,2023-09-29
613.07,2023-09-29
505.04,2023-09-29
550.1,2023-09-29
632.91,2023-09-29
597.55,2023-09-29
583.46,2023-09-29
571.14,2023-09-29
478.63,2023-09-29
518.2,2023-09-29
518.9,2023-09-29
514.98,2023-09-29
555.4,2023-09-29
567.29,2023-09-29
618.22,2023-09-29
608.2,2023-09-29
497.23,2023-09-29
533.56,2023-09-29
616.0,2023-09-29
503.69,2023-09-29
606.23,2023-09-29
508.82,2023-09-29
639.34,2023-09-29
525.5,2023-09-29
562.48,2023-09-29
540.02,2023-09-29
589.12,2023-09-29
501.18,2023-09-29
513.44,2023-09-29
486.93,2023-09-29
544.06,2023-09-29
631.51,2023-09-29
492.85,2023-09-29
477.33,2023-09-29
518.4,2023-09-29
615.42,2023-09-29
568.53,2023-09-29
487.33,2023-09-29
571.45,2023-09-29
546.2,2023-09-29
636.11,2023-09-29
488.38,2023-09-29
542.07,2023-09-29
560.52,2023-09-29
593.79,2023-09-29
591.5,2023-09-29
485.76,2023-09-29
506.62,2023-09-29
583.42,2023-09-29
585.83,2023-09-29
480.8,2023-09-29
534.78,2023-09-29
583.97,2023-09-29
477.88,2023-09-29
635.38,2023-09-29
622.3,2023-09-29
523.57,2023-09-29
510.0,2023-09-29
524.57,2023-09-29
568.57,2023-09-29
485.76,2023-09-29
498.6,2023-09-29
503.48,2023-09-29
596.31,2023-09-29
628.68,2023-09-29
526.27,2023-09-29
585.33,2023-09-29
596.57,2023-09-29
536.06,2023-09-29
608.21,2023-09-29
524.12,2023-09-29
-,2023-09-29
509.4,2023-09-29
503.32,2023-09-29
605.44,2023-09-29
593.05,2023-09-29
493.47,2023-09-29
590.6,2023-09-29
506.88,2023-09-29
558.68,2023-09-29
575.13,2023-09-29
624.72,2023-09-29
574.61,2023-09-29
634.94,2023-09-29
525.17,2023-09-29
555.05,2023-09-29
606.62,2023-09-29
478.53,2023-09-29
564.54,2023-09-29
576.73,2023-09-29
631.28,2023-09-29
588.14,2023-09-29
518.85,2023-09-29
512.88,2023-09-29
559.11,2023-09-29
622.22,2023-09-29
509.64,2023-09-29
596.12,2023-09-29
521.95,2023-09-29
492.98,2023-09-29
621.95,2023-09-29
506.07,2023-09-29
