Intake Pressure,Maintenance Date
546.81,2024-10-29
609.51,2024-10-29
489.43,2024-10-29
484.32,2024-10-29
572.59,2024-10-29
589.05,2024-10-29
500.53,2024-10-29
635.93,2024-10-29
566.09,2024-10-29
543.15,2024-10-29
515.51,2024-10-29
522.84,2024-10-29
575.24,2024-10-29
621.12,2024-10-29
511.43,2024-10-29
603.49,2024-10-29
533.56,2024-10-29
557.06,2024-10-29
532.03,2024-10-29
577.06,2024-10-29
591.08,2024-10-29
529.32,2024-10-29
490.85,2024-10-29
610.78,2024-10-29
627.02,2024-10-29
608.26,2024-10-29
631.08,2024-10-29
475.15,2024-10-29
553.67,2024-10-29
495.83,2024-10-29
525.79,2024-10-29
629.37,2024-10-29
533.78,2024-10-29
554.45,2024-10-29
604.77,2024-10-29
504.67,2024-10-29
512.74,2024-10-29
544.75,2024-10-29
558.76,2024-10-29
630.44,2024-10-29
475.74,2024-10-29
553.93,2024-10-29
497.78,2024-10-29
551.89,2024-10-29
638.12,2024-10-29
578.89,2024-10-29
588.98,2024-10-29
550.24,2024-10-29
491.92,2024-10-29
558.42,2024-10-29
504.41,2024-10-29
580.38,2024-10-29
529.82,2024-10-29
633.82,2024-10-29
552.36,2024-10-29
489.24,2024-10-29
574.5,2024-10-29
478.26,2024-10-29
635.52,2024-10-29
583.44,2024-10-29
623.64,2024-10-29
602.94,2024-10-29
606.54,2024-10-29
505.06,2024-10-29
475.45,2024-10-29
615.57,2024-10-29
505.83,2024-10-29
588.92,2024-10-29
567.26,2024-10-29
489.85,2024-10-29
488.32,2024-10-29
634.47,2024-10-29
624.79,2024-10-29
536.34,2024-10-29
586.71,2024-10-29
483.86,2024-10-29
590.97,2024-10-29
575.93,2024-10-29
565.33,2024-10-29
483.5,2024-10-29
634.53,2024-10-29
495.98,2024-10-29
554.99,2024-10-29
556.98,2024-10-29
544.64,2024-10-29
562.16,2024-10-29
619.98,2024-10-29
514.7,2024-10-29
611.81,2024-10-29
528.95,2024-10-29
550.63,2024-10-29
549.21,2024-10-29
609.24,2024-10-29
617.18,2024-10-29
546.79,2024-10-29
611.06,2024-10-29
624.74,2024-10-29
633.96,2025-02-03
538.33,2025-02-03
-,2025-02-03
544.81,2025-02-03
585.7,2025-02-03
622.34,2025-02-03
482.59,2025-02-03
604.36,2025-02-03
503.84,2025-02-03
586.14,2025-02-03
625.34,2025-02-03
534.59,2025-02-03
592.92,2025-02-03
621.76,2025-02-03
574.91,2025-02-03
603.6,2025-02-03
492.4,2025-02-03
477.01,2025-02-03
542.65,2025-02-03
524.61,2025-02-03
639.36,2025-02-03
624.5,2025-02-03
514.45,2025-02-03
576.42,2025-02-03
580.53,2025-02-03
525.11,2025-02-03
596.43,2025-02-03
573.86,2025-02-03
594.33,2025-02-03
561.18,2025-02-03
527.61,2025-02-03
609.27,2025-02-03
558.84,2025-02-03
512.36,2025-02-03
525.43,2025-02-03
526.03,2025-02-03
480.79,2025-02-03
621.24,2025-02-03
507.47,2025-02-03
561.1,2025-02-03
613.74,2025-02-03
594.92,2025-02-03
504.39,2025-02-03
594.32,2025-02-03
560.98,2025-02-03
575.08,2025-02-03
-,2025-02-03
519.72,2025-02-03
625.04,2025-02-03
496.9,2025-02-03
633.04,2025-02-03
501.59,2025-02-03
638.02,2025-02-03
513.9,2025-02-03
538.29,2025-02-03
614.68,2025-02-03
623.14,2025-02-03
633.99,2025-02-03
543.05,2025-02-03
477.43,2025-02-03
480.14,2025-02-03
578.91,2025-02-03
595.85,2025-02-03
576.4,2025-02-03
505.73,2025-02-03
620.64,2025-02-03
492.57,2025-02-03
605.22,2025-02-03
497.19,2025-02-03
634.27,2025-02-03
585.53,2025-02-03
606.53,2025-02-03
634.34,2025-02-03
529.48,2025-02-03
575.89,2025-02-03
521.36,2025-02-03
482.18,2025-02-03
595.91,2025-02-03
560.05,2025-02-03
565.2,2025-02-03
573.62,2025-02-03
524.68,2025-02-03
501.46,2025-02-03
587.61,2025-02-03
573.9,2025-02-03
496.21,2025-02-03
577.35,2025-02-03
553.07,2025-02-03
567.29,2025-02-03
589.48,2025-02-03
478.96,2025-02-03
542.88,2025-02-03
504.99,2025-02-03
493.88,2025-02-03
601.77,2025-02-03
591.34,2025-02-03
521.54,2025-02-03
610.63,2025-02-03
529.36,2025-02-03
569.36,2025-02-03
493.68,2025-02-03
528.5,2025-02-03
491.32,2025-02-03
528.78,2025-02-03
613.41,2025-02-03
489.73,2025-02-03
525.7,2025-02-03
565.33,2025-02-03
622.19,2025-02-03
607.34,2025-02-03
519.97,2025-02-03
580.89,2025-02-03
517.64,2025-02-03
607.66,2025-02-03
602.36,2025-02-03
635.77,2025-02-03
590.46,2025-02-03
594.52,2025-02-03
512.53,2025-02-03
609.76,2025-02-03
493.69,2025-02-03
563.17,2025-02-03
537.56,2025-02-03
511.47,2025-02-03
595.11,2025-02-03
540.22,2025-02-03
616.14,2025-02-03
603.96,2025-02-03
576.4,2025-02-03
550.41,2025-02-03
554.61,2025-02-03
561.19,2025-02-03
505.46,2025-02-03
582.13,2025-02-03
541.54,2025-02-03
484.19,2025-02-03
565.59,2025-02-03
512.36,2025-02-03
603.02,2025-02-03
627.9,2025-02-03
602.09,2025-02-03
541.57,2025-02-03
563.62,2025-02-03
624.39,2025-02-03
581.17,2025-02-03
592.56,2025-02-03
552.29,2025-02-03
598.06,2025-02-03
517.37,2025-02-03
586.77,2025-02-03
577.89,2025-02-03
565.28,2025-02-03
