Intake Pressure,Maintenance Date
638.89,2024-08-02
574.25,2024-08-02
636.08,2024-08-02
648.66,2024-08-02
613.37,2024-08-02
633.69,2024-08-02
526.18,2024-08-02
540.93,2024-08-02
523.81,2024-08-02
587.48,2024-08-02
506.81,2024-08-02
597.18,2024-08-02
617.98,2024-08-02
652.29,2024-08-02
630.26,2024-08-02
541.64,2024-08-02
526.28,2024-08-02
660.95,2024-08-02
515.34,2024-08-02
611.28,2024-08-02
612.99,2024-08-02
606.64,2024-08-02
535.94,2024-08-02
609.07,2024-08-02
549.81,2024-08-02
601.48,2024-08-02
599.76,2024-08-02
584.06,2024-08-02
518.51,2024-08-02
607.7,2024-08-02
565.47,2024-08-02
611.22,2024-08-02
627.21,2024-08-02
556.83,2024-08-02
526.66,2024-08-02
579.19,2024-08-02
649.0,2024-08-02
529.6,2024-08-02
567.68,2024-08-02
632.0,2024-08-02
539.83,2024-08-02
518.92,2024-08-02
601.88,2024-08-02
600.4,2024-08-02
605.97,2024-08-02
579.81,2024-08-02
556.62,2024-08-02
664.35,2024-09-18
636.58,2024-09-18
556.91,2024-09-18
662.63,2024-09-18
513.64,2024-09-18
584.65,2024-09-18
623.1,2024-09-18
652.92,2024-09-18
525.47,2024-09-18
613.24,2024-09-18
603.12,2024-09-18
514.77,2024-09-18
583.32,2024-09-18
625.03,2024-09-18
520.8,2024-09-18
628.49,2024-09-18
615.99,2024-09-18
599.31,2024-09-18
611.17,2024-09-18
540.11,2024-09-18
539.7,2024-09-18
622.26,2024-09-18
609.15,2024-09-18
506.56,2024-09-18
629.72,2024-09-18
628.0,2024-09-18
509.44,2024-09-18
560.25,2024-09-18
570.57,2024-09-18
520.16,2024-09-18
591.65,2024-09-18
586.5,2024-09-18
645.27,2024-09-18
571.23,2024-09-18
517.35,2024-09-18
578.97,2024-09-18
596.19,2024-09-18
614.01,2024-09-18
663.09,2024-09-18
608.07,2024-09-18
574.85,2024-09-18
574.54,2024-09-18
636.65,2024-09-18
654.82,2024-09-18
612.68,2024-09-18
605.56,2024-09-18
564.69,2024-09-18
659.64,2024-12-21
607.61,2024-12-21
651.68,2024-12-21
523.14,2024-12-21
628.8,2024-12-21
549.89,2024-12-21
558.69,2024-12-21
642.15,2024-12-21
530.43,2024-12-21
516.38,2024-12-21
525.32,2024-12-21
534.54,2024-12-21
523.26,2024-12-21
639.9,2024-12-21
518.21,2024-12-21
547.71,2024-12-21
626.43,2024-12-21
631.94,2024-12-21
552.21,2024-12-21
577.45,2024-12-21
522.53,2024-12-21
581.5,2024-12-21
539.33,2024-12-21
607.95,2024-12-21
608.08,2024-12-21
606.5,2024-12-21
568.94,2024-12-21
537.29,2024-12-21
602.94,2024-12-21
542.16,2024-12-21
578.69,2024-12-21
578.5,2024-12-21
589.56,2024-12-21
610.79,2024-12-21
536.06,2024-12-21
560.86,2024-12-21
544.23,2024-12-21
507.83,2024-12-21
641.52,2024-12-21
529.56,2024-12-21
568.21,2024-12-21
561.6,2024-12-21
601.33,2024-12-21
521.05,2024-12-21
611.74,2024-12-21
561.52,2024-12-21
565.2,2024-12-21
590.99,2024-12-21
600.86,2024-12-21
511.5,2024-12-21
528.07,2024-12-21
531.31,2024-12-21
578.59,2024-12-21
622.16,2024-12-21
640.93,2024-12-21
615.75,2024-12-21
612.42,2024-12-21
605.32,2024-12-21
520.43,2024-12-21
582.12,2024-12-21
513.88,2024-12-21
544.08,2024-12-21
655.8,2024-12-21
644.67,2024-12-21
638.69,2024-12-21
653.96,2024-12-21
580.83,2024-12-21
657.68,2024-12-21
518.33,2024-12-21
604.69,2024-12-21
614.21,2024-12-21
576.51,2024-12-21
560.07,2024-12-21
555.62,2024-12-21
581.73,2024-12-21
555.51,2024-12-21
576.61,2024-12-21
630.31,2025-06-10
653.88,2025-06-10
514.56,2025-06-10
530.23,2025-06-10
573.86,2025-06-10
636.65,2025-06-10
552.49,2025-06-10
549.26,2025-06-10
567.58,2025-06-10
664.66,2025-06-10
647.31,2025-06-10
559.35,2025-06-10
593.51,2025-06-10
593.13,2025-06-10
656.35,2025-06-10
653.68,2025-06-10
623.33,2025-06-10
649.16,2025-06-10
516.05,2025-06-10
621.11,2025-06-10
503.41,2025-06-10
541.02,2025-06-10
502.96,2025-06-10
594.72,2025-06-10
511.77,2025-06-10
507.46,2025-06-10
522.76,2025-06-10
539.44,2025-06-10
572.8,2025-06-10
524.72,2025-06-10
556.48,2025-06-10
505.4,2025-06-10
560.72,2025-06-10
527.96,2025-06-10
502.6,2025-06-10
552.95,2025-06-10
661.15,2025-06-10
638.02,2025-06-10
645.33,2026-01-05
557.56,2026-01-05
539.36,2026-01-05
537.69,2026-01-05
623.58,2026-01-05
643.87,2026-01-05
647.25,2026-01-05
502.76,2026-01-05
599.77,2026-01-05
568.5,2026-01-05
625.05,2026-01-05
577.9,2026-01-05
602.63,2026-01-05
588.36,2026-01-05
647.53,2026-01-05
600.17,2026-01-05
517.4,2026-01-05
631.91,2026-01-05
543.0,2026-01-05
508.17,2026-01-05
643.82,2026-01-05
632.38,2026-01-05
601.96,2026-01-05
522.11,2026-01-05
576.65,2026-01-05
631.95,2026-01-05
658.25,2026-01-05
592.4,2026-01-05
525.37,2026-01-05
535.31,2026-01-05
655.36,2026-01-05
622.34,2026-01-05
588.36,2026-01-05
516.4,2026-01-05
500.08,2026-01-05
589.63,2026-01-05
577.03,2026-01-05
563.45,2026-01-05
662.16,2026-01-05
502.2,2026-01-05
661.02,2026-01-05
592.01,2026-01-05
656.26,2026-01-05
582.96,2026-01-05
513.3,2026-01-05
555.54,2026-01-05
533.19,2026-01-05
529.68,2026-01-05
661.72,2026-09-19
544.18,2026-09-19
627.16,2026-09-19
558.75,2026-09-19
657.59,2026-09-19
603.72,2026-09-19
564.17,2026-09-19
583.56,2026-09-19
555.83,2026-09-19
-,2026-09-19
651.04,2026-09-19
595.56,2026-09-19
575.58,2026-09-19
518.2,2026-09-19
541.11,2026-09-19
583.57,2026-09-19
528.45,2026-09-19
525.21,2026-09-19
517.73,2026-09-19
562.62,2026-09-19
-,2026-09-19
583.14,2026-09-19
632.09,2026-09-19
656.33,2026-09-19
582.52,2026-09-19
614.78,2026-09-19
577.46,2026-09-19
598.68,2026-09-19
554.84,2026-09-19
564.08,2026-09-19
609.49,2026-09-19
617.9,2026-09-19
632.55,2026-09-19
531.41,2026-09-19
657.3,2026-09-19
509.51,2026-09-19
577.06,2026-09-19
644.25,2026-09-19
537.44,2026-09-19
630.94,2026-09-19
637.72,2026-09-19
641.92,2026-09-19
598.34,2026-09-19
