Intake Pressure,Maintenance Date
516.84,2023-09-26
571.23,2023-09-26
508.2,2023-09-26
532.73,2023-09-26
528.71,2023-09-26
536.59,2023-09-26
494.11,2023-09-26
633.0,2023-09-26
481.04,2023-09-26
505.43,2023-09-26
628.14,2023-09-26
520.25,2023-09-26
540.94,2023-09-26
489.39,2023-09-26
506.14,2023-09-26
523.43,2023-09-26
497.64,2023-09-26
532.95,2023-09-26
616.65,2023-09-26
575.07,2023-09-26
614.16,2023-09-26
541.7,2023-09-26
619.45,2023-09-26
515.94,2023-09-26
632.73,2023-09-26
549.71,2023-09-26
569.3,2023-09-26
531.47,2023-09-26
563.95,2023-09-26
592.48,2023-09-26
536.44,2023-09-26
631.92,2023-09-26
583.94,2023-09-26
588.01,2023-09-26
569.48,2023-09-26
561.53,2023-09-26
632.67,2023-09-26
510.64,2023-09-26
566.5,2023-09-26
609.44,2023-09-26
576.14,2023-09-26
483.41,2023-09-26
539.49,2023-09-26
547.97,2023-09-26
516.78,2023-09-26
551.9,2023-09-26
476.22,2023-09-26
504.94,2023-09-26
544.75,2023-09-26
542.04,2023-09-26
514.94,2023-09-26
591.29,2023-09-26
496.41,2023-09-26
504.02,2023-09-26
606.75,2023-09-26
551.58,2023-09-26
595.12,2023-09-26
523.13,2023-09-26
589.64,2023-09-26
484.77,2023-09-26
560.3,2023-09-26
485.4,2023-09-26
578.58,2023-09-26
536.6,2023-09-26
565.08,2023-09-26
597.89,2023-09-26
541.68,2023-09-26
563.76,2023-09-26
628.8,2023-09-26
595.82,2023-09-26
521.7,2023-09-26
616.09,2023-09-26
569.35,2023-09-26
497.48,2023-09-26
558.17,2023-09-26
489.84,2023-09-26
626.35,2023-09-26
542.36,2023-09-26
615.3,2023-09-26
553.32,2023-09-26
504.34,2023-09-26
637.98,2023-09-26
525.5,2023-09-26
490.0,2023-09-26
611.03,2023-09-26
478.99,2023-09-26
535.43,2023-09-26
488.91,2023-09-26
599.62,2023-09-26
574.92,2023-09-26
555.82,2023-09-26
514.03,2023-09-26
564.07,2023-09-26
580.38,2023-09-26
511.71,2023-09-26
603.15,2023-09-26
545.21,2023-09-26
497.66,2023-09-26
574.38,2023-09-26
598.78,2023-09-26
477.38,2023-09-26
547.32,2023-09-26
488.38,2023-09-26
568.11,2023-09-26
527.95,2023-09-26
492.76,2023-09-26
541.65,2023-09-26
478.99,2023-09-26
501.42,2023-09-26
593.79,2023-09-26
555.52,2023-09-26
582.13,2023-09-26
595.03,2023-09-26
512.11,2023-09-26
615.19,2023-09-26
570.14,2023-09-26
507.42,2023-09-26
526.94,2023-09-26
568.65,2023-09-26
522.1,2023-09-26
599.7,2023-09-26
579.9,2023-09-26
479.15,2023-09-26
493.51,2023-09-26
536.5,2023-09-26
491.6,2023-09-26
592.97,2023-09-26
475.25,2023-09-26
629.92,2023-09-26
639.97,2023-09-26
507.36,2023-09-26
547.74,2023-09-26
485.95,2023-09-26
579.3,2023-09-26
585.75,2023-09-26
624.21,2023-09-26
603.61,2023-09-26
508.58,2023-09-26
538.06,2023-09-26
517.21,2023-09-26
632.44,2023-09-26
533.92,2023-09-26
520.11,2023-09-26
639.64,2023-09-26
542.25,2023-09-26
516.36,2023-09-26
560.75,2023-09-26
606.13,2023-09-26
494.61,2023-09-26
599.57,2023-09-26
580.05,2023-09-26
504.26,2023-09-26
494.48,2023-09-26
513.72,2023-09-26
545.68,2023-09-26
520.34,2023-09-26
498.28,2023-09-26
623.65,2023-09-26
552.02,2023-09-26
526.38,2023-09-26
536.17,2023-09-26
576.14,2023-09-26
568.12,2023-09-26
632.55,2023-09-26
511.37,2023-09-26
624.82,2023-09-26
618.43,2023-09-26
480.62,2023-09-26
-,2023-09-26
604.75,2023-09-26
-,2023-09-26
483.8,2023-09-26
566.37,2023-09-26
578.27,2023-09-26
489.24,2023-09-26
526.85,2023-09-26
540.45,2023-09-26
578.96,2023-09-26
484.22,2023-09-26
581.2,2023-09-26
532.13,2023-09-26
517.16,2023-09-26
561.44,2023-09-26
483.58,2023-09-26
627.03,2023-09-26
573.05,2023-09-26
546.02,2023-09-26
559.68,2023-09-26
500.35,2023-09-26
527.49,2023-09-26
625.9,2024-04-03
589.15,2024-04-03
476.59,2024-04-03
579.06,2024-04-03
548.17,2024-04-03
487.13,2024-04-03
545.98,2024-04-03
627.06,2024-04-03
515.71,2024-04-03
511.79,2024-04-03
526.27,2024-04-03
503.95,2024-04-03
622.27,2024-04-03
634.04,2024-04-03
631.58,2024-04-03
485.66,2024-04-03
622.62,2024-04-03
567.56,2024-04-03
495.8,2024-04-03
509.14,2024-04-03
553.78,2024-04-03
558.87,2024-04-03
485.82,2024-04-03
553.78,2024-04-03
513.85,2024-04-03
587.82,2024-04-03
480.41,2024-04-03
619.82,2024-04-03
495.91,2024-04-03
639.2,2024-04-03
533.0,2024-04-03
555.02,2024-04-03
583.36,2024-04-03
609.63,2024-04-03
495.77,2024-04-03
513.99,2024-04-03
557.62,2024-04-03
538.06,2024-04-03
491.13,2024-04-03
611.51,2024-04-03
588.36,2024-04-03
510.14,2024-04-03
592.89,2024-04-03
582.78,2024-04-03
