Intake Pressure,Maintenance Date
675.67,2024-07-28
646.15,2024-07-28
616.62,2024-07-28
637.86,2024-07-28
656.02,2024-07-28
606.31,2024-07-28
636.27,2024-07-28
644.78,2024-07-28
558.15,2024-07-28
658.41,2024-07-28
526.35,2024-07-28
548.16,2024-07-28
620.31,2024-07-28
557.52,2024-07-28
660.28,2024-07-28
604.76,2024-07-28
573.78,2024-07-28
633.53,2024-07-28
688.29,2024-07-28
534.98,2024-07-28
525.26,2024-07-28
609.29,2024-07-28
666.43,2024-07-28
659.49,2024-07-28
597.61,2024-07-28
566.69,2024-07-28
628.75,2024-07-28
663.38,2024-08-24
571.93,2024-08-24
658.37,2024-08-24
-,2024-08-24
657.95,2024-08-24
612.14,2024-08-24
639.37,2024-08-24
611.38,2024-08-24
639.8,2024-08-24
550.38,2024-08-24
542.94,2024-08-24
687.8,2024-08-24
629.73,2024-08-24
621.19,2024-08-24
531.43,2024-08-24
641.87,2024-08-24
570.97,2024-08-24
543.43,2024-08-24
570.08,2024-08-24
620.0,2024-08-24
673.39,2024-08-24
592.09,2024-08-24
650.53,2024-08-24
668.81,2024-10-13
663.16,2024-10-13
604.36,2024-10-13
621.46,2024-10-13
546.51,2024-10-13
650.62,2024-10-13
541.76,2024-10-13
602.59,2024-10-13
588.89,2024-10-13
603.04,2024-10-13
616.84,2024-10-13
637.39,2024-10-13
661.6,2024-10-13
586.92,2024-10-13
544.93,2024-10-13
617.35,2024-10-13
609.63,2024-10-13
637.48,2024-10-13
599.95,2024-10-13
622.52,2024-10-13
568.65,2024-10-13
627.74,2024-10-13
544.52,2024-10-13
593.99,2024-10-13
575.07,2024-10-13
602.11,2024-10-13
660.77,2024-10-13
678.0,2024-10-13
567.01,2024-10-13
664.78,2024-12-31
585.37,2024-12-31
641.16,2024-12-31
611.4,2024-12-31
642.83,2024-12-31
529.83,2024-12-31
632.12,2024-12-31
587.44,2024-12-31
619.04,2024-12-31
551.67,2024-12-31
686.6,2024-12-31
681.19,2024-12-31
597.41,2024-12-31
527.75,2024-12-31
654.29,2024-12-31
591.39,2024-12-31
572.95,2024-12-31
610.93,2024-12-31
581.59,2024-12-31
675.37,2024-12-31
671.85,2024-12-31
559.09,2024-12-31
678.83,2024-12-31
674.2,2024-12-31
623.7,2024-12-31
529.73,2024-12-31
672.59,2025-04-15
534.08,2025-04-15
647.61,2025-04-15
603.82,2025-04-15
640.47,2025-04-15
527.27,2025-04-15
567.19,2025-04-15
528.84,2025-04-15
610.88,2025-04-15
594.94,2025-04-15
673.82,2025-04-15
587.63,2025-04-15
600.43,2025-04-15
548.6,2025-04-15
612.22,2025-04-15
632.6,2025-04-15
588.55,2025-04-15
562.17,2025-04-15
549.39,2025-04-15
665.48,2025-04-15
639.0,2025-04-15
603.99,2025-04-15
615.67,2025-04-15
665.59,2025-04-15
574.46,2025-04-15
543.86,2025-04-15
532.38,2025-04-15
546.08,2025-04-15
689.29,2025-04-15
587.14,2025-04-15
550.37,2025-04-15
557.38,2025-04-15
557.69,2025-04-15
583.26,2025-04-15
603.16,2025-04-15
608.56,2025-04-15
545.44,2025-04-15
678.38,2025-04-15
607.99,2025-04-15
554.23,2025-04-15
624.75,2025-04-15
569.08,2025-04-15
624.49,2025-04-15
561.18,2025-04-15
674.44,2025-04-15
641.88,2025-04-15
563.92,2025-04-15
656.29,2025-04-15
538.4,2025-04-15
537.62,2025-04-15
587.19,2025-04-15
579.6,2025-04-15
588.82,2025-04-15
625.61,2025-04-15
638.14,2025-04-15
559.6,2025-04-15
567.16,2025-04-15
604.18,2025-04-15
579.61,2025-04-15
685.49,2025-09-26
636.5,2025-09-26
582.13,2025-09-26
656.33,2025-09-26
664.2,2025-09-26
668.96,2025-09-26
561.97,2025-09-26
542.55,2025-09-26
617.56,2025-09-26
626.33,2025-09-26
689.19,2025-09-26
531.14,2025-09-26
538.07,2025-09-26
679.78,2025-09-26
568.16,2025-09-26
530.32,2025-09-26
626.61,2025-09-26
675.69,2026-03-26
622.31,2026-03-26
583.47,2026-03-26
676.46,2026-03-26
660.31,2026-03-26
599.65,2026-03-26
571.32,2026-03-26
533.51,2026-03-26
634.94,2026-03-26
612.12,2026-03-26
539.86,2026-03-26
580.41,2026-03-26
592.02,2026-03-26
-,2026-03-26
526.66,2026-03-26
681.85,2026-03-26
609.42,2026-03-26
671.11,2026-03-26
634.27,2026-03-26
538.35,2026-03-26
598.64,2026-03-26
629.59,2026-03-26
627.07,2026-03-26
600.39,2026-03-26
677.81,2026-03-26
527.99,2026-03-26
552.17,2026-03-26
535.09,2026-03-26
559.12,2026-03-26
543.08,2026-03-26
563.57,2026-03-26
666.39,2026-03-26
556.98,2026-03-26
595.65,2026-03-26
622.36,2026-03-26
552.02,2026-03-26
627.41,2026-03-26
686.42,2026-03-26
588.99,2026-03-26
568.11,2026-03-26
643.77,2026-03-26
643.99,2026-03-26
657.48,2026-11-04
645.08,2026-11-04
631.09,2026-11-04
669.24,2026-11-04
587.52,2026-11-04
637.73,2026-11-04
673.38,2026-11-04
542.36,2026-11-04
679.51,2026-11-04
570.74,2026-11-04
545.57,2026-11-04
672.84,2026-11-04
537.59,2026-11-04
581.82,2026-11-04
578.35,2026-11-04
578.67,2026-11-04
557.67,2026-11-04
543.17,2026-11-04
679.75,2026-11-04
650.1,2026-11-04
642.31,2026-11-04
580.49,2026-11-04
586.9,2026-11-04
666.43,2026-11-04
602.62,2026-11-04
636.33,2026-11-04
580.78,2026-11-04
596.5,2026-11-04
620.66,2026-11-04
528.09,2026-11-04
612.65,2026-11-04
537.97,2026-11-04
684.81,2027-07-17
597.45,2027-07-17
609.57,2027-07-17
647.6,2027-07-17
595.67,2027-07-17
600.8,2027-07-17
605.65,2027-07-17
533.82,2027-07-17
683.51,2027-07-17
548.4,2027-07-17
591.64,2027-07-17
631.97,2027-07-17
659.1,2027-07-17
645.29,2027-07-17
672.25,2027-07-17
600.55,2027-07-17
683.82,2027-07-17
618.82,2027-07-17
673.46,2027-07-17
569.2,2027-07-17
599.05,2027-07-17
653.61,2027-07-17
689.93,2027-07-17
559.23,2027-07-17
685.95,2028-04-21
645.28,2028-04-21
601.32,2028-04-21
676.1,2028-04-21
634.98,2028-04-21
551.31,2028-04-21
548.02,2028-04-21
652.87,2028-04-21
664.18,2028-04-21
555.64,2028-04-21
595.82,2028-04-21
576.43,2028-04-21
607.87,2028-04-21
652.2,2028-04-21
638.89,2028-04-21
633.98,2028-04-21
622.97,2028-04-21
541.97,2028-04-21
589.99,2028-04-21
532.1,2028-04-21
617.03,2028-04-21
