Intake Pressure,Maintenance Date
617.04,2024-09-25
573.95,2024-09-25
629.35,2024-09-25
551.56,2024-09-25
522.47,2024-09-25
513.65,2024-09-25
577.39,2024-09-25
639.94,2024-09-25
578.87,2024-09-25
601.14,2024-09-25
616.83,2024-09-25
509.89,2024-09-25
524.46,2024-09-25
540.86,2024-09-25
571.89,2024-09-25
517.18,2024-09-25
-,2024-09-25
598.97,2024-09-25
479.13,2024-09-25
622.28,2024-09-25
562.91,2024-09-25
601.8,2024-09-25
527.41,2024-09-25
546.24,2024-09-25
565.37,2024-09-25
513.66,2024-09-25
548.53,2024-09-25
606.09,2024-09-25
542.4,2024-09-25
591.79,2024-09-25
535.09,2024-09-25
585.39,2024-09-25
627.75,2024-09-25
481.99,2024-09-25
609.79,2024-09-25
496.8,2024-09-25
483.97,2024-09-25
521.17,2024-09-25
538.23,2024-09-25
493.23,2024-09-25
492.44,2024-09-25
534.33,2024-09-25
572.06,2024-09-25
479.03,2024-09-25
523.47,2024-09-25
558.59,2024-09-25
629.1,2024-09-25
491.94,2024-09-25
631.72,2024-09-25
476.69,2024-09-25
515.74,2024-09-25
491.0,2024-09-25
494.44,2024-09-25
602.13,2024-09-25
570.09,2024-09-25
626.75,2024-09-25
510.29,2024-09-25
556.31,2024-09-25
491.59,2024-09-25
576.06,2024-09-25
576.55,2024-09-25
585.72,2024-09-25
612.6,2024-09-25
478.12,2024-09-25
507.58,2024-09-25
537.33,2024-09-25
575.4,2024-09-25
508.3,2024-09-25
553.92,2024-09-25
527.1,2024-09-25
501.83,2024-09-25
479.15,2024-09-25
534.18,2024-09-25
517.46,2024-09-25
490.78,2024-09-25
482.9,2024-09-25
593.76,2024-09-25
530.41,2024-09-25
636.07,2024-09-25
604.35,2024-09-25
550.81,2024-09-25
538.39,2024-09-25
522.07,2024-09-25
510.29,2024-09-25
476.86,2024-09-25
568.81,2024-09-25
635.82,2024-09-25
559.61,2024-09-25
593.84,2024-09-25
606.19,2024-09-25
566.18,2024-09-25
545.57,2024-09-25
577.59,2024-09-25
534.97,2024-09-25
511.52,2024-09-25
476.23,2024-09-25
601.34,2024-09-25
479.54,2024-09-25
540.83,2024-09-25
571.5,2024-09-25
622.06,2024-09-25
516.01,2024-09-25
480.01,2024-09-25
600.24,2024-09-25
558.1,2024-09-25
485.15,2024-09-25
475.82,2024-09-25
476.02,2024-09-25
523.76,2024-09-25
623.0,2024-09-25
545.1,2024-09-25
559.01,2024-09-25
574.69,2024-09-25
533.99,2024-09-25
495.91,2024-09-25
479.64,2024-09-25
613.93,2024-09-25
526.47,2024-09-25
570.41,2024-09-25
566.29,2024-09-25
552.23,2024-09-25
485.1,2024-09-25
562.99,2024-09-25
494.04,2024-09-25
563.03,2024-09-25
486.16,2024-09-25
512.38,2024-09-25
530.01,2024-09-25
604.19,2024-09-25
601.44,2024-09-25
475.81,2024-09-25
564.95,2024-09-25
621.32,2024-09-25
493.88,2024-09-25
633.97,2024-09-25
547.69,2024-09-25
638.96,2024-09-25
551.94,2024-09-25
502.49,2024-09-25
499.29,2024-09-25
598.75,2024-09-25
489.61,2024-09-25
501.03,2024-09-25
477.6,2024-09-25
512.54,2024-09-25
512.21,2024-09-25
-,2024-09-25
573.83,2024-09-25
532.95,2024-09-25
638.02,2024-09-25
498.72,2024-09-25
532.63,2024-09-25
499.86,2024-09-25
529.83,2024-09-25
596.52,2024-09-25
557.9,2024-09-25
574.31,2024-09-25
559.3,2024-09-25
524.42,2024-09-25
619.89,2024-09-25
603.42,2024-09-25
570.53,2024-09-25
494.64,2024-09-25
620.06,2024-09-25
519.14,2024-09-25
477.48,2024-09-25
545.3,2024-09-25
530.89,2024-09-25
634.47,2024-09-25
550.21,2024-09-25
597.37,2024-09-25
595.12,2024-09-25
588.86,2024-09-25
517.43,2024-09-25
497.47,2024-09-25
479.2,2024-09-25
617.63,2024-09-25
622.39,2024-09-25
630.2,2024-09-25
569.9,2024-09-25
557.91,2024-09-25
623.7,2024-09-25
571.02,2024-09-25
475.05,2024-09-25
579.92,2024-09-25
567.57,2024-09-25
563.76,2024-09-25
538.17,2024-09-25
597.32,2024-09-25
509.8,2024-09-25
482.52,2024-09-25
629.51,2025-04-04
621.62,2025-04-04
491.64,2025-04-04
584.69,2025-04-04
535.34,2025-04-04
541.92,2025-04-04
522.82,2025-04-04
499.16,2025-04-04
542.83,2025-04-04
515.31,2025-04-04
608.09,2025-04-04
501.67,2025-04-04
525.88,2025-04-04
483.21,2025-04-04
512.7,2025-04-04
487.78,2025-04-04
609.19,2025-04-04
501.05,2025-04-04
494.84,2025-04-04
637.13,2025-04-04
503.92,2025-04-04
489.41,2025-04-04
551.03,2025-04-04
518.76,2025-04-04
607.35,2025-04-04
595.08,2025-04-04
609.43,2025-04-04
564.81,2025-04-04
606.46,2025-04-04
542.64,2025-04-04
538.75,2025-04-04
527.47,2025-04-04
497.01,2025-04-04
631.18,2025-04-04
548.83,2025-04-04
569.81,2025-04-04
626.18,2025-04-04
561.62,2025-04-04
491.61,2025-04-04
550.97,2025-04-04
627.35,2025-04-04
558.06,2025-04-04
531.03,2025-04-04
568.12,2025-04-04
568.61,2025-04-04
484.45,2025-04-04
590.91,2025-04-04
533.62,2025-04-04
600.67,2025-04-04
541.64,2025-04-04
629.77,2025-04-04
543.74,2025-04-04
597.02,2025-04-04
537.45,2025-04-04
539.34,2025-04-04
560.32,2025-04-04
625.39,2025-04-04
601.55,2025-04-04
626.77,2025-04-04
505.33,2025-04-04
