Intake Pressure,Maintenance Date
580.73,2024-12-15
616.59,2024-12-15
543.87,2024-12-15
560.18,2024-12-15
554.5,2024-12-15
575.53,2024-12-15
620.06,2024-12-15
533.49,2024-12-15
545.2,2024-12-15
592.5,2024-12-15
575.97,2024-12-15
650.31,2024-12-15
558.97,2024-12-15
531.97,2024-12-15
633.36,2024-12-15
565.93,2024-12-15
606.22,2024-12-15
564.69,2024-12-15
600.26,2024-12-15
565.16,2024-12-15
558.2,2024-12-15
670.16,2024-12-15
627.67,2024-12-15
662.91,2024-12-15
528.67,2024-12-15
615.53,2024-12-15
632.78,2024-12-15
586.66,2024-12-15
670.84,2024-12-15
623.71,2024-12-15
573.28,2024-12-15
574.83,2024-12-15
662.65,2024-12-15
611.26,2024-12-15
550.39,2024-12-15
564.04,2024-12-15
526.54,2024-12-15
594.75,2024-12-15
625.59,2025-01-22
565.53,2025-01-22
528.07,2025-01-22
597.19,2025-01-22
562.62,2025-01-22
582.33,2025-01-22
579.49,2025-01-22
684.63,2025-01-22
630.32,2025-01-22
645.13,2025-01-22
624.83,2025-01-22
587.37,2025-01-22
602.41,2025-01-22
595.47,2025-01-22
532.43,2025-01-22
679.13,2025-01-22
677.89,2025-01-22
539.96,2025-01-22
648.76,2025-01-22
631.76,2025-01-22
593.59,2025-01-22
677.2,2025-01-22
563.29,2025-01-22
660.39,2025-01-22
575.2,2025-01-22
640.02,2025-01-22
590.49,2025-01-22
679.42,2025-01-22
593.79,2025-01-22
657.31,2025-03-30
551.57,2025-03-30
633.67,2025-03-30
574.6,2025-03-30
616.36,2025-03-30
601.21,2025-03-30
553.09,2025-03-30
555.99,2025-03-30
591.97,2025-03-30
688.08,2025-03-30
560.34,2025-03-30
565.87,2025-03-30
532.44,2025-03-30
688.61,2025-03-30
565.94,2025-03-30
586.53,2025-03-30
669.78,2025-03-30
648.24,2025-03-30
549.3,2025-03-30
554.51,2025-03-30
591.74,2025-03-30
598.95,2025-03-30
557.68,2025-03-30
527.53,2025-03-30
662.96,2025-03-30
528.99,2025-03-30
590.88,2025-03-30
525.34,2025-03-30
668.56,2025-03-30
670.27,2025-03-30
553.01,2025-03-30
525.08,2025-03-30
576.82,2025-03-30
631.26,2025-07-08
566.25,2025-07-08
671.98,2025-07-08
595.15,2025-07-08
634.99,2025-07-08
621.66,2025-07-08
615.0,2025-07-08
660.05,2025-07-08
591.75,2025-07-08
658.95,2025-07-08
538.44,2025-07-08
536.73,2025-07-08
528.36,2025-07-08
531.3,2025-07-08
534.62,2025-07-08
583.57,2025-07-08
675.37,2025-07-08
608.21,2025-07-08
556.48,2025-07-08
588.87,2025-07-08
658.22,2025-07-08
587.6,2025-07-08
544.3,2025-07-08
660.49,2025-07-08
527.51,2025-07-08
649.53,2025-07-08
650.89,2025-07-08
683.61,2025-07-08
544.15,2025-07-08
544.47,2025-07-08
601.41,2025-07-08
526.67,2025-07-08
592.6,2025-07-08
563.35,2025-07-08
680.25,2025-11-19
587.34,2025-11-19
616.54,2025-11-19
-,2025-11-19
668.67,2025-11-19
642.88,2025-11-19
666.52,2025-11-19
609.25,2025-11-19
555.66,2025-11-19
628.02,2025-11-19
567.13,2025-11-19
586.48,2025-11-19
632.47,2025-11-19
607.06,2025-11-19
637.77,2025-11-19
607.56,2025-11-19
558.58,2025-11-19
681.72,2025-11-19
592.11,2025-11-19
534.88,2025-11-19
681.09,2025-11-19
664.41,2025-11-19
572.75,2025-11-19
616.84,2025-11-19
613.64,2025-11-19
686.24,2025-11-19
537.45,2025-11-19
636.84,2025-11-19
559.11,2025-11-19
640.3,2025-11-19
528.91,2025-11-19
613.94,2025-11-19
674.86,2026-05-04
561.42,2026-05-04
666.81,2026-05-04
628.83,2026-05-04
536.46,2026-05-04
526.5,2026-05-04
544.13,2026-05-04
551.85,2026-05-04
543.03,2026-05-04
527.41,2026-05-04
625.56,2026-05-04
681.52,2026-05-04
671.21,2026-05-04
635.74,2026-05-04
651.34,2026-05-04
615.83,2026-05-04
566.85,2026-05-04
568.86,2026-05-04
608.65,2026-05-04
618.41,2026-05-04
622.92,2026-05-04
673.77,2026-05-04
631.64,2026-05-04
571.41,2026-05-04
681.08,2026-05-04
674.42,2026-11-11
560.7,2026-11-11
647.16,2026-11-11
664.51,2026-11-11
676.84,2026-11-11
643.75,2026-11-11
602.53,2026-11-11
673.3,2026-11-11
638.85,2026-11-11
530.03,2026-11-11
589.41,2026-11-11
609.67,2026-11-11
596.67,2026-11-11
609.19,2026-11-11
558.07,2026-11-11
619.56,2026-11-11
585.66,2026-11-11
668.85,2026-11-11
668.55,2026-11-11
527.71,2026-11-11
602.63,2026-11-11
616.35,2026-11-11
688.55,2026-11-11
583.01,2026-11-11
655.88,2027-06-14
645.27,2027-06-14
625.0,2027-06-14
590.78,2027-06-14
555.9,2027-06-14
679.04,2027-06-14
633.34,2027-06-14
620.86,2027-06-14
577.22,2027-06-14
596.73,2027-06-14
650.51,2027-06-14
597.71,2027-06-14
638.33,2027-06-14
540.13,2027-06-14
637.31,2027-06-14
578.36,2027-06-14
537.31,2027-06-14
635.39,2027-06-14
600.28,2027-06-14
572.32,2027-06-14
555.93,2027-06-14
585.97,2027-06-14
578.52,2027-06-14
654.91,2027-06-14
534.63,2027-06-14
583.8,2027-06-14
676.18,2027-06-14
534.12,2027-06-14
575.47,2027-06-14
568.98,2027-06-14
625.41,2027-06-14
582.4,2027-06-14
633.04,2027-06-14
680.96,2027-06-14
535.94,2027-06-14
607.23,2027-06-14
626.29,2027-06-14
596.75,2027-06-14
627.24,2028-02-22
576.49,2028-02-22
670.81,2028-02-22
534.3,2028-02-22
595.96,2028-02-22
638.21,2028-02-22
542.26,2028-02-22
666.79,2028-02-22
668.96,2028-02-22
586.62,2028-02-22
526.71,2028-02-22
673.58,2028-02-22
642.47,2028-02-22
578.45,2028-02-22
563.03,2028-02-22
584.78,2028-02-22
677.18,2028-02-22
677.58,2028-02-22
661.09,2028-02-22
546.34,2028-02-22
525.78,2028-02-22
