Intake Pressure,Maintenance Date
626.69,2023-02-28
650.69,2023-02-28
534.7,2023-02-28
623.15,2023-02-28
630.09,2023-02-28
600.71,2023-02-28
529.95,2023-02-28
571.84,2023-02-28
558.19,2023-02-28
623.12,2023-02-28
503.74,2023-02-28
613.47,2023-02-28
533.4,2023-02-28
660.17,2023-02-28
651.91,2023-02-28
555.78,2023-02-28
543.75,2023-02-28
502.12,2023-02-28
614.3,2023-02-28
578.49,2023-02-28
603.63,2023-02-28
588.7,2023-02-28
560.27,2023-02-28
646.96,2023-02-28
646.15,2023-02-28
546.85,2023-02-28
534.65,2023-02-28
537.47,2023-02-28
511.5,2023-02-28
544.19,2023-02-28
637.19,2023-02-28
632.47,2023-02-28
607.96,2023-02-28
594.61,2023-02-28
628.93,2023-02-28
567.54,2023-02-28
588.14,2023-02-28
645.48,2023-02-28
609.8,2023-02-28
659.37,2023-02-28
601.67,2023-02-28
541.1,2023-02-28
530.68,2023-02-28
601.17,2023-02-28
646.22,2023-02-28
609.42,2023-02-28
556.43,2023-02-28
630.44,2023-02-28
537.75,2023-02-28
516.76,2023-02-28
503.25,2023-02-28
653.32,2023-04-20
537.96,2023-04-20
561.55,2023-04-20
527.95,2023-04-20
532.03,2023-04-20
635.35,2023-04-20
645.83,2023-04-20
595.45,2023-04-20
503.29,2023-04-20
637.56,2023-04-20
663.66,2023-04-20
575.01,2023-04-20
653.07,2023-04-20
521.82,2023-04-20
628.74,2023-04-20
597.52,2023-04-20
633.11,2023-04-20
635.53,2023-04-20
597.37,2023-04-20
561.12,2023-04-20
630.47,2023-04-20
582.07,2023-04-20
528.5,2023-04-20
540.31,2023-04-20
660.83,2023-04-20
615.74,2023-04-20
538.12,2023-04-20
630.15,2023-04-20
530.67,2023-04-20
544.22,2023-04-20
617.48,2023-04-20
507.51,2023-04-20
509.29,2023-04-20
596.79,2023-04-20
616.77,2023-04-20
580.16,2023-04-20
627.18,2023-04-20
651.26,2023-04-20
599.38,2023-04-20
565.63,2023-04-20
631.59,2023-04-20
591.0,2023-04-20
