Intake Pressure,Maintenance Date
570.99,2024-10-06
595.47,2024-10-06
511.09,2024-10-06
624.99,2024-10-06
533.11,2024-10-06
521.79,2024-10-06
624.06,2024-10-06
521.16,2024-10-06
635.49,2024-10-06
586.37,2024-10-06
624.43,2024-10-06
556.48,2024-10-06
483.75,2024-10-06
497.1,2024-10-06
623.76,2024-10-06
529.88,2024-10-06
544.52,2024-10-06
567.89,2024-10-06
622.15,2024-10-06
475.21,2024-10-06
487.97,2024-10-06
631.66,2024-10-06
554.16,2024-10-06
540.91,2024-10-06
579.04,2024-10-06
608.36,2024-10-06
517.2,2024-10-06
528.71,2024-10-06
637.36,2024-10-06
517.75,2024-10-06
475.33,2024-10-06
637.13,2024-10-06
601.32,2024-10-06
564.96,2024-10-06
565.14,2024-10-06
626.61,2024-10-06
624.16,2024-10-06
475.61,2024-10-06
527.12,2024-10-06
624.61,2024-10-06
581.02,2024-10-06
490.17,2024-10-06
496.12,2024-10-06
599.98,2024-10-06
520.54,2024-10-06
619.26,2024-10-06
502.63,2024-10-06
538.42,2024-10-06
616.31,2024-10-06
601.06,2024-10-06
531.8,2024-10-06
488.94,2024-10-06
548.12,2024-10-06
634.47,2024-10-06
526.58,2024-10-06
546.19,2024-10-06
511.57,2024-10-06
516.53,2024-10-06
589.12,2024-10-06
555.72,2024-10-06
533.41,2024-10-06
539.52,2024-10-06
525.25,2024-10-06
623.49,2024-10-06
585.78,2024-10-06
602.05,2024-10-06
630.8,2024-10-06
484.99,2024-10-06
591.85,2024-10-06
529.58,2024-10-06
480.71,2024-10-06
531.89,2024-10-06
525.57,2024-10-06
549.97,2024-10-06
531.79,2024-10-06
481.7,2024-10-06
606.16,2024-10-06
547.74,2024-10-06
579.69,2024-10-06
592.67,2024-10-06
562.21,2024-10-06
563.96,2024-10-06
527.05,2024-10-06
516.37,2024-10-06
576.43,2024-10-06
488.36,2024-10-06
478.89,2024-10-06
488.2,2024-10-06
481.39,2024-10-06
498.41,2024-10-06
498.19,2024-10-06
486.91,2024-10-06
526.27,2024-10-06
599.26,2024-10-06
538.71,2024-10-06
556.92,2024-10-06
486.63,2024-10-06
527.69,2024-10-06
526.91,2024-10-06
626.0,2024-10-06
560.04,2024-10-06
487.92,2024-10-06
529.79,2024-10-06
551.87,2024-10-06
494.4,2024-10-06
519.46,2024-10-06
604.61,2024-10-06
544.22,2024-10-06
531.47,2024-10-06
572.73,2024-10-06
542.94,2024-10-06
504.37,2024-10-06
610.78,2024-10-06
522.11,2024-10-06
549.71,2024-10-06
579.04,2024-10-06
593.01,2024-10-06
497.61,2024-10-06
607.69,2024-10-06
498.59,2024-10-06
569.81,2024-10-06
610.4,2024-10-06
