Intake Pressure,Maintenance Date
608.12,2024-07-13
594.71,2024-07-13
558.49,2024-07-13
638.26,2024-07-13
633.08,2024-07-13
619.8,2024-07-13
636.79,2024-07-13
632.48,2024-07-13
572.23,2024-07-13
490.32,2024-07-13
512.88,2024-07-13
510.0,2024-07-13
627.84,2024-07-13
624.57,2024-07-13
547.88,2024-07-13
545.86,2024-07-13
504.21,2024-07-13
610.04,2024-07-13
589.51,2024-07-13
613.63,2024-07-13
591.87,2024-07-13
542.88,2024-07-13
504.85,2024-07-13
631.19,2024-07-13
496.96,2024-07-13
524.24,2024-07-13
510.64,2024-07-13
511.04,2024-07-13
547.42,2024-07-13
619.35,2024-07-13
502.53,2024-07-13
-,2024-07-13
533.61,2024-07-13
516.36,2024-07-13
580.44,2024-07-13
608.3,2024-07-13
628.87,2024-07-13
575.22,2024-07-13
487.81,2024-07-13
616.94,2024-07-13
617.87,2024-07-13
550.14,2024-07-13
488.96,2024-07-13
579.3,2024-07-13
585.82,2024-07-13
637.0,2024-07-13
476.2,2024-07-13
544.05,2024-07-13
587.64,2024-07-13
494.41,2024-07-13
479.65,2024-07-13
493.32,2024-07-13
528.07,2024-07-13
632.41,2024-07-13
513.22,2024-07-13
591.62,2024-07-13
510.75,2024-07-13
552.27,2024-07-13
626.78,2024-07-13
519.65,2024-07-13
595.5,2024-07-13
628.99,2024-07-13
606.89,2024-07-13
612.39,2024-07-13
508.04,2024-07-13
600.77,2024-07-13
553.67,2024-07-13
586.86,2024-07-13
616.74,2024-07-13
548.0,2024-07-13
490.13,2024-07-13
589.22,2024-07-13
562.56,2024-07-13
617.69,2024-07-13
478.25,2024-07-13
477.13,2024-07-13
581.52,2024-07-13
523.26,2024-07-13
616.28,2024-07-13
569.14,2024-07-13
563.51,2024-07-13
544.68,2024-07-13
489.07,2024-07-13
596.58,2024-07-13
552.69,2024-07-13
634.85,2024-07-13
554.38,2024-07-13
579.17,2024-07-13
589.43,2024-07-13
624.84,2024-07-13
489.69,2024-07-13
608.59,2024-07-13
632.73,2024-10-13
496.44,2024-10-13
603.28,2024-10-13
571.29,2024-10-13
539.77,2024-10-13
528.46,2024-10-13
514.57,2024-10-13
481.35,2024-10-13
526.05,2024-10-13
524.02,2024-10-13
581.0,2024-10-13
600.31,2024-10-13
540.16,2024-10-13
627.3,2024-10-13
528.83,2024-10-13
609.64,2024-10-13
630.42,2024-10-13
524.21,2024-10-13
512.82,2024-10-13
551.03,2024-10-13
522.32,2024-10-13
549.99,2024-10-13
522.22,2024-10-13
