Intake Pressure,Maintenance Date
556.92,2024-12-01
560.15,2024-12-01
579.57,2024-12-01
552.16,2024-12-01
525.05,2024-12-01
604.77,2024-12-01
567.61,2024-12-01
528.35,2024-12-01
539.95,2024-12-01
678.7,2024-12-01
661.67,2024-12-01
607.2,2024-12-01
588.19,2024-12-01
601.13,2024-12-01
648.76,2024-12-01
621.31,2024-12-01
662.68,2024-12-01
623.73,2024-12-01
597.46,2024-12-01
603.89,2024-12-01
613.73,2024-12-01
632.27,2024-12-01
626.46,2024-12-01
544.85,2024-12-01
564.9,2024-12-01
649.68,2024-12-01
657.44,2024-12-01
636.43,2024-12-01
572.05,2024-12-01
581.37,2024-12-01
638.19,2024-12-01
627.08,2024-12-01
525.5,2024-12-01
569.38,2024-12-01
539.45,2024-12-01
569.12,2024-12-01
571.92,2024-12-01
576.94,2024-12-01
597.36,2024-12-01
616.4,2025-01-09
556.16,2025-01-09
568.6,2025-01-09
652.12,2025-01-09
663.79,2025-01-09
641.12,2025-01-09
529.31,2025-01-09
593.0,2025-01-09
579.2,2025-01-09
664.38,2025-01-09
597.34,2025-01-09
648.67,2025-01-09
594.97,2025-01-09
671.92,2025-01-09
685.05,2025-01-09
611.91,2025-01-09
640.88,2025-01-09
665.01,2025-01-09
619.42,2025-01-09
640.32,2025-01-09
564.5,2025-01-09
546.05,2025-01-09
617.91,2025-01-09
653.95,2025-03-12
574.82,2025-03-12
604.43,2025-03-12
605.77,2025-03-12
575.29,2025-03-12
589.52,2025-03-12
573.14,2025-03-12
595.67,2025-03-12
539.2,2025-03-12
647.75,2025-03-12
671.87,2025-03-12
623.53,2025-03-12
648.99,2025-03-12
670.49,2025-03-12
590.58,2025-03-12
634.99,2025-03-12
584.09,2025-03-12
614.59,2025-03-12
544.42,2025-03-12
674.83,2025-03-12
583.99,2025-03-12
623.29,2025-03-12
566.55,2025-03-12
554.69,2025-03-12
593.25,2025-03-12
600.71,2025-03-12
608.06,2025-03-12
611.48,2025-03-12
659.59,2025-03-12
629.16,2025-03-12
574.45,2025-03-12
627.12,2025-03-12
679.47,2025-03-12
527.54,2025-03-12
644.0,2025-03-12
634.64,2025-03-12
561.94,2025-03-12
600.18,2025-03-12
641.89,2025-03-12
594.99,2025-03-12
558.91,2025-03-12
679.25,2025-06-23
532.39,2025-06-23
677.05,2025-06-23
535.45,2025-06-23
663.41,2025-06-23
608.46,2025-06-23
684.69,2025-06-23
571.08,2025-06-23
525.6,2025-06-23
535.16,2025-06-23
681.83,2025-06-23
632.83,2025-06-23
666.2,2025-06-23
665.73,2025-06-23
589.69,2025-06-23
533.38,2025-06-23
603.87,2025-06-23
621.15,2025-06-23
608.31,2025-06-23
669.44,2025-06-23
670.89,2025-06-23
651.59,2025-06-23
572.46,2025-06-23
612.14,2025-06-23
532.26,2025-06-23
682.66,2025-06-23
610.21,2025-10-30
548.33,2025-10-30
566.54,2025-10-30
575.2,2025-10-30
668.83,2025-10-30
545.84,2025-10-30
677.09,2025-10-30
586.19,2025-10-30
534.89,2025-10-30
642.92,2025-10-30
540.03,2025-10-30
595.11,2025-10-30
550.19,2025-10-30
689.88,2025-10-30
618.49,2025-10-30
643.71,2025-10-30
607.38,2025-10-30
635.15,2025-10-30
568.33,2025-10-30
593.12,2025-10-30
611.91,2025-10-30
603.24,2025-10-30
628.45,2025-10-30
585.11,2025-10-30
529.59,2025-10-30
566.79,2025-10-30
661.42,2025-10-30
619.08,2025-10-30
615.94,2025-10-30
655.29,2025-10-30
658.66,2025-10-30
569.67,2025-10-30
596.5,2025-10-30
591.71,2025-10-30
561.12,2025-10-30
641.51,2025-10-30
582.93,2025-10-30
579.61,2025-10-30
600.92,2025-10-30
680.12,2025-10-30
633.71,2026-04-17
609.52,2026-04-17
679.01,2026-04-17
673.65,2026-04-17
618.29,2026-04-17
647.77,2026-04-17
546.02,2026-04-17
646.59,2026-04-17
607.88,2026-04-17
660.85,2026-04-17
597.67,2026-04-17
654.97,2026-04-17
630.27,2026-04-17
584.86,2026-04-17
682.18,2026-04-17
598.63,2026-04-17
639.84,2026-04-17
603.4,2026-04-17
622.48,2026-04-17
663.27,2026-04-17
612.46,2026-04-17
594.47,2026-04-17
621.04,2026-04-17
550.99,2026-04-17
667.75,2026-04-17
631.35,2026-04-17
667.23,2026-10-29
567.22,2026-10-29
539.48,2026-10-29
675.47,2026-10-29
574.89,2026-10-29
675.83,2026-10-29
556.59,2026-10-29
610.68,2026-10-29
660.75,2026-10-29
549.99,2026-10-29
633.47,2026-10-29
586.21,2026-10-29
652.49,2026-10-29
687.97,2026-10-29
638.15,2026-10-29
666.76,2026-10-29
597.02,2026-10-29
614.76,2026-10-29
683.52,2026-10-29
641.73,2026-10-29
687.0,2027-06-01
582.14,2027-06-01
672.05,2027-06-01
537.4,2027-06-01
555.43,2027-06-01
607.09,2027-06-01
603.61,2027-06-01
529.75,2027-06-01
658.08,2027-06-01
596.1,2027-06-01
560.12,2027-06-01
542.63,2027-06-01
606.52,2027-06-01
632.5,2027-06-01
544.17,2027-06-01
643.97,2027-06-01
631.46,2027-06-01
643.05,2027-06-01
687.93,2027-06-01
596.46,2027-06-01
556.3,2027-06-01
662.77,2027-06-01
608.97,2027-06-01
608.97,2027-06-01
570.17,2027-06-01
529.84,2027-06-01
647.97,2027-06-01
