Intake Pressure,Maintenance Date
542.94,2023-10-11
543.23,2023-10-11
633.04,2023-10-11
554.11,2023-10-11
573.13,2023-10-11
616.42,2023-10-11
565.99,2023-10-11
532.85,2023-10-11
499.68,2023-10-11
535.01,2023-10-11
631.9,2023-10-11
512.0,2023-10-11
479.06,2023-10-11
628.08,2023-10-11
523.63,2023-10-11
622.9,2023-10-11
502.81,2023-10-11
553.53,2023-10-11
507.9,2023-10-11
521.5,2023-10-11
530.63,2023-10-11
552.9,2023-10-11
630.32,2023-10-11
574.71,2023-10-11
600.4,2023-10-11
488.06,2023-10-11
594.13,2023-10-11
600.45,2023-10-11
558.36,2023-10-11
590.28,2023-10-11
504.35,2023-10-11
485.48,2023-10-11
614.78,2023-10-11
516.58,2023-10-11
573.31,2023-10-11
593.22,2023-10-11
530.53,2023-10-11
613.36,2023-10-11
518.0,2023-10-11
588.87,2023-10-11
615.74,2023-10-11
494.89,2023-10-11
535.14,2023-10-11
596.6,2023-10-11
531.15,2023-10-11
509.35,2023-10-11
627.14,2023-10-11
551.72,2023-10-11
559.69,2023-10-11
587.18,2023-10-11
639.37,2023-10-11
497.61,2023-10-11
532.59,2023-10-11
490.56,2023-10-11
532.26,2023-10-11
545.21,2023-10-11
632.71,2023-10-11
558.73,2023-10-11
543.22,2023-10-11
563.22,2023-10-11
477.98,2023-10-11
580.79,2023-10-11
543.59,2023-10-11
630.16,2023-10-11
483.06,2023-10-11
490.59,2023-10-11
631.57,2023-10-11
549.54,2023-10-11
507.46,2023-10-11
591.27,2023-10-11
486.75,2023-10-11
598.38,2023-10-11
563.78,2023-10-11
580.24,2023-10-11
559.46,2023-10-11
600.68,2023-10-11
634.32,2023-10-11
566.64,2023-10-11
590.38,2023-10-11
569.99,2023-10-11
552.27,2023-10-11
476.72,2023-10-11
618.91,2023-10-11
532.33,2023-10-11
547.7,2023-10-11
524.04,2023-10-11
560.79,2023-10-11
577.87,2023-10-11
480.31,2023-10-11
503.82,2023-10-11
533.09,2023-10-11
-,2023-10-11
489.94,2023-10-11
489.61,2023-10-11
551.3,2023-10-11
540.25,2023-10-11
503.09,2023-10-11
521.82,2023-10-11
628.39,2023-10-11
501.79,2023-10-11
560.73,2023-10-11
608.61,2023-10-11
485.21,2023-10-11
523.3,2023-10-11
484.89,2023-10-11
510.0,2023-10-11
625.25,2023-10-11
613.85,2023-10-11
626.52,2023-10-11
512.35,2023-10-11
506.32,2023-10-11
519.73,2023-10-11
485.65,2023-10-11
542.31,2023-10-11
518.38,2023-10-11
562.93,2023-10-11
477.07,2023-10-11
531.66,2023-10-11
617.07,2023-10-11
616.9,2023-10-11
499.37,2023-10-11
538.37,2023-10-11
581.16,2023-10-11
625.97,2023-10-11
537.73,2023-10-11
592.13,2023-10-11
634.5,2024-02-14
499.49,2024-02-14
507.22,2024-02-14
625.18,2024-02-14
569.31,2024-02-14
568.02,2024-02-14
628.52,2024-02-14
590.16,2024-02-14
546.8,2024-02-14
603.41,2024-02-14
540.22,2024-02-14
570.5,2024-02-14
528.52,2024-02-14
564.1,2024-02-14
512.07,2024-02-14
600.98,2024-02-14
614.75,2024-02-14
498.52,2024-02-14
613.51,2024-02-14
569.1,2024-02-14
610.65,2024-02-14
637.44,2024-02-14
499.31,2024-02-14
485.19,2024-02-14
609.66,2024-02-14
614.26,2024-02-14
635.12,2024-02-14
492.54,2024-02-14
517.55,2024-02-14
479.39,2024-02-14
519.33,2024-02-14
504.71,2024-02-14
622.63,2024-02-14
594.66,2024-02-14
552.67,2024-02-14
479.75,2024-02-14
530.72,2024-02-14
607.96,2024-02-14
616.58,2024-02-14
537.17,2024-02-14
565.71,2024-02-14
617.87,2024-02-14
514.54,2024-02-14
627.87,2024-02-14
541.99,2024-02-14
516.56,2024-02-14
505.64,2024-02-14
638.58,2024-02-14
608.27,2024-02-14
556.56,2024-02-14
601.34,2024-02-14
619.93,2024-02-14
568.29,2024-02-14
541.59,2024-02-14
550.55,2024-02-14
489.15,2024-02-14
488.13,2024-02-14
495.81,2024-02-14
520.37,2024-02-14
618.77,2024-02-14
512.26,2024-02-14
623.37,2024-02-14
557.86,2024-02-14
605.22,2024-02-14
476.73,2024-02-14
562.99,2024-02-14
628.65,2024-02-14
480.19,2024-02-14
552.27,2024-02-14
523.33,2024-02-14
552.45,2024-02-14
618.41,2024-02-14
559.26,2024-02-14
630.29,2024-02-14
548.33,2024-02-14
545.99,2024-02-14
548.65,2024-02-14
520.43,2024-02-14
549.54,2024-02-14
519.76,2024-02-14
632.86,2024-02-14
578.44,2024-02-14
529.86,2024-02-14
510.48,2024-02-14
633.35,2024-02-14
569.23,2024-02-14
518.09,2024-02-14
587.81,2024-02-14
600.93,2024-02-14
496.2,2024-02-14
543.11,2024-02-14
592.55,2024-02-14
480.95,2024-02-14
507.04,2024-02-14
597.13,2024-02-14
518.03,2024-02-14
546.01,2024-02-14
621.39,2024-02-14
538.6,2024-02-14
594.07,2024-02-14
547.43,2024-02-14
559.99,2024-02-14
567.68,2024-02-14
522.27,2024-02-14
562.66,2024-02-14
635.96,2024-02-14
510.78,2024-02-14
567.12,2024-02-14
580.9,2024-02-14
571.01,2024-02-14
545.68,2024-02-14
480.25,2024-02-14
580.1,2024-02-14
604.29,2024-02-14
499.98,2024-02-14
560.5,2024-02-14
562.61,2024-02-14
559.81,2024-02-14
492.74,2024-02-14
567.68,2024-02-14
491.38,2024-02-14
522.76,2024-02-14
549.35,2024-02-14
480.23,2024-02-14
481.72,2024-02-14
570.36,2024-02-14
600.71,2024-02-14
603.49,2024-02-14
564.66,2024-02-14
477.54,2024-02-14
623.73,2024-02-14
516.36,2024-02-14
532.15,2024-02-14
