Intake Pressure,Maintenance Date
513.45,2023-09-05
562.2,2023-09-05
552.18,2023-09-05
485.36,2023-09-05
556.45,2023-09-05
590.02,2023-09-05
568.25,2023-09-05
626.09,2023-09-05
518.25,2023-09-05
621.97,2023-09-05
545.21,2023-09-05
564.27,2023-09-05
581.06,2023-09-05
609.53,2023-09-05
591.86,2023-09-05
584.32,2023-09-05
501.19,2023-09-05
541.18,2023-09-05
591.18,2023-09-05
593.92,2023-09-05
636.25,2023-09-05
522.48,2023-09-05
614.19,2023-09-05
587.5,2023-09-05
589.37,2023-09-05
516.42,2023-09-05
492.63,2023-09-05
528.74,2023-09-05
504.63,2023-09-05
475.05,2023-09-05
505.53,2023-09-05
475.88,2023-09-05
480.62,2023-09-05
616.25,2023-09-05
492.59,2023-09-05
481.05,2023-09-05
603.76,2023-09-05
532.33,2023-09-05
601.56,2023-09-05
488.96,2023-09-05
548.91,2023-09-05
527.38,2023-09-05
477.88,2023-09-05
504.25,2023-09-05
587.45,2023-09-05
630.17,2023-09-05
534.96,2023-09-05
621.79,2023-09-05
598.24,2023-09-05
625.85,2023-09-05
489.78,2023-09-05
482.86,2023-09-05
565.74,2023-09-05
491.42,2023-09-05
505.63,2023-09-05
629.56,2023-09-05
610.27,2023-09-05
480.4,2023-09-05
508.49,2023-09-05
572.44,2023-09-05
552.72,2023-09-05
586.29,2023-09-05
619.35,2023-09-05
554.93,2023-09-05
587.29,2023-09-05
593.01,2023-09-05
636.43,2023-09-05
502.16,2023-09-05
477.47,2023-09-05
614.85,2023-09-05
500.13,2023-09-05
532.54,2023-09-05
636.29,2023-09-05
628.16,2023-09-05
570.02,2023-09-05
588.37,2023-09-05
529.37,2023-09-05
564.54,2023-09-05
519.51,2023-09-05
564.65,2023-09-05
623.66,2023-09-05
514.81,2023-09-05
541.23,2023-09-05
596.42,2023-09-05
619.4,2023-09-05
536.28,2023-09-05
513.78,2023-09-05
606.56,2023-09-05
617.49,2023-09-05
524.32,2023-09-05
522.6,2023-09-05
635.68,2023-09-05
499.58,2023-09-05
486.69,2023-09-05
633.49,2023-09-05
559.98,2023-09-05
559.88,2023-09-05
554.6,2023-09-05
480.24,2023-09-05
596.23,2023-09-05
592.19,2023-09-05
548.44,2023-09-05
536.21,2023-09-05
523.31,2023-09-05
501.77,2023-09-05
592.33,2023-09-05
563.38,2023-09-05
484.5,2023-09-05
520.09,2023-09-05
578.82,2023-09-05
544.97,2023-09-05
573.04,2023-09-05
552.0,2023-09-05
589.4,2023-09-05
628.18,2023-09-05
479.0,2023-09-05
509.41,2023-09-05
606.69,2023-09-05
613.49,2023-09-05
479.66,2023-09-05
628.05,2024-01-03
513.42,2024-01-03
