Intake Pressure,Maintenance Date
511.62,2023-04-25
558.2,2023-04-25
595.43,2023-04-25
641.29,2023-04-25
662.48,2023-04-25
623.86,2023-04-25
591.05,2023-04-25
610.26,2023-04-25
509.97,2023-04-25
549.16,2023-04-25
505.4,2023-04-25
544.21,2023-04-25
555.6,2023-04-25
542.02,2023-04-25
634.81,2023-04-25
567.58,2023-04-25
527.48,2023-04-25
656.55,2023-04-25
518.71,2023-04-25
600.68,2023-04-25
633.48,2023-04-25
561.12,2023-04-25
654.76,2023-04-25
523.76,2023-04-25
562.93,2023-04-25
654.3,2023-04-25
589.17,2023-04-25
643.64,2023-04-25
551.66,2023-04-25
500.24,2023-04-25
649.78,2023-04-25
545.24,2023-04-25
652.73,2023-04-25
580.04,2023-04-25
559.7,2023-04-25
507.25,2023-04-25
539.71,2023-04-25
516.3,2023-04-25
538.9,2023-04-25
618.22,2023-04-25
587.31,2023-04-25
600.31,2023-04-25
552.9,2023-04-25
590.09,2023-04-25
608.93,2023-04-25
550.66,2023-04-25
599.59,2023-04-25
560.76,2023-04-25
664.87,2023-06-12
551.31,2023-06-12
590.82,2023-06-12
602.21,2023-06-12
654.74,2023-06-12
562.02,2023-06-12
594.41,2023-06-12
509.66,2023-06-12
505.57,2023-06-12
518.39,2023-06-12
502.34,2023-06-12
614.77,2023-06-12
538.42,2023-06-12
625.98,2023-06-12
658.43,2023-06-12
605.4,2023-06-12
530.52,2023-06-12
543.3,2023-06-12
551.37,2023-06-12
591.06,2023-06-12
540.56,2023-06-12
606.65,2023-06-12
604.06,2023-06-12
597.19,2023-06-12
599.96,2023-06-12
633.86,2023-06-12
597.9,2023-06-12
563.0,2023-06-12
621.55,2023-06-12
565.88,2023-06-12
618.76,2023-06-12
503.7,2023-06-12
581.27,2023-06-12
655.61,2023-06-12
585.05,2023-06-12
545.08,2023-06-12
650.35,2023-06-12
542.55,2023-06-12
645.21,2023-06-12
596.61,2023-06-12
642.36,2023-06-12
565.58,2023-06-12
662.36,2023-06-12
507.52,2023-06-12
593.55,2023-06-12
572.88,2023-06-12
663.71,2023-09-14
519.94,2023-09-14
578.51,2023-09-14
569.11,2023-09-14
623.7,2023-09-14
661.55,2023-09-14
649.39,2023-09-14
548.8,2023-09-14
550.98,2023-09-14
651.21,2023-09-14
573.98,2023-09-14
575.44,2023-09-14
575.49,2023-09-14
513.51,2023-09-14
524.05,2023-09-14
516.08,2023-09-14
626.04,2023-09-14
502.8,2023-09-14
521.71,2023-09-14
572.51,2023-09-14
615.97,2023-09-14
552.65,2023-09-14
628.49,2023-09-14
545.41,2023-09-14
584.41,2023-09-14
503.42,2023-09-14
515.55,2023-09-14
503.6,2023-09-14
575.99,2023-09-14
525.63,2023-09-14
515.17,2023-09-14
575.66,2023-09-14
611.29,2023-09-14
594.68,2023-09-14
611.65,2023-09-14
602.23,2023-09-14
583.1,2023-09-14
639.61,2023-09-14
651.03,2023-09-14
576.11,2023-09-14
541.01,2023-09-14
509.41,2023-09-14
597.73,2023-09-14
642.67,2023-09-14
549.87,2023-09-14
501.94,2023-09-14
513.53,2023-09-14
617.53,2023-09-14
-,2023-09-14
619.02,2023-09-14
585.01,2023-09-14
518.99,2023-09-14
649.73,2023-09-14
623.72,2024-02-08
615.45,2024-02-08
550.9,2024-02-08
537.51,2024-02-08
625.46,2024-02-08
616.53,2024-02-08
544.9,2024-02-08
597.55,2024-02-08
580.87,2024-02-08
594.42,2024-02-08
586.41,2024-02-08
649.07,2024-02-08
576.05,2024-02-08
507.97,2024-02-08
581.95,2024-02-08
537.89,2024-02-08
608.13,2024-02-08
526.74,2024-02-08
651.23,2024-02-08
630.73,2024-02-08
592.15,2024-02-08
575.76,2024-02-08
514.05,2024-02-08
552.64,2024-02-08
527.31,2024-02-08
547.94,2024-02-08
517.24,2024-02-08
657.17,2024-02-08
587.09,2024-02-08
625.36,2024-02-08
585.75,2024-02-08
590.73,2024-02-08
561.79,2024-02-08
560.62,2024-02-08
643.16,2024-02-08
518.93,2024-02-08
507.97,2024-02-08
501.95,2024-02-08
578.84,2024-02-08
514.54,2024-02-08
660.5,2024-02-08
614.68,2024-02-08
600.94,2024-02-08
629.03,2024-02-08
578.66,2024-02-08
553.9,2024-02-08
531.79,2024-02-08
560.17,2024-02-08
581.22,2024-02-08
542.39,2024-02-08
509.75,2024-02-08
521.19,2024-02-08
585.6,2024-02-08
658.11,2024-02-08
508.51,2024-02-08
584.95,2024-02-08
601.76,2024-02-08
621.83,2024-02-08
655.04,2024-02-08
590.11,2024-02-08
501.74,2024-02-08
658.99,2024-09-03
627.73,2024-09-03
531.23,2024-09-03
609.15,2024-09-03
597.34,2024-09-03
623.47,2024-09-03
598.57,2024-09-03
656.87,2024-09-03
563.78,2024-09-03
640.62,2024-09-03
536.3,2024-09-03
659.69,2024-09-03
623.75,2024-09-03
600.23,2024-09-03
639.69,2024-09-03
645.54,2024-09-03
542.77,2024-09-03
507.37,2024-09-03
617.07,2024-09-03
508.83,2024-09-03
660.82,2024-09-03
551.9,2024-09-03
561.25,2024-09-03
651.17,2024-09-03
526.92,2024-09-03
520.18,2024-09-03
581.52,2024-09-03
654.34,2024-09-03
554.83,2024-09-03
548.69,2024-09-03
657.45,2024-09-03
582.6,2024-09-03
553.91,2024-09-03
660.95,2025-05-02
561.13,2025-05-02
615.31,2025-05-02
510.14,2025-05-02
597.75,2025-05-02
664.28,2025-05-02
520.05,2025-05-02
562.13,2025-05-02
630.14,2025-05-02
607.88,2025-05-02
627.68,2025-05-02
595.6,2025-05-02
637.74,2025-05-02
640.16,2025-05-02
540.81,2025-05-02
532.23,2025-05-02
639.77,2025-05-02
557.58,2025-05-02
544.28,2025-05-02
607.03,2025-05-02
646.55,2025-05-02
531.92,2025-05-02
572.96,2025-05-02
508.98,2025-05-02
646.14,2025-05-02
631.81,2025-05-02
550.98,2025-05-02
511.49,2025-05-02
504.48,2025-05-02
518.04,2025-05-02
539.61,2025-05-02
595.89,2025-05-02
551.41,2025-05-02
650.28,2025-05-02
581.04,2025-05-02
642.85,2025-05-02
647.26,2025-05-02
649.14,2025-05-02
614.7,2025-05-02
639.73,2025-05-02
600.78,2025-05-02
520.56,2025-05-02
660.99,2025-05-02
536.54,2025-05-02
654.11,2025-05-02
606.84,2025-05-02
508.84,2025-05-02
575.96,2025-05-02
624.3,2025-05-02
562.49,2025-05-02
617.59,2025-05-02
511.9,2025-05-02
622.18,2026-02-19
655.77,2026-02-19
586.83,2026-02-19
643.33,2026-02-19
607.58,2026-02-19
545.13,2026-02-19
662.87,2026-02-19
