Intake Pressure,Maintenance Date
669.61,2023-04-29
609.05,2023-04-29
591.69,2023-04-29
585.43,2023-04-29
634.84,2023-04-29
565.53,2023-04-29
576.43,2023-04-29
641.58,2023-04-29
606.63,2023-04-29
679.33,2023-04-29
602.85,2023-04-29
687.52,2023-04-29
563.22,2023-04-29
642.84,2023-04-29
631.63,2023-04-29
599.13,2023-04-29
657.22,2023-04-29
577.34,2023-04-29
599.76,2023-04-29
562.04,2023-04-29
646.0,2023-04-29
548.82,2023-04-29
689.0,2023-04-29
662.73,2023-04-29
587.35,2023-04-29
555.44,2023-04-29
580.05,2023-04-29
664.42,2023-04-29
555.12,2023-04-29
644.94,2023-04-29
634.13,2023-04-29
558.71,2023-04-29
643.81,2023-04-29
638.66,2023-04-29
605.92,2023-04-29
668.05,2023-06-03
638.83,2023-06-03
655.3,2023-06-03
561.51,2023-06-03
628.95,2023-06-03
603.34,2023-06-03
615.91,2023-06-03
612.31,2023-06-03
605.76,2023-06-03
595.9,2023-06-03
663.83,2023-06-03
624.65,2023-06-03
555.54,2023-06-03
605.66,2023-06-03
616.12,2023-06-03
689.83,2023-06-03
596.96,2023-06-03
573.61,2023-06-03
622.31,2023-06-03
537.85,2023-06-03
585.72,2023-06-03
563.29,2023-06-03
609.02,2023-06-03
528.53,2023-06-03
639.15,2023-06-03
574.4,2023-06-03
651.74,2023-06-03
557.37,2023-06-03
663.92,2023-06-03
665.35,2023-06-03
682.84,2023-08-07
642.56,2023-08-07
544.55,2023-08-07
558.64,2023-08-07
548.6,2023-08-07
640.49,2023-08-07
582.47,2023-08-07
565.87,2023-08-07
665.94,2023-08-07
572.36,2023-08-07
613.57,2023-08-07
642.91,2023-08-07
576.99,2023-08-07
655.8,2023-08-07
532.19,2023-08-07
660.22,2023-08-07
550.11,2023-08-07
679.28,2023-08-07
665.26,2023-08-07
538.54,2023-08-07
572.41,2023-08-07
539.3,2023-08-07
-,2023-08-07
687.31,2023-08-07
617.15,2023-08-07
657.7,2023-11-05
530.82,2023-11-05
637.56,2023-11-05
