Intake Pressure,Maintenance Date
588.94,2023-07-29
628.58,2023-07-29
528.89,2023-07-29
616.99,2023-07-29
531.43,2023-07-29
642.84,2023-07-29
628.65,2023-07-29
616.1,2023-07-29
580.26,2023-07-29
640.69,2023-07-29
541.96,2023-07-29
654.15,2023-07-29
602.22,2023-07-29
571.4,2023-07-29
671.77,2023-07-29
621.19,2023-07-29
553.89,2023-07-29
555.62,2023-07-29
538.13,2023-07-29
640.74,2023-07-29
555.8,2023-07-29
559.07,2023-07-29
665.36,2023-07-29
541.82,2023-07-29
621.18,2023-07-29
629.34,2023-07-29
570.19,2023-07-29
605.53,2023-07-29
615.44,2023-07-29
569.35,2023-07-29
539.87,2023-07-29
550.53,2023-07-29
562.16,2023-07-29
567.38,2023-07-29
632.97,2023-07-29
670.04,2023-07-29
627.09,2023-07-29
625.64,2023-07-29
546.43,2023-07-29
627.62,2023-07-29
641.1,2023-07-29
625.64,2023-07-29
689.75,2023-09-09
554.78,2023-09-09
-,2023-09-09
612.32,2023-09-09
606.22,2023-09-09
591.07,2023-09-09
548.16,2023-09-09
534.75,2023-09-09
572.96,2023-09-09
601.54,2023-09-09
668.13,2023-09-09
687.68,2023-09-09
624.87,2023-09-09
575.17,2023-09-09
602.6,2023-09-09
559.04,2023-09-09
647.59,2023-09-09
541.0,2023-09-09
580.37,2023-09-09
662.02,2023-09-09
683.92,2023-09-09
541.09,2023-09-09
551.63,2023-09-09
548.16,2023-09-09
615.25,2023-09-09
686.48,2023-09-09
527.66,2023-09-09
548.64,2023-09-09
537.09,2023-09-09
651.7,2023-09-09
-,2023-09-09
552.6,2023-09-09
583.94,2023-09-09
574.82,2023-09-09
654.54,2023-09-09
632.13,2023-09-09
537.56,2023-09-09
674.61,2023-09-09
543.97,2023-09-09
599.33,2023-09-09
635.8,2023-09-09
589.66,2023-09-09
604.35,2023-09-09
637.47,2023-09-09
528.5,2023-09-09
641.82,2023-09-09
532.33,2023-09-09
636.38,2023-09-09
647.85,2023-09-09
530.3,2023-09-09
526.18,2023-09-09
625.17,2023-09-09
559.19,2023-09-09
663.82,2023-12-13
551.86,2023-12-13
665.34,2023-12-13
681.04,2023-12-13
574.77,2023-12-13
672.9,2023-12-13
602.67,2023-12-13
526.26,2023-12-13
549.11,2023-12-13
619.47,2023-12-13
612.54,2023-12-13
658.27,2023-12-13
676.89,2023-12-13
665.21,2023-12-13
607.89,2023-12-13
678.21,2023-12-13
633.8,2023-12-13
668.47,2023-12-13
625.03,2023-12-13
618.66,2023-12-13
672.79,2024-04-06
684.42,2024-04-06
597.61,2024-04-06
683.33,2024-04-06
630.8,2024-04-06
539.86,2024-04-06
614.76,2024-04-06
556.38,2024-04-06
616.97,2024-04-06
580.81,2024-04-06
679.09,2024-04-06
557.16,2024-04-06
597.25,2024-04-06
548.32,2024-04-06
594.66,2024-04-06
572.7,2024-04-06
603.51,2024-04-06
578.01,2024-04-06
570.89,2024-04-06
686.81,2024-04-06
579.66,2024-04-06
684.76,2024-04-06
527.03,2024-04-06
650.73,2024-04-06
526.46,2024-04-06
553.77,2024-04-06
591.6,2024-04-06
665.91,2024-04-06
530.39,2024-04-06
627.19,2024-04-06
559.7,2024-04-06
677.71,2024-04-06
670.61,2024-08-31
567.91,2024-08-31
613.26,2024-08-31
533.31,2024-08-31
656.14,2024-08-31
623.79,2024-08-31
574.9,2024-08-31
584.38,2024-08-31
527.92,2024-08-31
536.8,2024-08-31
677.25,2024-08-31
633.17,2024-08-31
557.37,2024-08-31
641.25,2024-08-31
575.63,2024-08-31
557.45,2024-08-31
540.57,2024-08-31
602.35,2024-08-31
673.15,2024-08-31
673.23,2024-08-31
636.11,2024-08-31
658.58,2024-08-31
607.11,2024-08-31
675.53,2024-08-31
554.34,2024-08-31
660.48,2024-08-31
585.62,2024-08-31
594.33,2024-08-31
649.89,2025-02-22
537.53,2025-02-22
615.26,2025-02-22
643.87,2025-02-22
652.3,2025-02-22
631.08,2025-02-22
572.04,2025-02-22
653.56,2025-02-22
667.93,2025-02-22
579.43,2025-02-22
659.56,2025-02-22
683.52,2025-02-22
551.64,2025-02-22
678.31,2025-02-22
685.8,2025-02-22
527.51,2025-02-22
553.77,2025-02-22
580.31,2025-02-22
546.11,2025-02-22
646.39,2025-02-22
564.6,2025-02-22
654.08,2025-02-22
546.84,2025-02-22
537.19,2025-02-22
596.75,2025-02-22
606.83,2025-02-22
540.72,2025-02-22
627.77,2025-09-12
595.14,2025-09-12
582.48,2025-09-12
649.8,2025-09-12
600.64,2025-09-12
551.5,2025-09-12
627.12,2025-09-12
609.37,2025-09-12
587.06,2025-09-12
627.86,2025-09-12
680.04,2025-09-12
525.04,2025-09-12
579.54,2025-09-12
564.0,2025-09-12
544.85,2025-09-12
560.56,2025-09-12
570.54,2025-09-12
555.36,2025-09-12
610.59,2025-09-12
667.32,2025-09-12
554.18,2025-09-12
553.72,2025-09-12
539.69,2025-09-12
677.73,2025-09-12
571.23,2025-09-12
587.02,2025-09-12
548.56,2025-09-12
639.48,2025-09-12
582.4,2025-09-12
536.95,2025-09-12
657.22,2025-09-12
561.15,2025-09-12
673.37,2025-09-12
622.41,2025-09-12
650.89,2025-09-12
590.83,2025-09-12
612.22,2025-09-12
647.5,2025-09-12
647.73,2025-09-12
530.24,2025-09-12
613.62,2025-09-12
574.98,2025-09-12
526.95,2025-09-12
662.9,2025-09-12
689.2,2026-05-16
563.32,2026-05-16
684.19,2026-05-16
676.55,2026-05-16
622.27,2026-05-16
631.39,2026-05-16
680.61,2026-05-16
681.12,2026-05-16
580.06,2026-05-16
533.51,2026-05-16
672.14,2026-05-16
551.83,2026-05-16
558.48,2026-05-16
595.01,2026-05-16
583.47,2026-05-16
629.54,2026-05-16
587.0,2026-05-16
616.75,2026-05-16
529.59,2026-05-16
590.96,2026-05-16
629.85,2026-05-16
631.52,2026-05-16
579.46,2026-05-16
533.85,2026-05-16
666.17,2026-05-16
555.87,2026-05-16
672.43,2027-02-12
550.63,2027-02-12
573.32,2027-02-12
644.18,2027-02-12
588.25,2027-02-12
550.49,2027-02-12
600.84,2027-02-12
599.48,2027-02-12
540.87,2027-02-12
597.67,2027-02-12
530.62,2027-02-12
615.56,2027-02-12
537.03,2027-02-12
532.55,2027-02-12
628.36,2027-02-12
685.41,2027-02-12
638.98,2027-02-12
531.94,2027-02-12
621.77,2027-02-12
593.25,2027-02-12
531.43,2027-02-12
655.41,2027-02-12
538.08,2027-02-12
573.17,2027-02-12
563.39,2027-02-12
578.42,2027-02-12
598.15,2027-02-12
681.51,2027-02-12
