Intake Pressure,Maintenance Date
610.06,2023-09-07
587.7,2023-09-07
600.08,2023-09-07
619.13,2023-09-07
506.88,2023-09-07
554.49,2023-09-07
559.17,2023-09-07
540.1,2023-09-07
615.45,2023-09-07
549.97,2023-09-07
516.95,2023-09-07
663.97,2023-09-07
515.15,2023-09-07
639.18,2023-09-07
595.36,2023-09-07
583.58,2023-09-07
570.78,2023-09-07
514.89,2023-09-07
593.99,2023-09-07
642.39,2023-09-07
633.71,2023-09-07
606.56,2023-09-07
519.71,2023-09-07
-,2023-09-07
587.0,2023-09-07
503.14,2023-09-07
632.19,2023-09-07
649.38,2023-09-07
548.74,2023-09-07
638.19,2023-09-07
514.78,2023-09-07
549.46,2023-09-07
633.81,2023-09-07
561.88,2023-09-07
552.0,2023-09-07
546.11,2023-09-07
538.98,2023-09-07
643.09,2023-09-07
652.36,2023-09-07
659.86,2023-09-07
655.05,2023-09-07
566.69,2023-09-07
507.84,2023-09-07
525.42,2023-09-07
562.55,2023-09-07
605.66,2023-09-07
569.65,2023-09-07
541.51,2023-09-07
512.78,2023-09-07
502.68,2023-09-07
550.39,2023-09-07
587.62,2023-09-07
567.08,2023-09-07
502.9,2023-09-07
583.77,2023-09-07
611.16,2023-09-07
622.7,2023-11-02
645.1,2023-11-02
508.72,2023-11-02
605.9,2023-11-02
517.94,2023-11-02
584.76,2023-11-02
517.92,2023-11-02
574.51,2023-11-02
564.58,2023-11-02
625.09,2023-11-02
608.47,2023-11-02
577.27,2023-11-02
516.15,2023-11-02
521.41,2023-11-02
597.27,2023-11-02
594.1,2023-11-02
588.24,2023-11-02
597.8,2023-11-02
604.43,2023-11-02
663.28,2023-11-02
505.11,2023-11-02
641.22,2023-11-02
637.51,2023-11-02
531.65,2023-11-02
573.43,2023-11-02
501.62,2023-11-02
581.31,2023-11-02
613.17,2023-11-02
587.04,2023-11-02
504.61,2023-11-02
630.9,2023-11-02
648.03,2023-11-02
586.63,2023-11-02
656.78,2023-11-02
561.65,2023-11-02
629.98,2023-11-02
507.19,2023-11-02
623.03,2023-11-02
569.15,2023-11-02
537.11,2023-11-02
655.03,2023-11-02
618.27,2023-11-02
598.14,2023-11-02
524.42,2023-11-02
600.32,2023-11-02
548.64,2023-11-02
615.78,2023-11-02
530.45,2023-11-02
577.92,2023-11-02
549.36,2023-11-02
651.08,2023-11-02
597.61,2023-11-02
599.7,2023-11-02
599.99,2023-11-02
537.48,2023-11-02
527.84,2023-11-02
615.31,2023-11-02
658.16,2023-11-02
603.63,2023-11-02
620.58,2023-11-02
646.81,2023-11-02
578.95,2023-11-02
626.27,2024-02-28
508.7,2024-02-28
555.46,2024-02-28
606.52,2024-02-28
541.78,2024-02-28
536.13,2024-02-28
508.51,2024-02-28
612.87,2024-02-28
628.62,2024-02-28
644.2,2024-02-28
575.43,2024-02-28
594.4,2024-02-28
541.55,2024-02-28
641.66,2024-02-28
563.18,2024-02-28
643.03,2024-02-28
662.26,2024-02-28
616.01,2024-02-28
642.55,2024-02-28
623.23,2024-02-28
605.12,2024-02-28
549.11,2024-02-28
524.42,2024-02-28
547.58,2024-02-28
516.45,2024-02-28
582.68,2024-02-28
554.2,2024-02-28
629.67,2024-02-28
572.51,2024-02-28
589.4,2024-02-28
571.11,2024-02-28
604.37,2024-02-28
590.46,2024-02-28
555.72,2024-02-28
630.41,2024-02-28
508.51,2024-02-28
628.33,2024-02-28
654.73,2024-02-28
546.43,2024-02-28
525.4,2024-02-28
607.84,2024-02-28
537.9,2024-02-28
623.14,2024-02-28
511.37,2024-02-28
646.84,2024-08-08
593.12,2024-08-08
507.07,2024-08-08
538.42,2024-08-08
539.69,2024-08-08
-,2024-08-08
597.53,2024-08-08
576.47,2024-08-08
533.0,2024-08-08
597.06,2024-08-08
628.91,2024-08-08
618.42,2024-08-08
576.52,2024-08-08
610.28,2024-08-08
504.71,2024-08-08
509.85,2024-08-08
535.36,2024-08-08
580.2,2024-08-08
504.64,2024-08-08
597.87,2024-08-08
539.07,2024-08-08
546.03,2024-08-08
509.44,2024-08-08
659.26,2024-08-08
599.86,2024-08-08
517.46,2024-08-08
658.08,2024-08-08
572.88,2024-08-08
632.94,2024-08-08
633.17,2024-08-08
545.46,2024-08-08
625.93,2024-08-08
561.85,2024-08-08
604.05,2024-08-08
589.66,2024-08-08
-,2024-08-08
542.2,2024-08-08
537.2,2024-08-08
640.93,2024-08-08
616.72,2024-08-08
590.67,2024-08-08
642.41,2024-08-08
636.39,2024-08-08
505.24,2024-08-08
595.82,2024-08-08
589.76,2024-08-08
531.38,2024-08-08
607.92,2024-08-08
628.85,2024-08-08
651.34,2024-08-08
619.9,2024-08-08
655.17,2024-08-08
560.29,2024-08-08
647.71,2024-08-08
632.25,2024-08-08
634.05,2024-08-08
589.15,2024-08-08
627.73,2025-03-15
582.49,2025-03-15
659.88,2025-03-15
619.14,2025-03-15
584.73,2025-03-15
636.16,2025-03-15
-,2025-03-15
586.9,2025-03-15
587.97,2025-03-15
635.33,2025-03-15
506.02,2025-03-15
616.98,2025-03-15
573.24,2025-03-15
551.29,2025-03-15
581.27,2025-03-15
526.38,2025-03-15
658.74,2025-03-15
635.15,2025-03-15
590.37,2025-03-15
632.21,2025-03-15
594.6,2025-03-15
654.66,2025-03-15
542.41,2025-03-15
608.36,2025-03-15
563.63,2025-03-15
595.18,2025-03-15
627.54,2025-03-15
545.99,2025-03-15
614.46,2025-03-15
504.12,2025-03-15
622.54,2025-03-15
528.83,2025-03-15
598.37,2025-03-15
504.18,2025-03-15
558.35,2025-03-15
638.59,2025-03-15
609.37,2025-03-15
571.6,2025-03-15
544.33,2025-03-15
589.18,2025-03-15
603.89,2025-03-15
570.73,2025-03-15
591.09,2025-03-15
662.47,2025-03-15
543.98,2025-03-15
587.92,2025-03-15
604.55,2025-03-15
506.66,2025-03-15
596.58,2025-03-15
515.34,2025-03-15
516.27,2025-03-15
519.28,2025-03-15
611.95,2025-12-11
633.33,2025-12-11
506.26,2025-12-11
592.62,2025-12-11
574.34,2025-12-11
501.81,2025-12-11
617.45,2025-12-11
602.71,2025-12-11
566.17,2025-12-11
543.55,2025-12-11
637.55,2025-12-11
545.57,2025-12-11
589.81,2025-12-11
609.3,2025-12-11
638.09,2025-12-11
635.57,2025-12-11
500.07,2025-12-11
579.61,2025-12-11
583.42,2025-12-11
542.27,2025-12-11
512.84,2025-12-11
554.13,2025-12-11
630.48,2025-12-11
506.93,2025-12-11
632.64,2025-12-11
-,2025-12-11
522.42,2025-12-11
621.61,2025-12-11
585.05,2025-12-11
