Intake Pressure,Maintenance Date
596.49,2024-11-03
565.34,2024-11-03
648.65,2024-11-03
630.12,2024-11-03
568.68,2024-11-03
528.08,2024-11-03
546.36,2024-11-03
567.95,2024-11-03
592.91,2024-11-03
681.37,2024-11-03
660.47,2024-11-03
636.66,2024-11-03
670.84,2024-11-03
531.0,2024-11-03
542.98,2024-11-03
654.15,2024-11-03
540.77,2024-11-03
616.83,2024-11-03
591.7,2024-11-03
607.03,2024-11-03
583.36,2024-11-03
608.98,2024-11-03
586.23,2024-11-03
650.85,2024-11-03
578.36,2024-11-03
642.45,2024-11-03
656.59,2024-11-03
569.2,2024-11-03
538.0,2024-11-03
610.07,2024-11-03
545.09,2024-11-03
618.83,2024-11-03
555.85,2024-11-03
596.27,2024-11-03
638.31,2024-11-03
548.85,2024-11-03
563.58,2024-11-03
660.94,2024-11-03
683.87,2024-11-03
678.57,2024-11-03
547.93,2024-11-03
565.68,2024-11-03
551.86,2024-11-03
578.72,2024-11-03
611.98,2024-11-03
610.48,2024-11-03
561.45,2024-11-03
595.71,2024-11-03
671.29,2024-12-21
593.29,2024-12-21
629.61,2024-12-21
628.4,2024-12-21
598.97,2024-12-21
593.6,2024-12-21
686.79,2024-12-21
592.99,2024-12-21
543.27,2024-12-21
597.31,2024-12-21
594.1,2024-12-21
672.45,2024-12-21
528.66,2024-12-21
669.15,2024-12-21
592.34,2024-12-21
668.29,2024-12-21
546.9,2024-12-21
534.93,2024-12-21
639.55,2024-12-21
635.72,2024-12-21
631.21,2024-12-21
529.87,2024-12-21
686.88,2024-12-21
599.38,2024-12-21
611.5,2024-12-21
620.39,2024-12-21
645.08,2024-12-21
612.34,2024-12-21
538.36,2024-12-21
568.11,2024-12-21
683.21,2024-12-21
586.17,2024-12-21
591.61,2024-12-21
534.95,2024-12-21
-,2024-12-21
539.19,2024-12-21
638.58,2024-12-21
546.16,2024-12-21
618.24,2024-12-21
533.2,2024-12-21
581.69,2024-12-21
607.86,2024-12-21
607.33,2024-12-21
680.12,2025-03-22
551.83,2025-03-22
606.53,2025-03-22
543.74,2025-03-22
567.6,2025-03-22
668.34,2025-03-22
585.36,2025-03-22
-,2025-03-22
601.31,2025-03-22
526.44,2025-03-22
651.84,2025-03-22
585.92,2025-03-22
629.85,2025-03-22
573.15,2025-03-22
637.46,2025-03-22
621.24,2025-03-22
638.05,2025-03-22
571.08,2025-03-22
606.54,2025-03-22
594.91,2025-03-22
644.61,2025-03-22
580.55,2025-03-22
592.69,2025-03-22
554.49,2025-03-22
553.7,2025-03-22
565.28,2025-03-22
615.23,2025-03-22
656.66,2025-03-22
650.51,2025-03-22
656.21,2025-03-22
619.74,2025-03-22
584.09,2025-03-22
655.52,2025-03-22
613.24,2025-03-22
605.18,2025-03-22
-,2025-03-22
578.21,2025-03-22
622.87,2025-03-22
531.32,2025-03-22
588.54,2025-03-22
630.34,2025-07-31
637.4,2025-07-31
636.85,2025-07-31
604.02,2025-07-31
539.35,2025-07-31
671.42,2025-07-31
667.04,2025-07-31
637.59,2025-07-31
526.77,2025-07-31
571.65,2025-07-31
639.2,2025-07-31
527.05,2025-07-31
590.05,2025-07-31
622.79,2025-07-31
678.38,2025-07-31
638.88,2025-07-31
588.28,2025-07-31
667.97,2025-07-31
525.14,2025-07-31
540.81,2025-07-31
572.88,2025-07-31
554.02,2025-07-31
686.07,2025-07-31
645.43,2025-07-31
529.12,2025-07-31
593.81,2025-07-31
583.68,2025-07-31
587.75,2025-07-31
552.45,2025-07-31
623.1,2025-07-31
661.73,2025-07-31
540.31,2025-07-31
533.79,2025-07-31
684.7,2025-07-31
685.65,2026-01-12
542.82,2026-01-12
689.44,2026-01-12
593.34,2026-01-12
526.5,2026-01-12
636.65,2026-01-12
681.95,2026-01-12
624.65,2026-01-12
569.1,2026-01-12
658.66,2026-01-12
632.91,2026-01-12
637.01,2026-01-12
684.9,2026-01-12
621.38,2026-01-12
656.68,2026-01-12
552.84,2026-01-12
649.42,2026-01-12
589.04,2026-01-12
610.03,2026-01-12
575.94,2026-01-12
667.32,2026-01-12
610.49,2026-01-12
627.78,2026-01-12
613.02,2026-01-12
541.36,2026-01-12
674.81,2026-01-12
664.31,2026-01-12
587.81,2026-01-12
638.0,2026-07-24
639.18,2026-07-24
590.75,2026-07-24
657.56,2026-07-24
570.85,2026-07-24
646.39,2026-07-24
649.55,2026-07-24
531.47,2026-07-24
529.49,2026-07-24
566.38,2026-07-24
611.83,2026-07-24
655.28,2026-07-24
662.41,2026-07-24
536.17,2026-07-24
619.0,2026-07-24
687.35,2026-07-24
587.14,2026-07-24
585.64,2026-07-24
637.24,2026-07-24
685.5,2026-07-24
530.19,2026-07-24
527.72,2026-07-24
598.4,2026-07-24
594.45,2026-07-24
-,2026-07-24
634.38,2026-07-24
625.24,2026-07-24
637.87,2027-03-01
545.8,2027-03-01
553.5,2027-03-01
537.39,2027-03-01
590.8,2027-03-01
678.14,2027-03-01
543.34,2027-03-01
637.73,2027-03-01
678.03,2027-03-01
563.25,2027-03-01
537.36,2027-03-01
548.26,2027-03-01
578.02,2027-03-01
671.14,2027-03-01
534.51,2027-03-01
573.46,2027-03-01
616.15,2027-03-01
660.75,2027-03-01
554.35,2027-03-01
529.12,2027-03-01
657.92,2027-03-01
532.23,2027-03-01
633.38,2027-03-01
525.34,2027-03-01
581.33,2027-03-01
594.39,2027-03-01
530.99,2027-03-01
592.67,2027-03-01
605.27,2027-03-01
586.19,2027-03-01
624.29,2027-03-01
677.5,2027-03-01
562.81,2027-03-01
573.29,2027-03-01
540.51,2027-03-01
584.22,2027-03-01
653.74,2027-03-01
587.68,2027-03-01
589.82,2027-03-01
630.55,2027-03-01
569.25,2027-03-01
607.17,2027-03-01
580.43,2027-03-01
618.79,2027-03-01
571.48,2027-03-01
538.21,2027-03-01
636.92,2027-11-22
666.33,2027-11-22
597.81,2027-11-22
679.02,2027-11-22
649.0,2027-11-22
-,2027-11-22
552.19,2027-11-22
581.37,2027-11-22
570.26,2027-11-22
552.99,2027-11-22
550.66,2027-11-22
-,2027-11-22
551.77,2027-11-22
639.97,2027-11-22
621.38,2027-11-22
573.91,2027-11-22
652.63,2027-11-22
550.78,2027-11-22
677.7,2027-11-22
593.42,2027-11-22
531.34,2027-11-22
561.44,2027-11-22
673.73,2027-11-22
611.38,2027-11-22
651.15,2027-11-22
636.02,2027-11-22
657.44,2028-09-09
589.94,2028-09-09
666.12,2028-09-09
580.21,2028-09-09
590.52,2028-09-09
616.22,2028-09-09
635.63,2028-09-09
685.17,2028-09-09
