Intake Pressure,Maintenance Date
542.6,2023-03-24
551.57,2023-03-24
614.04,2023-03-24
565.18,2023-03-24
511.42,2023-03-24
493.4,2023-03-24
479.66,2023-03-24
633.63,2023-03-24
503.36,2023-03-24
475.1,2023-03-24
528.93,2023-03-24
507.64,2023-03-24
499.53,2023-03-24
583.08,2023-03-24
604.11,2023-03-24
480.91,2023-03-24
522.41,2023-03-24
632.73,2023-03-24
611.3,2023-03-24
611.65,2023-03-24
538.12,2023-03-24
540.87,2023-03-24
515.5,2023-03-24
537.3,2023-03-24
533.97,2023-03-24
592.2,2023-03-24
579.45,2023-03-24
566.68,2023-03-24
484.49,2023-03-24
532.0,2023-03-24
608.09,2023-03-24
531.7,2023-03-24
481.47,2023-03-24
544.19,2023-03-24
477.06,2023-03-24
603.96,2023-03-24
610.28,2023-03-24
559.76,2023-03-24
609.53,2023-03-24
623.11,2023-03-24
-,2023-03-24
582.31,2023-03-24
604.41,2023-03-24
525.35,2023-03-24
531.74,2023-03-24
501.95,2023-03-24
489.71,2023-03-24
530.44,2023-03-24
485.39,2023-03-24
537.55,2023-03-24
564.56,2023-03-24
631.34,2023-03-24
547.13,2023-03-24
600.17,2023-03-24
495.23,2023-03-24
541.34,2023-03-24
582.18,2023-03-24
634.19,2023-03-24
622.63,2023-03-24
489.14,2023-03-24
539.57,2023-03-24
555.55,2023-03-24
616.95,2023-03-24
492.42,2023-03-24
614.73,2023-03-24
562.72,2023-03-24
627.04,2023-03-24
579.58,2023-03-24
635.06,2023-03-24
588.14,2023-03-24
595.26,2023-03-24
622.06,2023-03-24
607.79,2023-03-24
628.69,2023-03-24
610.2,2023-03-24
578.54,2023-03-24
549.7,2023-03-24
637.0,2023-03-24
536.35,2023-03-24
612.63,2023-03-24
566.99,2023-03-24
508.94,2023-03-24
493.58,2023-03-24
488.75,2023-03-24
490.6,2023-03-24
626.29,2023-03-24
564.7,2023-03-24
603.14,2023-03-24
575.6,2023-03-24
534.22,2023-03-24
591.83,2023-03-24
517.14,2023-03-24
603.69,2023-03-24
574.72,2023-03-24
499.95,2023-03-24
509.45,2023-03-24
535.44,2023-03-24
488.51,2023-03-24
