Intake Pressure,Maintenance Date
661.16,2024-11-06
538.29,2024-11-06
535.77,2024-11-06
657.09,2024-11-06
602.51,2024-11-06
642.95,2024-11-06
549.44,2024-11-06
585.61,2024-11-06
602.05,2024-11-06
575.12,2024-11-06
597.14,2024-11-06
540.75,2024-11-06
626.05,2024-11-06
658.48,2024-11-06
578.12,2024-11-06
537.18,2024-11-06
517.7,2024-11-06
528.63,2024-11-06
568.18,2024-11-06
656.7,2024-11-06
518.92,2024-11-06
657.44,2024-11-06
604.57,2024-11-06
636.74,2024-11-06
594.06,2024-11-06
559.05,2024-11-06
515.39,2024-11-06
549.69,2024-11-06
654.66,2024-12-04
662.18,2024-12-04
600.11,2024-12-04
651.77,2024-12-04
662.18,2024-12-04
582.68,2024-12-04
604.9,2024-12-04
530.67,2024-12-04
594.07,2024-12-04
572.89,2024-12-04
638.09,2024-12-04
523.92,2024-12-04
520.66,2024-12-04
555.45,2024-12-04
625.6,2024-12-04
661.77,2024-12-04
611.31,2024-12-04
639.2,2024-12-04
588.03,2024-12-04
542.91,2024-12-04
606.66,2024-12-04
625.59,2024-12-04
633.43,2024-12-04
587.78,2024-12-04
599.73,2024-12-04
560.54,2024-12-04
648.95,2024-12-04
-,2024-12-04
510.12,2024-12-04
515.41,2024-12-04
542.81,2024-12-04
608.28,2024-12-04
519.41,2024-12-04
650.13,2024-12-04
576.06,2024-12-04
554.38,2024-12-04
549.61,2024-12-04
657.7,2024-12-04
645.06,2024-12-04
528.17,2024-12-04
557.8,2024-12-04
505.55,2024-12-04
630.06,2024-12-04
534.69,2024-12-04
505.59,2024-12-04
599.69,2024-12-04
594.28,2024-12-04
563.67,2024-12-04
648.4,2025-02-18
580.05,2025-02-18
661.2,2025-02-18
543.47,2025-02-18
568.91,2025-02-18
521.0,2025-02-18
628.9,2025-02-18
512.09,2025-02-18
553.71,2025-02-18
508.48,2025-02-18
523.55,2025-02-18
602.49,2025-02-18
560.81,2025-02-18
566.56,2025-02-18
624.94,2025-02-18
505.62,2025-02-18
646.67,2025-02-18
521.19,2025-02-18
556.06,2025-02-18
561.93,2025-02-18
537.07,2025-02-18
594.87,2025-02-18
586.24,2025-02-18
577.24,2025-02-18
-,2025-02-18
662.6,2025-02-18
539.01,2025-02-18
536.74,2025-02-18
536.51,2025-02-18
606.32,2025-02-18
654.64,2025-02-18
585.0,2025-02-18
537.07,2025-02-18
654.37,2025-02-18
591.13,2025-02-18
593.43,2025-02-18
657.44,2025-02-18
606.76,2025-02-18
568.0,2025-02-18
541.36,2025-02-18
578.76,2025-02-18
606.38,2025-02-18
600.13,2025-02-18
-,2025-02-18
530.37,2025-02-18
595.26,2025-02-18
533.14,2025-02-18
588.22,2025-02-18
627.37,2025-02-18
542.59,2025-02-18
642.42,2025-02-18
623.1,2025-02-18
577.09,2025-02-18
529.59,2025-02-18
528.86,2025-02-18
536.98,2025-02-18
658.14,2025-02-18
599.82,2025-02-18
566.98,2025-02-18
644.11,2025-07-03
502.49,2025-07-03
586.41,2025-07-03
523.24,2025-07-03
531.16,2025-07-03
657.7,2025-07-03
660.9,2025-07-03
526.71,2025-07-03
556.65,2025-07-03
-,2025-07-03
524.67,2025-07-03
534.29,2025-07-03
613.49,2025-07-03
629.83,2025-07-03
625.04,2025-07-03
552.04,2025-07-03
561.63,2025-07-03
584.75,2025-07-03
627.24,2025-07-03
641.18,2025-07-03
638.18,2025-07-03
658.35,2025-07-03
575.58,2025-07-03
571.27,2025-07-03
520.73,2025-07-03
566.27,2025-07-03
597.47,2025-07-03
617.4,2025-07-03
-,2025-07-03
557.09,2025-07-03
597.27,2025-07-03
502.54,2025-07-03
636.5,2025-07-03
579.77,2025-07-03
654.74,2025-07-03
594.42,2025-07-03
600.69,2025-07-03
588.51,2025-07-03
-,2025-07-03
588.29,2025-07-03
616.79,2025-07-03
609.39,2025-07-03
550.31,2025-07-03
602.07,2025-07-03
613.04,2025-07-03
642.59,2025-07-03
521.74,2025-07-03
505.28,2025-07-03
612.02,2025-07-03
627.9,2025-07-03
516.85,2025-07-03
617.97,2026-01-05
614.97,2026-01-05
517.45,2026-01-05
621.74,2026-01-05
654.31,2026-01-05
617.51,2026-01-05
564.81,2026-01-05
622.92,2026-01-05
643.18,2026-01-05
537.96,2026-01-05
590.87,2026-01-05
612.2,2026-01-05
540.67,2026-01-05
512.83,2026-01-05
654.18,2026-01-05
511.39,2026-01-05
564.59,2026-01-05
651.11,2026-01-05
658.8,2026-01-05
593.75,2026-01-05
556.46,2026-01-05
513.08,2026-01-05
622.32,2026-01-05
569.02,2026-01-05
623.35,2026-01-05
557.04,2026-01-05
510.0,2026-01-05
606.52,2026-01-05
587.15,2026-01-05
521.65,2026-01-05
662.11,2026-01-05
662.65,2026-08-10
559.56,2026-08-10
655.71,2026-08-10
513.09,2026-08-10
655.59,2026-08-10
549.7,2026-08-10
505.64,2026-08-10
613.43,2026-08-10
551.69,2026-08-10
595.73,2026-08-10
535.04,2026-08-10
647.24,2026-08-10
556.54,2026-08-10
664.78,2026-08-10
616.04,2026-08-10
603.22,2026-08-10
508.9,2026-08-10
501.48,2026-08-10
511.3,2026-08-10
544.94,2026-08-10
635.55,2026-08-10
641.28,2026-08-10
525.64,2026-08-10
546.2,2026-08-10
537.44,2026-08-10
555.45,2026-08-10
620.15,2026-08-10
618.44,2026-08-10
530.34,2026-08-10
660.48,2026-08-10
617.0,2026-08-10
511.71,2026-08-10
559.02,2026-08-10
623.22,2026-08-10
591.67,2026-08-10
542.99,2026-08-10
562.86,2026-08-10
620.95,2026-08-10
513.28,2026-08-10
537.93,2026-08-10
561.6,2026-08-10
569.34,2026-08-10
624.83,2026-08-10
623.59,2026-08-10
654.84,2026-08-10
589.83,2026-08-10
654.15,2026-08-10
514.87,2026-08-10
