Intake Pressure,Maintenance Date
600.51,2023-12-14
609.96,2023-12-14
576.49,2023-12-14
518.82,2023-12-14
562.1,2023-12-14
528.2,2023-12-14
604.44,2023-12-14
524.95,2023-12-14
537.84,2023-12-14
551.12,2023-12-14
569.08,2023-12-14
597.11,2023-12-14
530.02,2023-12-14
535.09,2023-12-14
606.63,2023-12-14
634.21,2023-12-14
536.7,2023-12-14
579.61,2023-12-14
643.35,2023-12-14
525.93,2023-12-14
572.88,2023-12-14
554.97,2023-12-14
521.81,2023-12-14
583.31,2023-12-14
513.27,2023-12-14
521.76,2023-12-14
653.61,2023-12-14
587.57,2023-12-14
650.57,2023-12-14
574.05,2023-12-14
547.27,2023-12-14
504.77,2023-12-14
571.07,2023-12-14
575.68,2023-12-14
551.49,2023-12-14
658.97,2023-12-14
531.95,2023-12-14
584.16,2023-12-14
588.91,2023-12-14
570.76,2023-12-14
656.42,2023-12-14
627.71,2023-12-14
520.47,2023-12-14
564.11,2023-12-14
574.63,2023-12-14
605.81,2023-12-14
638.23,2023-12-14
563.23,2023-12-14
528.37,2023-12-14
598.94,2023-12-14
554.26,2023-12-14
612.23,2023-12-14
661.33,2023-12-14
620.08,2023-12-14
593.5,2023-12-14
522.08,2023-12-14
648.06,2023-12-14
546.86,2023-12-14
587.99,2023-12-14
625.86,2023-12-14
647.59,2023-12-14
657.71,2023-12-14
619.65,2023-12-14
582.59,2023-12-14
605.45,2023-12-14
643.62,2024-02-17
500.72,2024-02-17
651.66,2024-02-17
632.92,2024-02-17
638.99,2024-02-17
634.71,2024-02-17
570.24,2024-02-17
532.45,2024-02-17
621.3,2024-02-17
564.21,2024-02-17
576.12,2024-02-17
603.68,2024-02-17
531.13,2024-02-17
589.63,2024-02-17
564.9,2024-02-17
560.02,2024-02-17
612.53,2024-02-17
624.52,2024-02-17
542.69,2024-02-17
541.24,2024-02-17
504.86,2024-02-17
520.61,2024-02-17
660.89,2024-02-17
535.11,2024-02-17
584.79,2024-02-17
610.55,2024-02-17
655.84,2024-02-17
627.41,2024-02-17
545.09,2024-02-17
511.66,2024-02-17
598.44,2024-02-17
598.73,2024-02-17
589.63,2024-02-17
597.16,2024-02-17
528.07,2024-02-17
638.46,2024-02-17
617.59,2024-02-17
563.84,2024-02-17
630.9,2024-02-17
595.15,2024-02-17
643.94,2024-02-17
535.27,2024-02-17
588.52,2024-02-17
587.6,2024-02-17
510.75,2024-02-17
589.8,2024-02-17
-,2024-02-17
595.08,2024-02-17
535.21,2024-02-17
557.16,2024-02-17
619.26,2024-02-17
600.6,2024-02-17
529.66,2024-02-17
611.56,2024-06-14
645.55,2024-06-14
514.67,2024-06-14
617.12,2024-06-14
644.44,2024-06-14
573.02,2024-06-14
582.0,2024-06-14
510.68,2024-06-14
609.83,2024-06-14
649.23,2024-06-14
573.28,2024-06-14
518.2,2024-06-14
633.21,2024-06-14
562.56,2024-06-14
609.92,2024-06-14
543.33,2024-06-14
655.41,2024-06-14
507.12,2024-06-14
613.72,2024-06-14
585.48,2024-06-14
658.65,2024-06-14
644.12,2024-06-14
661.67,2024-06-14
524.81,2024-06-14
564.45,2024-06-14
603.1,2024-06-14
584.83,2024-06-14
551.42,2024-06-14
660.97,2024-06-14
522.72,2024-06-14
658.36,2024-11-09
508.83,2024-11-09
651.05,2024-11-09
586.47,2024-11-09
510.86,2024-11-09
513.43,2024-11-09
503.24,2024-11-09
602.65,2024-11-09
516.2,2024-11-09
604.38,2024-11-09
514.26,2024-11-09
638.59,2024-11-09
595.89,2024-11-09
579.68,2024-11-09
650.69,2024-11-09
503.96,2024-11-09
589.9,2024-11-09
613.87,2024-11-09
648.27,2024-11-09
598.09,2024-11-09
625.96,2024-11-09
501.95,2024-11-09
566.94,2024-11-09
550.25,2024-11-09
652.11,2024-11-09
564.98,2024-11-09
536.89,2024-11-09
517.4,2024-11-09
584.43,2024-11-09
604.79,2024-11-09
587.73,2024-11-09
503.95,2024-11-09
636.94,2024-11-09
533.39,2024-11-09
573.04,2024-11-09
530.91,2024-11-09
648.38,2024-11-09
577.62,2024-11-09
637.97,2024-11-09
624.24,2024-11-09
643.26,2024-11-09
551.0,2024-11-09
656.35,2024-11-09
657.34,2024-11-09
587.45,2024-11-09
521.76,2024-11-09
566.86,2024-11-09
-,2024-11-09
625.94,2024-11-09
632.87,2024-11-09
639.34,2024-11-09
568.69,2024-11-09
561.4,2024-11-09
655.06,2024-11-09
546.09,2024-11-09
618.18,2024-11-09
535.5,2024-11-09
652.66,2025-06-02
536.05,2025-06-02
524.07,2025-06-02
633.06,2025-06-02
577.72,2025-06-02
521.93,2025-06-02
545.86,2025-06-02
-,2025-06-02
592.41,2025-06-02
623.87,2025-06-02
634.78,2025-06-02
522.07,2025-06-02
632.44,2025-06-02
619.6,2025-06-02
576.9,2025-06-02
506.98,2025-06-02
664.81,2025-06-02
634.9,2025-06-02
594.56,2025-06-02
510.89,2025-06-02
651.56,2025-06-02
558.64,2025-06-02
644.62,2025-06-02
504.62,2025-06-02
565.42,2025-06-02
620.6,2025-06-02
640.17,2025-06-02
560.69,2025-06-02
638.02,2025-06-02
508.99,2025-06-02
557.56,2025-06-02
558.33,2025-06-02
533.95,2025-06-02
511.58,2025-06-02
519.5,2025-06-02
564.34,2025-06-02
541.07,2025-06-02
649.39,2025-06-02
631.94,2025-06-02
526.01,2025-06-02
561.55,2025-06-02
649.75,2025-06-02
609.97,2025-06-02
519.34,2025-06-02
530.58,2025-06-02
587.02,2025-06-02
658.38,2026-02-08
532.46,2026-02-08
661.14,2026-02-08
635.58,2026-02-08
599.23,2026-02-08
595.2,2026-02-08
603.22,2026-02-08
550.96,2026-02-08
609.24,2026-02-08
642.75,2026-02-08
542.93,2026-02-08
616.94,2026-02-08
573.39,2026-02-08
552.81,2026-02-08
529.36,2026-02-08
590.37,2026-02-08
652.93,2026-02-08
544.05,2026-02-08
598.18,2026-02-08
560.79,2026-02-08
565.74,2026-02-08
651.09,2026-02-08
629.9,2026-02-08
556.26,2026-02-08
501.98,2026-02-08
570.86,2026-02-08
583.21,2026-02-08
569.36,2026-02-08
610.55,2026-02-08
645.02,2026-02-08
564.03,2026-02-08
514.6,2026-02-08
532.51,2026-02-08
533.58,2026-02-08
525.86,2026-02-08
544.91,2026-02-08
521.91,2026-02-08
551.34,2026-02-08
634.77,2026-02-08
526.92,2026-02-08
653.3,2026-02-08
534.84,2026-02-08
537.88,2026-02-08
654.39,2026-02-08
571.89,2026-02-08
589.31,2026-02-08
630.73,2026-02-08
517.49,2026-02-08
620.65,2026-02-08
