Intake Pressure,Maintenance Date
574.04,2023-02-03
606.46,2023-02-03
644.75,2023-02-03
556.85,2023-02-03
574.02,2023-02-03
613.94,2023-02-03
647.05,2023-02-03
547.38,2023-02-03
630.86,2023-02-03
548.43,2023-02-03
642.16,2023-02-03
660.35,2023-02-03
570.44,2023-02-03
591.13,2023-02-03
592.01,2023-02-03
573.21,2023-02-03
663.81,2023-02-03
569.13,2023-02-03
511.21,2023-02-03
651.89,2023-02-03
570.41,2023-02-03
597.29,2023-02-03
-,2023-02-03
539.01,2023-02-03
523.75,2023-02-03
533.17,2023-02-03
568.87,2023-02-03
510.96,2023-02-03
586.99,2023-02-03
583.87,2023-02-03
613.0,2023-02-03
608.5,2023-02-03
535.28,2023-02-03
643.66,2023-02-03
633.89,2023-02-03
606.24,2023-02-03
590.86,2023-02-03
527.0,2023-02-03
629.61,2023-02-03
531.71,2023-02-03
592.3,2023-02-03
617.72,2023-02-03
589.28,2023-02-03
501.38,2023-02-03
644.45,2023-02-03
642.03,2023-02-03
565.9,2023-02-03
506.17,2023-02-03
628.26,2023-02-03
597.95,2023-02-03
590.01,2023-02-03
579.32,2023-02-03
526.28,2023-02-03
513.99,2023-02-03
646.33,2023-03-29
578.44,2023-03-29
541.3,2023-03-29
651.46,2023-03-29
592.52,2023-03-29
524.07,2023-03-29
526.6,2023-03-29
632.01,2023-03-29
513.07,2023-03-29
548.62,2023-03-29
503.23,2023-03-29
646.64,2023-03-29
657.1,2023-03-29
561.85,2023-03-29
583.47,2023-03-29
542.01,2023-03-29
591.98,2023-03-29
555.05,2023-03-29
512.51,2023-03-29
533.77,2023-03-29
628.93,2023-03-29
663.94,2023-03-29
506.64,2023-03-29
546.72,2023-03-29
649.13,2023-03-29
556.27,2023-03-29
530.81,2023-03-29
661.62,2023-03-29
527.3,2023-03-29
538.95,2023-03-29
644.62,2023-03-29
519.72,2023-03-29
642.12,2023-03-29
532.37,2023-03-29
555.49,2023-03-29
664.32,2023-03-29
590.24,2023-03-29
546.61,2023-03-29
621.65,2023-03-29
583.2,2023-03-29
654.94,2023-03-29
541.73,2023-03-29
552.43,2023-03-29
606.7,2023-03-29
533.7,2023-03-29
608.32,2023-03-29
519.77,2023-03-29
532.48,2023-03-29
563.16,2023-03-29
565.37,2023-03-29
518.31,2023-03-29
617.26,2023-03-29
636.66,2023-03-29
531.63,2023-03-29
542.96,2023-03-29
629.24,2023-03-29
603.75,2023-03-29
603.56,2023-03-29
653.63,2023-03-29
553.79,2023-03-29
615.0,2023-03-29
566.41,2023-03-29
583.09,2023-03-29
558.89,2023-03-29
631.04,2023-03-29
560.55,2023-03-29
633.6,2023-03-29
520.11,2023-03-29
568.81,2023-03-29
582.8,2023-03-29
-,2023-03-29
518.9,2023-03-29
596.6,2023-03-29
570.82,2023-03-29
626.13,2023-03-29
631.37,2023-08-05
626.02,2023-08-05
534.44,2023-08-05
619.03,2023-08-05
638.71,2023-08-05
657.52,2023-08-05
541.91,2023-08-05
618.67,2023-08-05
631.33,2023-08-05
579.51,2023-08-05
634.8,2023-08-05
591.27,2023-08-05
624.67,2023-08-05
598.8,2023-08-05
-,2023-08-05
506.81,2023-08-05
523.69,2023-08-05
568.96,2023-08-05
560.4,2023-08-05
526.28,2023-08-05
526.54,2023-08-05
624.57,2023-08-05
611.22,2023-08-05
589.54,2023-08-05
604.45,2023-08-05
643.59,2023-08-05
612.09,2023-08-05
647.93,2023-08-05
638.82,2023-08-05
560.0,2023-08-05
585.71,2023-08-05
557.14,2023-08-05
511.28,2023-08-05
640.2,2023-08-05
503.93,2023-08-05
589.8,2023-08-05
543.68,2023-08-05
585.62,2023-08-05
610.59,2023-08-05
625.0,2023-08-05
583.79,2023-08-05
664.62,2023-08-05
532.89,2023-08-05
-,2023-08-05
548.28,2023-08-05
616.37,2023-08-05
641.71,2023-08-05
600.17,2023-08-05
535.54,2023-08-05
587.65,2023-08-05
548.44,2023-08-05
569.16,2023-08-05
588.9,2023-08-05
647.09,2023-08-05
598.93,2023-08-05
601.41,2023-08-05
603.45,2023-08-05
660.46,2024-02-07
535.93,2024-02-07
553.2,2024-02-07
631.26,2024-02-07
552.92,2024-02-07
581.76,2024-02-07
625.56,2024-02-07
577.0,2024-02-07
607.03,2024-02-07
597.4,2024-02-07
576.88,2024-02-07
638.42,2024-02-07
523.94,2024-02-07
546.76,2024-02-07
564.32,2024-02-07
557.93,2024-02-07
539.57,2024-02-07
627.12,2024-02-07
549.48,2024-02-07
552.65,2024-02-07
517.76,2024-02-07
522.37,2024-02-07
582.16,2024-02-07
657.94,2024-02-07
534.72,2024-02-07
550.48,2024-02-07
567.87,2024-02-07
623.3,2024-02-07
617.98,2024-02-07
644.66,2024-02-07
526.32,2024-02-07
560.93,2024-02-07
552.58,2024-02-07
581.82,2024-02-07
526.08,2024-02-07
603.8,2024-02-07
563.64,2024-02-07
505.19,2024-02-07
529.57,2024-02-07
649.53,2024-02-07
590.18,2024-02-07
546.04,2024-02-07
543.27,2024-02-07
619.27,2024-02-07
523.09,2024-02-07
624.45,2024-02-07
563.94,2024-02-07
569.85,2024-02-07
559.99,2024-02-07
-,2024-02-07
631.76,2024-02-07
584.96,2024-02-07
546.48,2024-02-07
601.58,2024-02-07
631.61,2024-02-07
560.98,2024-02-07
603.73,2024-02-07
636.37,2024-02-07
595.47,2024-02-07
595.66,2024-02-07
566.88,2024-02-07
514.54,2024-02-07
634.53,2024-02-07
595.74,2024-02-07
569.64,2024-02-07
535.99,2024-02-07
557.56,2024-02-07
507.4,2024-02-07
637.9,2024-02-07
523.45,2024-02-07
505.72,2024-02-07
647.83,2024-02-07
-,2024-02-07
608.77,2024-02-07
548.65,2024-02-07
570.49,2024-02-07
632.29,2024-02-07
577.69,2024-02-07
647.31,2024-02-07
600.05,2024-02-07
524.94,2024-02-07
645.9,2024-02-07
663.29,2024-02-07
629.36,2024-02-07
607.29,2024-02-07
556.67,2024-02-07
552.62,2024-02-07
618.44,2024-02-07
660.33,2024-11-07
664.6,2024-11-07
586.94,2024-11-07
574.34,2024-11-07
621.45,2024-11-07
595.74,2024-11-07
504.12,2024-11-07
594.18,2024-11-07
601.98,2024-11-07
521.01,2024-11-07
570.0,2024-11-07
529.17,2024-11-07
541.35,2024-11-07
646.25,2024-11-07
638.02,2024-11-07
645.61,2024-11-07
504.75,2024-11-07
600.61,2024-11-07
506.11,2024-11-07
508.55,2024-11-07
502.51,2024-11-07
618.84,2024-11-07
591.36,2024-11-07
640.44,2024-11-07
609.75,2024-11-07
562.36,2024-11-07
