Intake Pressure,Maintenance Date
576.36,2023-11-09
499.13,2023-11-09
528.42,2023-11-09
533.04,2023-11-09
542.39,2023-11-09
589.46,2023-11-09
574.91,2023-11-09
632.62,2023-11-09
622.6,2023-11-09
603.27,2023-11-09
541.0,2023-11-09
500.0,2023-11-09
611.14,2023-11-09
611.73,2023-11-09
560.21,2023-11-09
606.71,2023-11-09
603.3,2023-11-09
617.77,2023-11-09
516.01,2023-11-09
536.45,2023-11-09
605.54,2023-11-09
629.57,2023-11-09
532.27,2023-11-09
564.3,2023-11-09
529.58,2023-11-09
536.54,2023-11-09
483.04,2023-11-09
541.67,2023-11-09
566.84,2023-11-09
624.03,2023-11-09
552.56,2023-11-09
565.14,2023-11-09
562.86,2023-11-09
631.37,2023-11-09
546.96,2023-11-09
491.97,2023-11-09
573.13,2023-11-09
481.38,2023-11-09
536.38,2023-11-09
507.73,2023-11-09
568.75,2023-11-09
497.77,2023-11-09
583.65,2023-11-09
620.19,2023-11-09
532.05,2023-11-09
494.04,2023-11-09
582.18,2023-11-09
608.47,2023-11-09
522.7,2023-11-09
495.25,2023-11-09
524.52,2023-11-09
604.6,2023-11-09
483.9,2023-11-09
623.83,2023-11-09
617.06,2023-11-09
483.52,2023-11-09
504.81,2023-11-09
616.84,2023-11-09
579.96,2023-11-09
589.79,2023-11-09
634.28,2023-11-09
624.93,2023-11-09
491.34,2023-11-09
493.92,2023-11-09
596.74,2023-11-09
475.1,2023-11-09
614.05,2023-11-09
534.4,2023-11-09
498.46,2023-11-09
507.01,2023-11-09
531.25,2023-11-09
529.45,2023-11-09
510.33,2023-11-09
636.1,2023-11-09
528.02,2023-11-09
578.08,2023-11-09
520.28,2023-11-09
498.69,2023-11-09
600.04,2023-11-09
615.65,2023-11-09
608.12,2023-11-09
517.27,2023-11-09
504.59,2023-11-09
558.79,2023-11-09
566.19,2023-11-09
517.72,2023-11-09
492.13,2023-11-09
556.36,2023-11-09
496.61,2023-11-09
619.61,2023-11-09
591.13,2023-11-09
599.08,2023-11-09
595.94,2023-11-09
598.99,2023-11-09
540.15,2023-11-09
592.16,2023-11-09
531.71,2023-11-09
582.03,2023-11-09
576.18,2023-11-09
477.07,2023-11-09
528.28,2023-11-09
584.21,2023-11-09
516.35,2023-11-09
617.04,2023-11-09
599.01,2023-11-09
-,2023-11-09
606.82,2023-11-09
545.92,2023-11-09
632.2,2023-11-09
540.89,2023-11-09
556.3,2023-11-09
634.33,2023-11-09
557.38,2023-11-09
599.86,2023-11-09
517.44,2023-11-09
545.5,2023-11-09
628.34,2023-11-09
483.53,2023-11-09
612.67,2023-11-09
523.37,2023-11-09
548.1,2023-11-09
510.25,2023-11-09
577.57,2023-11-09
516.41,2023-11-09
546.03,2023-11-09
598.27,2023-11-09
602.05,2023-11-09
492.91,2023-11-09
525.98,2023-11-09
485.24,2023-11-09
577.98,2023-11-09
539.52,2023-11-09
495.63,2023-11-09
487.57,2023-11-09
621.67,2023-11-09
565.49,2023-11-09
579.13,2023-11-09
535.92,2023-11-09
602.82,2023-11-09
578.86,2023-11-09
525.41,2023-11-09
495.33,2023-11-09
583.86,2023-11-09
587.18,2023-11-09
560.06,2023-11-09
491.32,2023-11-09
604.63,2023-11-09
634.07,2023-11-09
572.8,2023-11-09
608.8,2023-11-09
503.88,2023-11-09
578.71,2023-11-09
512.52,2023-11-09
545.09,2023-11-09
511.46,2023-11-09
501.25,2023-11-09
577.27,2023-11-09
572.9,2023-11-09
622.04,2023-11-09
567.53,2023-11-09
638.4,2023-11-09
557.17,2023-11-09
577.33,2023-11-09
537.01,2023-11-09
500.32,2023-11-09
527.87,2023-11-09
621.14,2023-11-09
524.35,2023-11-09
513.47,2023-11-09
584.05,2023-11-09
533.23,2023-11-09
616.16,2023-11-09
519.25,2023-11-09
530.37,2023-11-09
511.29,2023-11-09
501.85,2023-11-09
600.67,2023-11-09
624.72,2023-11-09
573.87,2023-11-09
493.03,2023-11-09
615.43,2024-05-07
580.65,2024-05-07
623.67,2024-05-07
569.59,2024-05-07
543.87,2024-05-07
479.63,2024-05-07
520.37,2024-05-07
521.59,2024-05-07
515.98,2024-05-07
588.82,2024-05-07
505.25,2024-05-07
475.11,2024-05-07
528.93,2024-05-07
497.02,2024-05-07
626.55,2024-05-07
542.94,2024-05-07
624.81,2024-05-07
529.77,2024-05-07
516.16,2024-05-07
533.11,2024-05-07
552.64,2024-05-07
544.81,2024-05-07
625.94,2024-05-07
539.97,2024-05-07
637.74,2024-05-07
587.48,2024-05-07
557.57,2024-05-07
609.42,2024-05-07
487.06,2024-05-07
534.33,2024-05-07
494.09,2024-05-07
501.55,2024-05-07
630.14,2024-05-07
571.52,2024-05-07
