Intake Pressure,Maintenance Date
512.29,2024-02-23
475.58,2024-02-23
482.81,2024-02-23
554.64,2024-02-23
599.39,2024-02-23
551.12,2024-02-23
574.65,2024-02-23
476.94,2024-02-23
624.22,2024-02-23
552.76,2024-02-23
557.48,2024-02-23
479.91,2024-02-23
561.68,2024-02-23
602.64,2024-02-23
621.85,2024-02-23
619.61,2024-02-23
607.96,2024-02-23
492.57,2024-02-23
623.03,2024-02-23
635.08,2024-02-23
567.68,2024-02-23
583.99,2024-02-23
589.28,2024-02-23
560.22,2024-02-23
535.57,2024-02-23
533.73,2024-02-23
600.29,2024-02-23
515.66,2024-02-23
522.68,2024-02-23
607.02,2024-02-23
483.7,2024-02-23
591.65,2024-02-23
513.06,2024-02-23
579.38,2024-02-23
518.9,2024-02-23
539.76,2024-02-23
616.82,2024-02-23
573.47,2024-02-23
509.29,2024-02-23
568.53,2024-02-23
571.83,2024-02-23
591.02,2024-02-23
495.55,2024-02-23
630.65,2024-02-23
598.97,2024-02-23
584.73,2024-02-23
561.64,2024-02-23
518.59,2024-02-23
521.11,2024-02-23
523.95,2024-02-23
496.1,2024-02-23
564.18,2024-02-23
511.02,2024-02-23
559.06,2024-02-23
499.08,2024-02-23
623.04,2024-02-23
520.33,2024-02-23
594.15,2024-02-23
527.02,2024-02-23
629.5,2024-02-23
627.22,2024-02-23
539.33,2024-02-23
635.9,2024-02-23
605.38,2024-02-23
563.67,2024-02-23
518.12,2024-02-23
599.28,2024-02-23
522.52,2024-02-23
523.97,2024-02-23
593.4,2024-02-23
495.41,2024-02-23
613.29,2024-02-23
519.29,2024-02-23
544.48,2024-02-23
523.21,2024-02-23
527.25,2024-02-23
566.47,2024-02-23
483.11,2024-02-23
565.58,2024-02-23
487.14,2024-02-23
616.5,2024-02-23
600.6,2024-02-23
599.38,2024-02-23
558.72,2024-02-23
619.49,2024-02-23
501.3,2024-02-23
571.5,2024-02-23
602.65,2024-02-23
585.92,2024-02-23
515.63,2024-02-23
544.38,2024-02-23
522.89,2024-02-23
475.62,2024-02-23
578.84,2024-02-23
560.95,2024-02-23
549.6,2024-02-23
496.7,2024-02-23
575.79,2024-02-23
501.99,2024-02-23
525.68,2024-02-23
537.38,2024-02-23
562.8,2024-02-23
567.06,2024-02-23
552.34,2024-02-23
497.44,2024-02-23
531.48,2024-02-23
582.56,2024-02-23
500.3,2024-02-23
490.77,2024-02-23
482.53,2024-02-23
572.15,2024-02-23
495.93,2024-02-23
481.42,2024-02-23
524.67,2024-02-23
512.68,2024-02-23
544.87,2024-02-23
579.44,2024-02-23
627.87,2024-02-23
598.57,2024-02-23
577.4,2024-02-23
561.85,2024-02-23
612.35,2024-02-23
581.37,2024-02-23
591.65,2024-02-23
615.78,2024-02-23
550.36,2024-02-23
628.15,2024-02-23
-,2024-02-23
550.69,2024-02-23
506.1,2024-02-23
498.66,2024-02-23
522.61,2024-02-23
566.53,2024-02-23
571.07,2024-02-23
545.23,2024-02-23
583.79,2024-02-23
512.1,2024-02-23
619.96,2024-02-23
534.15,2024-02-23
513.12,2024-02-23
561.26,2024-02-23
506.83,2024-02-23
552.32,2024-02-23
493.27,2024-02-23
541.48,2024-02-23
512.8,2024-02-23
552.73,2024-02-23
553.28,2024-02-23
565.48,2024-02-23
557.37,2024-02-23
514.94,2024-02-23
484.22,2024-02-23
558.97,2024-02-23
619.71,2024-02-23
486.89,2024-02-23
559.22,2024-02-23
548.55,2024-02-23
622.27,2024-02-23
550.17,2024-02-23
610.05,2024-02-23
570.58,2024-02-23
532.31,2024-02-23
542.74,2024-02-23
556.86,2024-02-23
574.26,2024-02-23
621.75,2024-02-23
481.13,2024-02-23
557.91,2024-02-23
519.17,2024-02-23
577.43,2024-02-23
562.29,2024-02-23
567.9,2024-02-23
574.93,2024-02-23
617.34,2024-02-23
516.86,2024-02-23
616.92,2024-02-23
553.35,2024-02-23
578.48,2024-02-23
543.87,2024-02-23
538.23,2024-02-23
587.18,2024-02-23
564.68,2024-02-23
479.78,2024-02-23
540.28,2024-02-23
477.73,2024-02-23
540.02,2024-02-23
615.63,2024-02-23
511.88,2024-02-23
579.8,2024-02-23
555.65,2024-02-23
511.48,2024-02-23
563.27,2024-02-23
623.52,2024-02-23
551.32,2024-02-23
522.51,2024-02-23
627.36,2024-02-23
560.3,2024-02-23
552.58,2024-02-23
601.77,2024-02-23
611.86,2024-02-23
597.78,2024-02-23
576.89,2024-02-23
523.11,2024-02-23
500.78,2024-02-23
606.02,2024-02-23
605.1,2024-02-23
623.12,2024-02-23
541.27,2024-02-23
588.32,2024-02-23
581.87,2024-02-23
591.51,2024-02-23
584.62,2024-02-23
542.65,2024-02-23
598.62,2024-02-23
481.75,2024-02-23
587.78,2024-02-23
585.74,2024-02-23
498.38,2024-02-23
501.57,2024-02-23
620.87,2024-02-23
526.71,2024-02-23
517.99,2024-02-23
475.96,2024-02-23
580.19,2024-02-23
557.41,2024-02-23
612.5,2024-02-23
475.78,2024-02-23
619.76,2024-02-23
616.63,2024-10-08
592.89,2024-10-08
637.65,2024-10-08
