Intake Pressure,Maintenance Date
484.45,2023-08-14
536.53,2023-08-14
502.23,2023-08-14
513.84,2023-08-14
563.97,2023-08-14
613.41,2023-08-14
592.02,2023-08-14
547.29,2023-08-14
566.74,2023-08-14
520.07,2023-08-14
609.23,2023-08-14
633.7,2023-08-14
633.6,2023-08-14
482.69,2023-08-14
581.64,2023-08-14
539.43,2023-08-14
502.39,2023-08-14
497.38,2023-08-14
498.36,2023-08-14
514.89,2023-08-14
629.41,2023-08-14
588.8,2023-08-14
520.3,2023-08-14
498.0,2023-08-14
587.83,2023-08-14
496.08,2023-08-14
542.76,2023-08-14
530.37,2023-08-14
563.39,2023-08-14
546.95,2023-08-14
544.83,2023-08-14
576.98,2023-08-14
518.64,2023-08-14
519.74,2023-08-14
-,2023-08-14
614.26,2023-08-14
480.59,2023-08-14
638.02,2023-08-14
614.48,2023-08-14
586.45,2023-08-14
566.92,2023-08-14
634.3,2023-08-14
478.51,2023-08-14
575.92,2023-08-14
593.9,2023-08-14
506.65,2023-08-14
486.3,2023-08-14
525.64,2023-08-14
483.99,2023-08-14
587.85,2023-08-14
632.28,2023-08-14
626.35,2023-08-14
514.62,2023-08-14
604.67,2023-08-14
542.85,2023-08-14
494.72,2023-08-14
520.75,2023-08-14
520.93,2023-08-14
500.12,2023-08-14
494.96,2023-08-14
610.08,2023-08-14
534.83,2023-08-14
496.35,2023-08-14
617.23,2023-08-14
548.42,2023-08-14
505.95,2023-08-14
501.02,2023-08-14
514.65,2023-08-14
623.01,2023-08-14
492.83,2023-08-14
482.22,2023-08-14
509.64,2023-08-14
478.28,2023-08-14
562.42,2023-08-14
562.58,2023-08-14
593.01,2023-08-14
568.96,2023-08-14
634.88,2023-08-14
475.11,2023-08-14
491.74,2023-08-14
492.28,2023-08-14
535.82,2023-08-14
615.55,2023-08-14
491.62,2023-08-14
546.69,2023-08-14
519.34,2023-08-14
553.75,2023-08-14
600.2,2023-08-14
589.82,2023-08-14
507.45,2023-08-14
553.77,2023-08-14
568.92,2023-08-14
533.58,2023-08-14
484.13,2023-08-14
573.93,2023-08-14
554.32,2023-08-14
568.27,2023-08-14
-,2023-08-14
567.43,2023-08-14
597.7,2023-08-14
581.42,2023-08-14
637.83,2023-08-14
521.67,2023-08-14
498.95,2023-08-14
496.07,2023-08-14
608.89,2023-08-14
489.96,2023-08-14
496.9,2023-08-14
557.77,2023-08-14
496.08,2023-08-14
616.19,2023-08-14
555.74,2023-08-14
516.71,2023-08-14
570.41,2023-08-14
528.75,2023-08-14
500.24,2023-08-14
631.87,2023-08-14
548.13,2023-08-14
565.35,2023-08-14
622.55,2023-08-14
521.87,2023-08-14
612.56,2023-08-14
585.58,2023-08-14
-,2023-08-14
515.87,2023-08-14
521.2,2023-08-14
589.34,2023-08-14
538.18,2023-08-14
524.02,2023-08-14
572.1,2023-08-14
626.69,2023-08-14
528.85,2023-08-14
534.12,2023-08-14
604.57,2023-08-14
596.83,2023-08-14
595.3,2023-08-14
495.38,2023-08-14
506.25,2023-08-14
492.51,2023-08-14
537.74,2023-08-14
590.74,2023-08-14
537.07,2023-08-14
507.23,2023-08-14
627.66,2023-08-14
564.07,2023-08-14
519.65,2023-08-14
568.08,2023-08-14
525.31,2023-08-14
495.55,2023-08-14
