Intake Pressure,Maintenance Date
534.12,2023-11-14
545.07,2023-11-14
568.81,2023-11-14
621.46,2023-11-14
488.74,2023-11-14
572.11,2023-11-14
626.59,2023-11-14
588.61,2023-11-14
597.14,2023-11-14
502.61,2023-11-14
570.89,2023-11-14
567.48,2023-11-14
620.23,2023-11-14
486.06,2023-11-14
478.47,2023-11-14
540.75,2023-11-14
542.84,2023-11-14
586.54,2023-11-14
586.55,2023-11-14
628.44,2023-11-14
514.68,2023-11-14
504.74,2023-11-14
509.56,2023-11-14
510.42,2023-11-14
631.57,2023-11-14
593.18,2023-11-14
-,2023-11-14
577.21,2023-11-14
503.19,2023-11-14
483.76,2023-11-14
497.01,2023-11-14
486.12,2023-11-14
554.14,2023-11-14
563.81,2023-11-14
628.99,2023-11-14
639.78,2023-11-14
511.26,2023-11-14
608.82,2023-11-14
633.75,2023-11-14
599.97,2023-11-14
507.32,2023-11-14
552.0,2023-11-14
550.75,2023-11-14
544.61,2023-11-14
633.5,2023-11-14
476.45,2023-11-14
587.78,2023-11-14
578.27,2023-11-14
515.6,2023-11-14
580.83,2023-11-14
490.36,2023-11-14
639.19,2023-11-14
615.25,2023-11-14
584.23,2023-11-14
619.9,2023-11-14
579.26,2023-11-14
506.24,2023-11-14
542.46,2023-11-14
478.75,2023-11-14
573.61,2023-11-14
583.34,2023-11-14
485.3,2023-11-14
541.36,2023-11-14
575.43,2023-11-14
516.58,2023-11-14
510.37,2023-11-14
537.26,2023-11-14
476.05,2023-11-14
484.02,2023-11-14
614.17,2023-11-14
530.75,2023-11-14
579.73,2023-11-14
599.3,2023-11-14
591.56,2023-11-14
515.15,2023-11-14
564.0,2023-11-14
483.05,2023-11-14
591.26,2023-11-14
629.34,2023-11-14
547.23,2023-11-14
568.57,2023-11-14
630.85,2023-11-14
502.44,2023-11-14
626.66,2023-11-14
496.73,2023-11-14
504.93,2023-11-14
488.94,2023-11-14
539.04,2023-11-14
491.47,2023-11-14
509.02,2023-11-14
585.62,2023-11-14
566.02,2023-11-14
626.55,2023-11-14
620.41,2023-11-14
552.18,2023-11-14
508.68,2023-11-14
508.87,2023-11-14
533.56,2023-11-14
609.45,2023-11-14
574.62,2023-11-14
554.26,2023-11-14
539.34,2023-11-14
636.01,2023-11-14
529.92,2023-11-14
537.79,2023-11-14
564.7,2023-11-14
512.79,2023-11-14
522.7,2023-11-14
478.19,2023-11-14
-,2023-11-14
621.95,2023-11-14
555.61,2023-11-14
521.18,2023-11-14
503.08,2023-11-14
541.32,2023-11-14
483.79,2023-11-14
556.22,2023-11-14
609.42,2023-11-14
495.13,2023-11-14
559.27,2023-11-14
512.81,2023-11-14
516.41,2023-11-14
616.05,2023-11-14
582.5,2023-11-14
