Intake Pressure,Maintenance Date
678.75,2023-11-20
681.75,2023-11-20
649.08,2023-11-20
686.21,2023-11-20
647.25,2023-11-20
597.73,2023-11-20
668.58,2023-11-20
546.36,2023-11-20
611.36,2023-11-20
595.52,2023-11-20
605.19,2023-11-20
607.96,2023-11-20
525.12,2023-11-20
620.97,2023-11-20
662.19,2023-11-20
662.42,2023-11-20
622.2,2023-11-20
538.75,2023-11-20
553.04,2023-11-20
674.37,2023-12-09
615.72,2023-12-09
548.74,2023-12-09
552.19,2023-12-09
673.75,2023-12-09
561.15,2023-12-09
600.62,2023-12-09
619.13,2023-12-09
676.41,2023-12-09
663.11,2023-12-09
531.0,2023-12-09
570.72,2023-12-09
622.23,2023-12-09
595.57,2023-12-09
-,2023-12-09
541.09,2023-12-09
603.58,2023-12-09
624.98,2023-12-09
670.31,2023-12-09
661.69,2023-12-09
686.22,2023-12-09
663.24,2023-12-09
647.02,2023-12-09
554.77,2023-12-09
651.92,2023-12-09
666.12,2023-12-09
545.3,2023-12-09
540.33,2023-12-09
527.83,2023-12-09
548.13,2023-12-09
527.09,2023-12-09
687.19,2023-12-09
572.78,2023-12-09
611.06,2024-01-30
569.55,2024-01-30
582.6,2024-01-30
530.07,2024-01-30
689.97,2024-01-30
651.26,2024-01-30
668.7,2024-01-30
544.5,2024-01-30
649.44,2024-01-30
578.43,2024-01-30
549.81,2024-01-30
601.04,2024-01-30
600.46,2024-01-30
662.17,2024-01-30
-,2024-01-30
558.99,2024-01-30
597.42,2024-01-30
663.5,2024-01-30
635.78,2024-01-30
577.95,2024-01-30
658.98,2024-01-30
649.95,2024-01-30
564.25,2024-01-30
649.59,2024-01-30
571.21,2024-01-30
528.63,2024-01-30
658.4,2024-04-17
636.65,2024-04-17
586.81,2024-04-17
584.26,2024-04-17
599.4,2024-04-17
633.82,2024-04-17
643.92,2024-04-17
659.12,2024-04-17
549.29,2024-04-17
572.29,2024-04-17
589.84,2024-04-17
578.3,2024-04-17
541.63,2024-04-17
597.53,2024-04-17
542.26,2024-04-17
631.29,2024-04-17
556.74,2024-04-17
643.97,2024-04-17
545.05,2024-04-17
650.31,2024-04-17
542.56,2024-04-17
635.34,2024-04-17
528.05,2024-04-17
611.49,2024-04-17
534.86,2024-04-17
596.31,2024-04-17
554.1,2024-04-17
594.31,2024-04-17
571.19,2024-04-17
580.81,2024-04-17
577.5,2024-04-17
558.73,2024-04-17
588.04,2024-04-17
565.62,2024-04-17
615.36,2024-04-17
555.59,2024-04-17
598.41,2024-04-17
646.4,2024-04-17
676.68,2024-04-17
579.69,2024-04-17
-,2024-04-17
614.58,2024-04-17
536.83,2024-04-17
633.53,2024-04-17
628.15,2024-04-17
554.82,2024-04-17
632.76,2024-04-17
686.25,2024-08-20
534.55,2024-08-20
579.2,2024-08-20
685.66,2024-08-20
559.79,2024-08-20
606.06,2024-08-20
533.11,2024-08-20
596.68,2024-08-20
536.35,2024-08-20
612.6,2024-08-20
627.26,2024-08-20
615.68,2024-08-20
544.75,2024-08-20
670.35,2024-08-20
584.28,2024-08-20
557.96,2024-08-20
652.2,2024-08-20
605.47,2024-08-20
632.29,2024-08-20
637.48,2024-08-20
527.31,2024-08-20
632.91,2024-08-20
615.23,2024-08-20
594.41,2024-08-20
621.05,2024-08-20
526.58,2024-08-20
529.24,2024-08-20
572.8,2024-08-20
634.48,2024-08-20
621.86,2024-08-20
636.71,2024-08-20
586.12,2024-08-20
578.41,2024-08-20
642.13,2024-08-20
531.82,2024-08-20
560.51,2024-08-20
585.49,2024-08-20
538.44,2024-08-20
601.59,2024-08-20
527.05,2024-08-20
562.63,2024-08-20
541.35,2024-08-20
620.04,2024-08-20
613.18,2024-08-20
607.68,2024-08-20
651.43,2024-08-20
675.47,2025-02-07
575.9,2025-02-07
622.13,2025-02-07
634.39,2025-02-07
603.26,2025-02-07
599.13,2025-02-07
661.57,2025-02-07
565.78,2025-02-07
539.92,2025-02-07
566.34,2025-02-07
546.76,2025-02-07
656.43,2025-02-07
665.57,2025-02-07
654.22,2025-02-07
567.76,2025-02-07
562.57,2025-02-07
543.13,2025-02-07
579.4,2025-02-07
682.83,2025-02-07
609.43,2025-02-07
576.43,2025-02-07
621.96,2025-02-07
621.4,2025-02-07
663.68,2025-02-07
650.66,2025-02-07
636.48,2025-02-07
687.48,2025-02-07
666.77,2025-02-07
610.0,2025-02-07
535.69,2025-02-07
574.1,2025-02-07
655.03,2025-02-07
530.02,2025-02-07
651.84,2025-08-30
689.87,2025-08-30
688.21,2025-08-30
561.1,2025-08-30
635.43,2025-08-30
559.1,2025-08-30
633.36,2025-08-30
586.4,2025-08-30
655.71,2025-08-30
546.04,2025-08-30
656.11,2025-08-30
590.73,2025-08-30
528.45,2025-08-30
529.08,2025-08-30
639.76,2025-08-30
659.89,2025-08-30
560.7,2025-08-30
633.26,2025-08-30
628.61,2025-08-30
570.42,2025-08-30
591.22,2025-08-30
610.26,2025-08-30
681.06,2025-08-30
603.86,2025-08-30
688.39,2026-04-15
646.38,2026-04-15
653.9,2026-04-15
568.39,2026-04-15
671.42,2026-04-15
646.4,2026-04-15
565.51,2026-04-15
626.27,2026-04-15
546.35,2026-04-15
612.95,2026-04-15
568.13,2026-04-15
568.58,2026-04-15
568.47,2026-04-15
636.37,2026-04-15
590.74,2026-04-15
629.9,2026-04-15
618.3,2026-04-15
657.31,2026-04-15
619.12,2026-04-15
573.6,2026-04-15
534.29,2026-04-15
594.19,2026-04-15
635.66,2026-04-15
560.46,2026-04-15
687.12,2026-04-15
640.75,2026-04-15
685.36,2026-04-15
582.68,2026-04-15
646.93,2026-04-15
561.24,2026-04-15
644.89,2026-04-15
636.64,2026-04-15
683.3,2026-12-31
566.87,2026-12-31
531.23,2026-12-31
646.9,2026-12-31
626.84,2026-12-31
656.31,2026-12-31
639.29,2026-12-31
572.38,2026-12-31
607.75,2026-12-31
566.59,2026-12-31
596.03,2026-12-31
597.15,2026-12-31
582.06,2026-12-31
534.27,2026-12-31
549.11,2026-12-31
585.13,2026-12-31
660.88,2026-12-31
627.56,2026-12-31
676.83,2026-12-31
607.34,2026-12-31
577.08,2026-12-31
609.22,2026-12-31
637.79,2026-12-31
624.73,2026-12-31
552.38,2026-12-31
675.82,2026-12-31
598.76,2026-12-31
543.22,2026-12-31
685.77,2026-12-31
686.62,2026-12-31
561.28,2026-12-31
636.49,2026-12-31
660.73,2027-10-19
561.94,2027-10-19
528.57,2027-10-19
666.65,2027-10-19
590.08,2027-10-19
576.33,2027-10-19
625.42,2027-10-19
569.12,2027-10-19
