Intake Pressure,Maintenance Date
556.79,2024-02-04
560.27,2024-02-04
610.33,2024-02-04
488.36,2024-02-04
627.76,2024-02-04
613.24,2024-02-04
519.89,2024-02-04
517.68,2024-02-04
505.2,2024-02-04
589.23,2024-02-04
573.73,2024-02-04
626.4,2024-02-04
610.26,2024-02-04
565.4,2024-02-04
523.46,2024-02-04
579.2,2024-02-04
624.75,2024-02-04
556.76,2024-02-04
571.22,2024-02-04
579.11,2024-02-04
528.92,2024-02-04
581.19,2024-02-04
519.15,2024-02-04
518.05,2024-02-04
539.67,2024-02-04
512.96,2024-02-04
576.55,2024-02-04
613.97,2024-02-04
497.73,2024-02-04
583.23,2024-02-04
629.62,2024-02-04
484.6,2024-02-04
507.47,2024-02-04
584.7,2024-02-04
623.83,2024-02-04
579.39,2024-02-04
580.56,2024-02-04
497.37,2024-02-04
635.78,2024-02-04
497.64,2024-02-04
601.72,2024-02-04
554.81,2024-02-04
622.1,2024-02-04
476.3,2024-02-04
482.2,2024-02-04
605.02,2024-02-04
486.21,2024-02-04
486.6,2024-02-04
526.63,2024-02-04
595.21,2024-02-04
483.51,2024-02-04
531.92,2024-02-04
556.71,2024-02-04
484.25,2024-02-04
541.91,2024-02-04
570.57,2024-02-04
545.51,2024-02-04
622.69,2024-02-04
519.19,2024-02-04
586.13,2024-02-04
600.42,2024-02-04
513.68,2024-02-04
592.76,2024-02-04
545.1,2024-02-04
497.91,2024-02-04
523.01,2024-02-04
537.86,2024-02-04
633.13,2024-02-04
491.31,2024-02-04
579.52,2024-02-04
567.93,2024-02-04
524.68,2024-02-04
631.19,2024-02-04
536.84,2024-02-04
562.51,2024-02-04
523.44,2024-02-04
537.31,2024-02-04
531.61,2024-02-04
517.38,2024-02-04
531.14,2024-02-04
607.24,2024-02-04
479.94,2024-02-04
625.64,2024-02-04
481.24,2024-02-04
538.14,2024-02-04
636.61,2024-02-04
552.02,2024-02-04
505.01,2024-02-04
637.75,2024-02-04
543.55,2024-02-04
624.33,2024-02-04
484.18,2024-02-04
584.26,2024-02-04
597.39,2024-02-04
536.86,2024-02-04
532.08,2024-02-04
544.88,2024-02-04
516.5,2024-02-04
608.09,2024-02-04
529.44,2024-02-04
635.28,2024-02-04
541.88,2024-02-04
563.57,2024-02-04
512.64,2024-02-04
506.12,2024-02-04
595.65,2024-02-04
-,2024-02-04
597.78,2024-02-04
552.24,2024-02-04
570.17,2024-02-04
496.79,2024-02-04
486.31,2024-02-04
606.07,2024-02-04
568.11,2024-02-04
498.49,2024-02-04
526.08,2024-02-04
561.33,2024-02-04
629.63,2024-02-04
587.62,2024-02-04
504.09,2024-02-04
478.02,2024-02-04
602.92,2024-02-04
589.96,2024-02-04
-,2024-02-04
475.07,2024-02-04
509.69,2024-02-04
615.21,2024-02-04
540.23,2024-02-04
617.98,2024-02-04
582.69,2024-02-04
598.84,2024-02-04
486.69,2024-02-04
579.52,2024-02-04
482.56,2024-02-04
575.66,2024-02-04
552.28,2024-02-04
639.03,2024-02-04
585.15,2024-02-04
511.31,2024-02-04
556.08,2024-02-04
538.55,2024-02-04
498.96,2024-02-04
612.62,2024-02-04
569.82,2024-02-04
557.35,2024-02-04
592.25,2024-02-04
612.26,2024-02-04
605.8,2024-02-04
515.51,2024-02-04
623.67,2024-07-02
497.84,2024-07-02
508.66,2024-07-02
537.18,2024-07-02
583.75,2024-07-02
610.92,2024-07-02
524.87,2024-07-02
529.98,2024-07-02
550.46,2024-07-02
595.25,2024-07-02
551.52,2024-07-02
524.74,2024-07-02
556.27,2024-07-02
510.77,2024-07-02
476.52,2024-07-02
571.28,2024-07-02
628.23,2024-07-02
492.2,2024-07-02
502.15,2024-07-02
565.35,2024-07-02
481.53,2024-07-02
629.86,2024-07-02
563.01,2024-07-02
483.16,2024-07-02
504.97,2024-07-02
572.21,2024-07-02
569.29,2024-07-02
537.7,2024-07-02
571.51,2024-07-02
637.64,2024-07-02
561.5,2024-07-02
627.96,2024-07-02
630.61,2024-07-02
521.16,2024-07-02
551.59,2024-07-02
600.95,2024-07-02
546.22,2024-07-02
564.25,2024-07-02
599.2,2024-07-02
593.66,2024-07-02
616.43,2024-07-02
611.56,2024-07-02
498.21,2024-07-02
593.2,2024-07-02
600.26,2024-07-02
517.39,2024-07-02
520.43,2024-07-02
565.9,2024-07-02
495.9,2024-07-02
526.46,2024-07-02
635.38,2024-07-02
577.81,2024-07-02
537.34,2024-07-02
554.9,2024-07-02
498.82,2024-07-02
546.98,2024-07-02
551.97,2024-07-02
629.44,2024-07-02
553.35,2024-07-02
520.37,2024-07-02
482.48,2024-07-02
497.47,2024-07-02
586.87,2024-07-02
528.57,2024-07-02
591.9,2024-07-02
588.16,2024-07-02
593.13,2024-07-02
511.06,2024-07-02
481.53,2024-07-02
614.31,2024-07-02
628.5,2024-07-02
589.95,2024-07-02
489.65,2024-07-02
564.72,2024-07-02
476.5,2024-07-02
605.38,2024-07-02
515.41,2024-07-02
624.96,2024-07-02
626.62,2024-07-02
563.98,2024-07-02
590.8,2024-07-02
561.67,2024-07-02
523.26,2024-07-02
601.53,2024-07-02
590.8,2024-07-02
549.08,2024-07-02
480.08,2024-07-02
585.66,2024-07-02
573.61,2024-07-02
592.07,2024-07-02
601.84,2024-07-02
493.13,2024-07-02
599.05,2024-07-02
562.62,2024-07-02
513.0,2024-07-02
517.33,2024-07-02
610.51,2024-07-02
627.01,2024-07-02
505.33,2024-07-02
476.63,2024-07-02
491.86,2024-07-02
593.08,2024-07-02
558.84,2024-07-02
503.95,2024-07-02
615.85,2024-07-02
592.91,2024-07-02
487.23,2024-07-02
549.76,2024-07-02
523.15,2024-07-02
556.56,2024-07-02
495.6,2024-07-02
574.71,2024-07-02
551.36,2024-07-02
590.94,2024-07-02
533.05,2024-07-02
569.55,2024-07-02
568.99,2024-07-02
599.12,2024-07-02
603.79,2024-07-02
577.01,2024-07-02
592.88,2024-07-02
610.38,2024-07-02
485.27,2024-07-02
587.64,2024-07-02
499.58,2024-07-02
566.57,2024-07-02
548.78,2024-07-02
574.66,2024-07-02
520.82,2024-07-02
543.38,2024-07-02
565.41,2024-07-02
587.47,2024-07-02
613.28,2024-07-02
591.41,2024-07-02
485.15,2024-07-02
