Intake Pressure,Maintenance Date
478.6,2024-02-19
584.99,2024-02-19
595.01,2024-02-19
633.68,2024-02-19
604.97,2024-02-19
563.16,2024-02-19
619.26,2024-02-19
630.75,2024-02-19
586.33,2024-02-19
495.51,2024-02-19
515.34,2024-02-19
484.92,2024-02-19
512.46,2024-02-19
529.04,2024-02-19
571.13,2024-02-19
602.04,2024-02-19
522.97,2024-02-19
632.98,2024-02-19
555.45,2024-02-19
619.5,2024-02-19
494.53,2024-02-19
630.68,2024-02-19
514.82,2024-02-19
541.22,2024-02-19
544.99,2024-02-19
571.75,2024-02-19
533.61,2024-02-19
591.7,2024-02-19
615.92,2024-02-19
615.16,2024-02-19
579.54,2024-02-19
603.26,2024-02-19
532.87,2024-02-19
494.01,2024-02-19
520.92,2024-02-19
615.08,2024-02-19
583.35,2024-02-19
535.54,2024-02-19
544.16,2024-02-19
636.36,2024-02-19
633.02,2024-02-19
526.57,2024-02-19
530.68,2024-02-19
482.0,2024-02-19
544.67,2024-02-19
562.21,2024-02-19
539.2,2024-02-19
530.9,2024-02-19
524.81,2024-02-19
625.5,2024-02-19
638.92,2024-02-19
571.71,2024-02-19
521.57,2024-02-19
565.11,2024-02-19
517.74,2024-02-19
627.95,2024-02-19
562.11,2024-02-19
567.26,2024-02-19
617.04,2024-02-19
514.43,2024-02-19
545.32,2024-02-19
604.26,2024-02-19
638.29,2024-02-19
548.36,2024-02-19
548.94,2024-02-19
633.62,2024-02-19
581.72,2024-02-19
510.23,2024-02-19
551.96,2024-02-19
521.45,2024-02-19
558.55,2024-02-19
623.47,2024-02-19
494.27,2024-02-19
512.84,2024-02-19
608.9,2024-02-19
591.76,2024-02-19
622.64,2024-02-19
535.16,2024-02-19
592.9,2024-02-19
495.6,2024-02-19
574.61,2024-02-19
527.72,2024-02-19
629.52,2024-02-19
523.98,2024-02-19
579.69,2024-02-19
557.91,2024-02-19
475.36,2024-02-19
490.26,2024-02-19
592.1,2024-02-19
634.55,2024-02-19
580.06,2024-02-19
558.34,2024-02-19
636.07,2024-02-19
595.9,2024-02-19
531.42,2024-02-19
610.14,2024-02-19
498.15,2024-02-19
502.26,2024-02-19
499.5,2024-02-19
570.75,2024-02-19
634.61,2024-05-29
492.94,2024-05-29
518.58,2024-05-29
638.8,2024-05-29
602.51,2024-05-29
492.25,2024-05-29
530.75,2024-05-29
558.65,2024-05-29
635.82,2024-05-29
580.43,2024-05-29
615.96,2024-05-29
553.65,2024-05-29
615.75,2024-05-29
636.76,2024-05-29
489.36,2024-05-29
531.98,2024-05-29
480.75,2024-05-29
489.76,2024-05-29
532.38,2024-05-29
520.14,2024-05-29
530.1,2024-05-29
602.55,2024-05-29
491.28,2024-05-29
596.82,2024-05-29
564.9,2024-05-29
505.73,2024-05-29
569.57,2024-05-29
610.47,2024-05-29
596.44,2024-05-29
585.98,2024-05-29
622.94,2024-05-29
525.25,2024-05-29
612.35,2024-05-29
600.22,2024-05-29
500.83,2024-05-29
595.19,2024-05-29
542.09,2024-05-29
506.42,2024-05-29
557.94,2024-05-29
597.14,2024-05-29
554.86,2024-05-29
630.29,2024-05-29
522.5,2024-05-29
621.58,2024-05-29
604.95,2024-05-29
517.84,2024-05-29
573.88,2024-05-29
534.4,2024-05-29
622.08,2024-05-29
522.05,2024-05-29
550.52,2024-05-29
-,2024-05-29
541.01,2024-05-29
503.91,2024-05-29
574.63,2024-05-29
634.51,2024-05-29
595.81,2024-05-29
621.33,2024-05-29
636.72,2024-05-29
532.25,2024-05-29
524.68,2024-05-29
546.76,2024-05-29
609.07,2024-05-29
620.61,2024-05-29
571.71,2024-05-29
599.22,2024-05-29
526.03,2024-05-29
507.39,2024-05-29
524.76,2024-05-29
