Intake Pressure,Maintenance Date
597.52,2024-08-23
564.18,2024-08-23
546.74,2024-08-23
575.15,2024-08-23
546.98,2024-08-23
664.4,2024-08-23
585.79,2024-08-23
566.75,2024-08-23
644.54,2024-08-23
655.6,2024-08-23
515.47,2024-08-23
537.24,2024-08-23
629.0,2024-08-23
523.56,2024-08-23
564.68,2024-08-23
579.34,2024-08-23
535.45,2024-08-23
509.53,2024-08-23
560.29,2024-08-23
588.92,2024-08-23
545.93,2024-08-23
642.94,2024-08-23
548.28,2024-08-23
530.47,2024-08-23
664.83,2024-08-23
584.72,2024-08-23
506.8,2024-08-23
527.38,2024-08-23
585.6,2024-08-23
653.44,2024-08-23
505.42,2024-08-23
549.14,2024-08-23
565.31,2024-08-23
512.61,2024-08-23
548.62,2024-08-23
642.79,2024-08-23
631.44,2024-08-23
-,2024-08-23
647.49,2024-08-23
592.08,2024-08-23
614.75,2024-08-23
625.06,2024-08-23
556.13,2024-08-23
597.99,2024-08-23
623.97,2024-08-23
630.29,2024-08-23
624.12,2024-08-23
621.67,2024-08-23
-,2024-08-23
566.62,2024-08-23
638.11,2024-08-23
563.18,2024-08-23
552.64,2024-08-23
534.06,2024-08-23
551.08,2024-08-23
589.27,2024-08-23
574.32,2024-08-23
525.21,2024-08-23
564.02,2024-08-23
545.28,2024-08-23
528.53,2024-08-23
531.32,2024-08-23
542.65,2024-08-23
535.16,2024-08-23
562.14,2024-08-23
506.5,2024-08-23
594.7,2024-08-23
644.45,2024-08-23
600.13,2024-08-23
651.33,2024-08-23
548.51,2024-08-23
605.39,2024-08-23
531.41,2024-08-23
592.28,2024-08-23
626.42,2024-08-23
642.62,2024-08-23
642.35,2024-11-07
520.46,2024-11-07
580.91,2024-11-07
595.17,2024-11-07
525.2,2024-11-07
610.91,2024-11-07
526.24,2024-11-07
607.71,2024-11-07
515.71,2024-11-07
581.79,2024-11-07
648.82,2024-11-07
574.78,2024-11-07
552.49,2024-11-07
501.26,2024-11-07
631.14,2024-11-07
648.76,2024-11-07
645.68,2024-11-07
630.74,2024-11-07
537.69,2024-11-07
577.46,2024-11-07
620.03,2024-11-07
563.92,2024-11-07
582.23,2024-11-07
586.11,2024-11-07
643.78,2024-11-07
583.12,2024-11-07
656.77,2024-11-07
583.33,2024-11-07
600.12,2024-11-07
564.84,2024-11-07
593.9,2024-11-07
607.29,2024-11-07
594.0,2024-11-07
514.89,2024-11-07
633.54,2024-11-07
658.41,2024-11-07
523.79,2024-11-07
661.69,2024-11-07
561.91,2024-11-07
507.13,2024-11-07
601.17,2024-11-07
526.43,2024-11-07
635.88,2024-11-07
625.01,2024-11-07
579.72,2024-11-07
618.67,2024-11-07
500.09,2024-11-07
617.85,2024-11-07
593.56,2024-11-07
624.53,2024-11-07
597.11,2024-11-07
561.36,2024-11-07
649.53,2025-03-15
643.27,2025-03-15
664.27,2025-03-15
530.3,2025-03-15
630.16,2025-03-15
631.98,2025-03-15
575.57,2025-03-15
545.91,2025-03-15
560.0,2025-03-15
597.65,2025-03-15
611.78,2025-03-15
524.38,2025-03-15
589.86,2025-03-15
516.31,2025-03-15
632.42,2025-03-15
572.52,2025-03-15
560.46,2025-03-15
599.06,2025-03-15
527.36,2025-03-15
642.18,2025-03-15
651.53,2025-03-15
581.93,2025-03-15
594.89,2025-03-15
530.9,2025-03-15
606.39,2025-03-15
620.3,2025-03-15
529.08,2025-03-15
509.31,2025-03-15
514.05,2025-03-15
599.66,2025-03-15
592.2,2025-03-15
651.37,2025-03-15
640.48,2025-03-15
502.77,2025-03-15
612.17,2025-03-15
599.61,2025-03-15
512.37,2025-03-15
577.18,2025-03-15
606.71,2025-03-15
537.23,2025-03-15
532.99,2025-03-15
636.96,2025-03-15
544.88,2025-03-15
