Intake Pressure,Maintenance Date
584.08,2023-03-15
607.13,2023-03-15
588.82,2023-03-15
634.86,2023-03-15
566.53,2023-03-15
599.48,2023-03-15
-,2023-03-15
632.38,2023-03-15
567.04,2023-03-15
569.43,2023-03-15
554.8,2023-03-15
578.25,2023-03-15
616.64,2023-03-15
517.43,2023-03-15
635.19,2023-03-15
479.61,2023-03-15
630.45,2023-03-15
609.97,2023-03-15
602.69,2023-03-15
502.33,2023-03-15
614.64,2023-03-15
478.37,2023-03-15
510.51,2023-03-15
569.64,2023-03-15
492.4,2023-03-15
503.75,2023-03-15
495.15,2023-03-15
524.0,2023-03-15
507.29,2023-03-15
491.72,2023-03-15
537.19,2023-03-15
615.37,2023-03-15
548.8,2023-03-15
549.38,2023-03-15
626.42,2023-03-15
576.49,2023-03-15
515.28,2023-03-15
578.39,2023-03-15
481.51,2023-03-15
490.09,2023-03-15
516.63,2023-03-15
501.29,2023-03-15
618.03,2023-03-15
599.33,2023-03-15
521.98,2023-03-15
559.83,2023-03-15
581.59,2023-03-15
511.96,2023-03-15
578.9,2023-03-15
619.88,2023-03-15
527.46,2023-03-15
602.76,2023-03-15
586.47,2023-03-15
575.74,2023-03-15
480.59,2023-03-15
625.79,2023-03-15
-,2023-03-15
530.41,2023-03-15
635.86,2023-03-15
536.69,2023-03-15
571.73,2023-03-15
530.05,2023-03-15
485.62,2023-03-15
560.92,2023-03-15
584.57,2023-03-15
563.77,2023-03-15
633.85,2023-03-15
496.21,2023-03-15
590.23,2023-03-15
548.94,2023-03-15
509.06,2023-03-15
515.58,2023-03-15
618.23,2023-03-15
566.45,2023-03-15
558.62,2023-03-15
499.88,2023-03-15
555.0,2023-03-15
477.06,2023-03-15
530.55,2023-03-15
512.96,2023-03-15
499.56,2023-03-15
561.0,2023-03-15
592.48,2023-03-15
556.07,2023-03-15
475.22,2023-03-15
556.52,2023-03-15
609.66,2023-03-15
550.89,2023-03-15
504.35,2023-03-15
484.86,2023-03-15
585.76,2023-03-15
563.65,2023-03-15
492.74,2023-03-15
619.41,2023-03-15
584.22,2023-03-15
519.68,2023-03-15
581.03,2023-03-15
491.82,2023-03-15
554.1,2023-03-15
582.01,2023-03-15
544.86,2023-03-15
590.93,2023-03-15
566.05,2023-03-15
493.45,2023-03-15
484.6,2023-03-15
483.37,2023-03-15
475.09,2023-03-15
501.83,2023-03-15
568.97,2023-03-15
560.02,2023-03-15
526.76,2023-03-15
620.22,2023-03-15
557.76,2023-03-15
588.51,2023-03-15
550.16,2023-03-15
514.77,2023-03-15
617.17,2023-03-15
523.68,2023-03-15
477.24,2023-03-15
529.66,2023-03-15
562.91,2023-03-15
574.83,2023-03-15
502.08,2023-03-15
575.61,2023-03-15
478.2,2023-03-15
547.61,2023-03-15
627.53,2023-03-15
530.24,2023-03-15
561.88,2023-03-15
570.64,2023-03-15
627.01,2023-03-15
492.42,2023-03-15
553.34,2023-03-15
603.29,2023-03-15
538.07,2023-03-15
636.24,2023-03-15
533.33,2023-03-15
623.74,2023-03-15
540.6,2023-03-15
518.71,2023-03-15
524.96,2023-03-15
620.02,2023-03-15
615.57,2023-03-15
486.15,2023-03-15
505.82,2023-03-15
568.6,2023-03-15
497.65,2023-03-15
599.85,2023-03-15
628.68,2023-03-15
540.49,2023-03-15
501.2,2023-03-15
579.25,2023-03-15
557.18,2023-03-15
565.75,2023-03-15
568.1,2023-03-15
597.36,2023-03-15
586.33,2023-03-15
604.04,2023-03-15
495.37,2023-03-15
618.58,2023-03-15
576.67,2023-03-15
599.25,2023-03-15
511.27,2023-03-15
582.81,2023-03-15
524.07,2023-03-15
597.56,2023-03-15
560.74,2023-03-15
508.53,2023-03-15
595.88,2023-03-15
530.7,2023-03-15
494.66,2023-03-15
611.93,2023-03-15
482.66,2023-03-15
608.66,2023-03-15
535.21,2023-03-15
603.18,2023-03-15
510.42,2023-03-15
555.06,2023-03-15
626.93,2023-03-15
576.42,2023-03-15
527.41,2023-03-15
577.05,2023-03-15
584.75,2023-03-15
603.92,2023-03-15
618.96,2023-03-15
633.75,2023-03-15
481.58,2023-03-15
535.72,2023-03-15
585.07,2023-03-15
613.25,2023-09-20
601.55,2023-09-20
502.25,2023-09-20
564.64,2023-09-20
597.73,2023-09-20
538.39,2023-09-20
503.04,2023-09-20
524.24,2023-09-20
595.74,2023-09-20
631.21,2023-09-20
511.72,2023-09-20
561.64,2023-09-20
639.05,2023-09-20
544.59,2023-09-20
517.77,2023-09-20
487.32,2023-09-20
515.22,2023-09-20
478.65,2023-09-20
523.69,2023-09-20
554.65,2023-09-20
494.3,2023-09-20
542.17,2023-09-20
525.74,2023-09-20
606.39,2023-09-20
480.75,2023-09-20
521.39,2023-09-20
552.8,2023-09-20
511.71,2023-09-20
505.46,2023-09-20
525.27,2023-09-20
516.25,2023-09-20
613.06,2023-09-20
477.12,2023-09-20
627.94,2023-09-20
510.81,2023-09-20
485.22,2023-09-20
477.04,2023-09-20
628.86,2023-09-20
476.93,2023-09-20
575.4,2023-09-20
561.21,2023-09-20
502.66,2023-09-20
608.44,2023-09-20
565.4,2023-09-20
496.78,2023-09-20
515.23,2023-09-20
594.89,2023-09-20
503.72,2023-09-20
516.32,2023-09-20
527.58,2023-09-20
504.96,2023-09-20
597.0,2023-09-20
477.6,2023-09-20
628.16,2023-09-20
500.19,2023-09-20
524.79,2023-09-20
-,2023-09-20
592.06,2023-09-20
523.63,2023-09-20
627.68,2023-09-20
519.88,2023-09-20
503.86,2023-09-20
599.4,2023-09-20
537.34,2023-09-20
556.48,2023-09-20
540.38,2023-09-20
514.0,2023-09-20
506.9,2023-09-20
635.93,2023-09-20
631.82,2023-09-20
521.36,2023-09-20
521.21,2023-09-20
627.45,2023-09-20
522.69,2023-09-20
605.16,2023-09-20
602.01,2023-09-20
579.04,2023-09-20
557.43,2023-09-20
525.36,2023-09-20
500.92,2023-09-20
483.56,2023-09-20
491.73,2023-09-20
484.44,2023-09-20
635.87,2023-09-20
585.72,2023-09-20
565.3,2023-09-20
603.03,2023-09-20
567.96,2023-09-20
482.17,2023-09-20
636.32,2023-09-20
627.33,2023-09-20
509.45,2023-09-20
549.13,2023-09-20
591.2,2023-09-20
505.73,2023-09-20
553.04,2023-09-20
573.15,2023-09-20
493.08,2023-09-20
551.59,2023-09-20
595.15,2023-09-20
514.06,2023-09-20
617.73,2023-09-20
509.4,2023-09-20
481.94,2023-09-20
538.87,2023-09-20
549.51,2023-09-20
607.4,2023-09-20
530.25,2023-09-20
512.38,2023-09-20
576.51,2023-09-20
626.19,2023-09-20
