Intake Pressure,Maintenance Date
538.48,2024-06-18
481.61,2024-06-18
-,2024-06-18
619.66,2024-06-18
550.4,2024-06-18
530.54,2024-06-18
502.06,2024-06-18
482.77,2024-06-18
619.83,2024-06-18
571.06,2024-06-18
570.89,2024-06-18
498.44,2024-06-18
553.21,2024-06-18
555.27,2024-06-18
636.0,2024-06-18
519.03,2024-06-18
520.31,2024-06-18
582.83,2024-06-18
541.46,2024-06-18
604.43,2024-06-18
536.55,2024-06-18
512.85,2024-06-18
508.12,2024-06-18
501.19,2024-06-18
528.05,2024-06-18
485.19,2024-06-18
485.43,2024-06-18
525.01,2024-06-18
597.04,2024-06-18
504.67,2024-06-18
610.52,2024-06-18
590.69,2024-06-18
638.82,2024-06-18
618.39,2024-06-18
638.17,2024-06-18
602.02,2024-06-18
584.75,2024-06-18
619.67,2024-06-18
546.09,2024-06-18
574.05,2024-06-18
576.2,2024-06-18
-,2024-06-18
485.9,2024-06-18
621.58,2024-06-18
627.9,2024-06-18
554.51,2024-06-18
569.46,2024-06-18
503.74,2024-06-18
-,2024-06-18
503.56,2024-06-18
476.08,2024-06-18
576.4,2024-06-18
605.6,2024-06-18
591.48,2024-06-18
517.95,2024-06-18
541.89,2024-06-18
549.96,2024-06-18
637.28,2024-06-18
552.92,2024-06-18
580.42,2024-06-18
629.98,2024-06-18
490.53,2024-06-18
521.71,2024-06-18
477.12,2024-06-18
632.49,2024-06-18
563.46,2024-06-18
612.65,2024-06-18
624.48,2024-06-18
481.96,2024-06-18
559.22,2024-06-18
500.93,2024-06-18
619.58,2024-06-18
625.31,2024-06-18
636.67,2024-06-18
517.18,2024-06-18
564.72,2024-06-18
506.06,2024-06-18
489.7,2024-06-18
590.94,2024-06-18
610.72,2024-06-18
578.53,2024-06-18
555.52,2024-06-18
525.98,2024-06-18
499.75,2024-06-18
585.72,2024-06-18
561.45,2024-06-18
532.73,2024-06-18
577.3,2024-06-18
581.92,2024-06-18
505.33,2024-06-18
-,2024-06-18
526.61,2024-06-18
618.53,2024-06-18
507.54,2024-06-18
476.22,2024-06-18
590.15,2024-06-18
497.27,2024-06-18
583.72,2024-06-18
591.12,2024-06-18
588.41,2024-06-18
610.84,2024-06-18
591.75,2024-06-18
-,2024-06-18
514.36,2024-06-18
-,2024-06-18
634.44,2024-06-18
587.19,2024-06-18
631.76,2024-06-18
541.01,2024-06-18
556.6,2024-06-18
623.18,2024-06-18
566.48,2024-06-18
555.12,2024-06-18
622.5,2024-06-18
607.57,2024-06-18
629.28,2024-06-18
524.45,2024-06-18
576.41,2024-06-18
588.34,2024-06-18
505.38,2024-06-18
510.94,2024-06-18
592.15,2024-06-18
545.99,2024-06-18
541.55,2024-06-18
580.73,2024-06-18
487.04,2024-06-18
584.27,2024-06-18
575.6,2024-06-18
511.58,2024-06-18
589.69,2024-06-18
633.12,2024-10-26
559.01,2024-10-26
574.92,2024-10-26
561.09,2024-10-26
500.87,2024-10-26
570.27,2024-10-26
606.39,2024-10-26
614.8,2024-10-26
611.73,2024-10-26
491.84,2024-10-26
636.79,2024-10-26
478.21,2024-10-26
541.86,2024-10-26
531.03,2024-10-26
581.42,2024-10-26
532.48,2024-10-26
500.97,2024-10-26
619.84,2024-10-26
594.21,2024-10-26
589.16,2024-10-26
548.06,2024-10-26
539.46,2024-10-26
566.69,2024-10-26
550.06,2024-10-26
628.84,2024-10-26
595.66,2024-10-26
549.15,2024-10-26
578.93,2024-10-26
626.7,2024-10-26
551.33,2024-10-26
482.42,2024-10-26
584.94,2024-10-26
581.05,2024-10-26
606.03,2024-10-26
587.67,2024-10-26
596.73,2024-10-26
479.03,2024-10-26
549.64,2024-10-26
500.63,2024-10-26
495.06,2024-10-26
504.4,2024-10-26
531.94,2024-10-26
483.82,2024-10-26
595.37,2024-10-26
530.62,2024-10-26
613.81,2024-10-26
576.26,2024-10-26
518.51,2024-10-26
550.68,2024-10-26
505.79,2024-10-26
477.1,2024-10-26
569.23,2024-10-26
639.1,2024-10-26
544.39,2024-10-26
566.93,2024-10-26
527.81,2024-10-26
545.94,2024-10-26
578.51,2024-10-26
614.46,2024-10-26
531.36,2024-10-26
525.61,2024-10-26
593.9,2024-10-26
577.18,2024-10-26
604.75,2024-10-26
597.37,2024-10-26
564.5,2024-10-26
582.64,2024-10-26
569.51,2024-10-26
606.97,2024-10-26
544.63,2024-10-26
602.48,2024-10-26
599.16,2024-10-26
492.76,2024-10-26
592.59,2024-10-26
620.03,2024-10-26
579.47,2024-10-26
533.78,2024-10-26
480.19,2024-10-26
601.61,2024-10-26
491.46,2024-10-26
582.75,2024-10-26
534.94,2024-10-26
558.29,2024-10-26
567.5,2024-10-26
514.95,2024-10-26
631.83,2024-10-26
566.7,2024-10-26
578.85,2024-10-26
-,2024-10-26
533.51,2024-10-26
499.63,2024-10-26
589.03,2024-10-26
577.04,2024-10-26
624.74,2024-10-26
497.4,2024-10-26
563.78,2024-10-26
626.98,2024-10-26
607.58,2024-10-26
599.53,2024-10-26
497.57,2024-10-26
574.28,2024-10-26
488.17,2024-10-26
628.58,2024-10-26
516.16,2024-10-26
487.17,2024-10-26
554.41,2024-10-26
544.9,2024-10-26
487.43,2024-10-26
612.95,2024-10-26
585.93,2024-10-26
537.68,2024-10-26
628.83,2024-10-26
475.97,2024-10-26
-,2024-10-26
600.79,2024-10-26
542.55,2024-10-26
511.89,2024-10-26
550.51,2024-10-26
524.16,2024-10-26
476.0,2024-10-26
493.92,2024-10-26
597.91,2024-10-26
535.02,2024-10-26
499.96,2024-10-26
635.09,2024-10-26
541.9,2024-10-26
484.16,2024-10-26
574.34,2024-10-26
530.83,2024-10-26
483.13,2024-10-26
626.63,2024-10-26
488.83,2024-10-26
566.06,2024-10-26
540.62,2024-10-26
549.45,2024-10-26
536.97,2024-10-26
579.04,2024-10-26
604.1,2024-10-26
623.04,2024-10-26
479.66,2024-10-26
545.71,2024-10-26
524.99,2024-10-26
523.99,2024-10-26
568.93,2024-10-26
536.1,2024-10-26
602.93,2024-10-26
495.23,2024-10-26
553.73,2024-10-26
542.94,2024-10-26
622.23,2024-10-26
539.09,2024-10-26
485.54,2024-10-26
582.4,2024-10-26
517.85,2024-10-26
627.57,2024-10-26
525.72,2024-10-26
608.31,2024-10-26
622.16,2024-10-26
515.97,2024-10-26
629.98,2024-10-26
490.86,2024-10-26
613.65,2024-10-26
578.32,2024-10-26
516.89,2024-10-26
537.05,2024-10-26
563.43,2024-10-26
628.96,2024-10-26
617.24,2024-10-26
512.58,2024-10-26
484.07,2024-10-26
